Date,TDN_based_ADF,B6,CP,B1,B12,B8,NDWI,GEMI,B8A,B9,Delta_days,DVI,Longitude,B11,GCI,B5
2022-04-06,53.78200751,3632.0,6.11769724,1321.0,2122.0,3819.0,0.1509461216235736,-5055280.910210092,3984.0,4017.0,3,2249.0,-54.83932933,2939.0,1.2372583479789103,2210.0
2022-04-06,60.28727268,3838.0,7.962381874,1369.0,2163.0,4138.0,0.1892998498703425,-6861171.376118913,4357.0,4034.0,3,2620.0,-54.83899467,2970.0,1.4441819255759007,2224.0
2022-04-06,60.67244732,3838.0,8.135262155,1369.0,2163.0,4138.0,0.1892998498703425,-6861171.376118913,4357.0,4034.0,3,2620.0,-54.83899467,2970.0,1.4441819255759007,2224.0
2022-04-06,58.81055681,3871.0,8.608928308,1369.0,2097.0,3940.0,0.1760631666435794,-5887360.100262395,4245.0,4082.0,3,2427.0,-54.83874133,2974.0,1.2514285714285711,2228.0
2022-04-06,57.32815206,3871.0,8.451011648,1369.0,2097.0,3940.0,0.1760631666435794,-5887360.100262395,4245.0,4082.0,3,2427.0,-54.83874133,2974.0,1.2514285714285711,2228.0
2022-04-06,56.37384648,3870.0,7.972521079,1300.0,2148.0,4135.0,0.173842404549147,-6829776.1522453725,4335.0,4171.0,3,2614.0,-54.839704,3051.0,1.3534433693796242,2241.0
2022-04-06,57.11351203,3870.0,7.891813573,1300.0,2148.0,4135.0,0.173842404549147,-6829776.1522453725,4335.0,4171.0,3,2614.0,-54.839704,3051.0,1.3534433693796242,2241.0
2022-04-06,59.92512136,3499.0,7.804520603,1326.0,2103.0,3547.0,0.1475992886781268,-3862811.33180982,3872.0,3987.0,3,1966.0,-54.83924033,2876.0,1.1087990487514865,2182.0
2022-04-06,60.01880931,3499.0,7.78506766,1326.0,2103.0,3547.0,0.1475992886781268,-3862811.33180982,3872.0,3987.0,3,1966.0,-54.83924033,2876.0,1.1087990487514865,2182.0
2022-04-06,53.65869286,3902.0,8.597778863,1296.0,2131.0,4236.0,0.1762167992449777,-7395035.085700852,4362.0,4129.0,3,2720.0,-54.83974233,3055.0,1.3918690005646526,2214.0
2022-04-06,53.8609648,3902.0,8.767578658,1296.0,2131.0,4236.0,0.1762167992449777,-7395035.085700852,4362.0,4129.0,3,2720.0,-54.83974233,3055.0,1.3918690005646526,2214.0
2022-04-06,48.65361454,3738.0,4.857827097,1365.0,1995.0,4107.0,0.1905361892762144,-7405885.649845396,4252.0,4017.0,3,2722.0,-54.839105,2891.0,1.5073260073260073,2120.0
2022-04-06,50.59093738,3738.0,4.78858098,1365.0,1995.0,4107.0,0.1905361892762144,-7405885.649845396,4252.0,4017.0,3,2722.0,-54.839105,2891.0,1.5073260073260073,2120.0
2022-04-06,53.16082172,3885.0,7.800289068,1306.0,2055.0,3976.0,0.1898135263011411,-6073204.507418062,4275.0,4246.0,3,2465.0,-54.838734,2911.0,1.2929642445213378,2186.0
2022-04-06,55.70141032,3885.0,7.880248611,1306.0,2055.0,3976.0,0.1898135263011411,-6073204.507418062,4275.0,4246.0,3,2465.0,-54.838734,2911.0,1.2929642445213378,2186.0
2022-04-06,42.25234896,3656.0,3.882340283,1371.0,2126.0,4309.0,0.1700208188757807,-8164595.160330427,4215.0,4025.0,3,2858.0,-54.83909767,2990.0,1.5817855002995804,2133.0
2022-04-06,42.33528657,3656.0,3.785281776,1371.0,2126.0,4309.0,0.1700208188757807,-8164595.160330427,4215.0,4025.0,3,2858.0,-54.83909767,2990.0,1.5817855002995804,2133.0
2022-08-03,53.45224519,3209.0,4.370941203,1438.0,2959.0,3425.0,-0.0052298375997797,-1339686.4179930163,3614.0,3469.0,2,1158.0,-54.838977,3652.0,0.8563685636856369,2740.0
2022-08-03,53.1967557,3229.0,4.368763355,1402.0,3099.0,3510.0,-0.0317371937639198,-1286978.763216368,3478.0,3475.0,2,1135.0,-54.83844733,3706.0,0.8620689655172413,2711.0
2022-08-03,52.30018893,3139.0,4.201980296,1397.0,2958.0,3345.0,-0.0225996833165395,-1200010.846213519,3395.0,3412.0,2,1096.0,-54.83904833,3552.0,0.8429752066115703,2671.0
2022-08-03,52.86403073,3081.0,4.278554882,1391.0,2992.0,3245.0,-0.0242432936451011,-998907.1398124348,3401.0,3462.0,2,1000.0,-54.83859467,3570.0,0.8261114237478897,2653.0
2022-08-03,55.46456159,3105.0,3.908210472,1404.0,3017.0,3277.0,-0.0249928181557023,-1021016.015203418,3394.0,3407.0,2,1011.0,-54.83925533,3568.0,0.8175263449805878,2665.0
2022-08-03,53.11088562,3113.0,3.997033437,1401.0,2996.0,3265.0,-0.0245310245310245,-941783.4124246415,3380.0,3406.0,2,971.0,-54.83917867,3550.0,0.7988980716253444,2670.0
2022-08-03,55.234959,3216.0,5.184525929,1408.0,3112.0,3443.0,-0.0306999590667212,-1346640.4894625875,3552.0,3490.0,2,1161.0,-54.83947833,3777.0,0.8255567338282079,2721.0
2022-08-03,56.24841714,3189.0,5.097676234,1405.0,3225.0,3411.0,-0.0460048426150121,-1070095.6605327749,3546.0,3520.0,2,1035.0,-54.83970767,3888.0,0.8517915309446253,2761.0
2022-08-03,56.89049791,3209.0,4.66320803,1438.0,2959.0,3425.0,-0.0052298375997797,-1339686.4179930163,3614.0,3469.0,2,1158.0,-54.83899567,3652.0,0.8563685636856369,2740.0
2022-08-03,56.45272487,3209.0,4.753563942,1438.0,2959.0,3425.0,-0.0052298375997797,-1339686.4179930163,3614.0,3469.0,2,1158.0,-54.83899567,3652.0,0.8563685636856369,2740.0
2022-08-03,53.14119991,3139.0,4.255927401,1397.0,2958.0,3345.0,-0.0225996833165395,-1200010.846213519,3395.0,3412.0,2,1096.0,-54.83902033,3552.0,0.8429752066115703,2671.0
2022-08-03,52.95361742,3139.0,4.357613312,1397.0,2958.0,3345.0,-0.0225996833165395,-1200010.846213519,3395.0,3412.0,2,1096.0,-54.83902033,3552.0,0.8429752066115703,2671.0
2022-08-03,54.66282246,3216.0,5.076250965,1408.0,3112.0,3443.0,-0.0306999590667212,-1346640.4894625875,3552.0,3490.0,2,1161.0,-54.83950333,3777.0,0.8255567338282079,2721.0
2022-08-03,54.62946915,3216.0,5.162731786,1408.0,3112.0,3443.0,-0.0306999590667212,-1346640.4894625875,3552.0,3490.0,2,1161.0,-54.83950333,3777.0,0.8255567338282079,2721.0
2022-08-03,45.51545678,3239.0,1.783013546,1451.0,2982.0,3561.0,0.0047644256220222,-1453105.2877656508,3796.0,3498.0,2,1206.0,-54.83930567,3760.0,0.8489096573208723,2691.0
2022-08-03,45.08127736,3239.0,1.690486959,1451.0,2982.0,3561.0,0.0047644256220222,-1453105.2877656508,3796.0,3498.0,2,1206.0,-54.83930567,3760.0,0.8489096573208723,2691.0
2022-08-03,45.54053307,3196.0,2.230373848,1445.0,2847.0,3414.0,-0.0061366425746624,-1417162.39200131,3644.0,3475.0,2,1191.0,-54.839098,3689.0,0.8082627118644068,2702.0
2022-08-03,49.43708436,3196.0,2.223709384,1445.0,2847.0,3414.0,-0.0061366425746624,-1417162.39200131,3644.0,3475.0,2,1191.0,-54.839098,3689.0,0.8082627118644068,2702.0
2022-08-24,53.62957861,2641.0,5.003295388,2235.0,2138.0,3484.0,-0.0291298628077429,-1293793.1455460188,2583.0,5716.0,3,1138.0,-54.83844733,2738.0,0.3456933178833525,2450.0
2022-08-24,52.82765349,2641.0,4.916400454,2235.0,2138.0,3484.0,-0.0291298628077429,-1293793.1455460188,2583.0,5716.0,3,1138.0,-54.83844733,2738.0,0.3456933178833525,2450.0
2022-08-24,52.11225514,2991.0,5.826622929,2844.0,3161.0,2768.0,0.0627776132662126,-391208.31694772793,3589.0,7749.0,3,626.0,-54.83859467,3165.0,0.3561979421852033,2554.0
2022-08-24,51.21145046,2991.0,6.002912647,2844.0,3161.0,2768.0,0.0627776132662126,-391208.31694772793,3589.0,7749.0,3,626.0,-54.83859467,3165.0,0.3561979421852033,2554.0
2022-08-24,52.6861468,3190.0,5.088650711,2794.0,3123.0,3002.0,0.0267316496824693,-473985.5639095682,3476.0,7505.0,3,689.0,-54.83917867,3295.0,0.464390243902439,2798.0
2022-08-24,51.00433329,3190.0,5.014366771,2794.0,3123.0,3002.0,0.0267316496824693,-473985.5639095682,3476.0,7505.0,3,689.0,-54.83917867,3295.0,0.464390243902439,2798.0
2022-08-24,45.97762787,2542.0,5.082901022,1991.0,2456.0,2550.0,0.0104204096298957,-383735.3192103711,2812.0,4967.0,3,620.0,-54.83970767,2754.0,0.3964950711938664,2221.0
2022-08-24,44.96619128,2542.0,4.993727319,1991.0,2456.0,2550.0,0.0104204096298957,-383735.3192103711,2812.0,4967.0,3,620.0,-54.83970767,2754.0,0.3964950711938664,2221.0
2022-08-24,44.42768088,3022.0,2.62865625,2182.0,2555.0,3131.0,-0.0042303937520338,-540909.2085402801,3060.0,5283.0,3,736.0,-54.83921267,3086.0,0.2970173985086992,2677.0
2022-08-24,43.81754235,3022.0,2.623412048,2182.0,2555.0,3131.0,-0.0042303937520338,-540909.2085402801,3060.0,5283.0,3,736.0,-54.83921267,3086.0,0.2970173985086992,2677.0
2022-08-24,43.96892452,3045.0,2.143874757,2217.0,2508.0,3547.0,-0.0097213220998055,-1662664.851506538,3056.0,5410.0,3,1290.0,-54.839056,3116.0,0.4239261340826976,2707.0
2022-08-24,42.86780896,3045.0,2.320215403,2217.0,2508.0,3547.0,-0.0097213220998055,-1662664.851506538,3056.0,5410.0,3,1290.0,-54.839056,3116.0,0.4239261340826976,2707.0
2022-11-03,59.57582613,4132.0,11.28527577,1664.0,2900.0,4166.0,0.0815152241668664,-4171472.364146358,4511.0,4377.0,4,2043.0,-54.838467,3831.0,0.955868544600939,2887.0
2022-11-03,58.9879759,4132.0,11.28527577,1664.0,2900.0,4166.0,0.0815152241668664,-4171472.364146358,4511.0,4377.0,4,2043.0,-54.838467,3831.0,0.955868544600939,2887.0
2022-11-03,54.61568769,4131.0,6.529754381,1819.0,2905.0,4232.0,0.0814474161926661,-4504648.805204692,4468.0,4374.0,4,2123.0,-54.838841,3795.0,0.9729603729603729,2913.0
2022-11-03,56.22993068,4131.0,6.529754381,1819.0,2905.0,4232.0,0.0814474161926661,-4504648.805204692,4468.0,4374.0,4,2123.0,-54.838841,3795.0,0.9729603729603729,2913.0
2022-11-03,59.86944291,4148.0,6.245302578,1964.0,2872.0,4192.0,0.0836951278340569,-4200116.460066466,4493.0,4408.0,4,2050.0,-54.838975,3799.0,0.9625468164794008,2910.0
2022-11-03,57.67164571,4148.0,6.15734057,1964.0,2872.0,4192.0,0.0836951278340569,-4200116.460066466,4493.0,4408.0,4,2050.0,-54.838975,3799.0,0.9625468164794008,2910.0
2022-11-03,52.42788252,4306.0,5.846966965,2088.0,3112.0,4466.0,0.0767465871285992,-4390796.872968842,4693.0,4639.0,4,2096.0,-54.83974067,4024.0,0.856964656964657,3097.0
2022-11-03,52.37077989,4306.0,5.758376556,2088.0,3112.0,4466.0,0.0767465871285992,-4390796.872968842,4693.0,4639.0,4,2096.0,-54.83974067,4024.0,0.856964656964657,3097.0
2022-11-03,57.42872756,4132.0,8.834383197,1664.0,2900.0,4166.0,0.0815152241668664,-4171472.364146358,4511.0,4377.0,4,2043.0,-54.83848333,3831.0,0.955868544600939,2887.0
2022-11-03,57.98711437,4132.0,8.909389619,1664.0,2900.0,4166.0,0.0815152241668664,-4171472.364146358,4511.0,4377.0,4,2043.0,-54.83848333,3831.0,0.955868544600939,2887.0
2022-11-03,63.51403535,4083.0,7.061446936,1799.0,2913.0,4174.0,0.0754601974887236,-4241200.7648863895,4411.0,4383.0,4,2060.0,-54.83885133,3792.0,0.9623883403855196,2899.0
2022-11-03,59.96361871,4083.0,7.142579579,1799.0,2913.0,4174.0,0.0754601974887236,-4241200.7648863895,4411.0,4383.0,4,2060.0,-54.83885133,3792.0,0.9623883403855196,2899.0
2022-11-03,58.16649217,4166.0,6.7873313,2063.0,2893.0,4234.0,0.081081081081081,-4208322.060758226,4500.0,4476.0,4,2052.0,-54.838971,3825.0,0.9493554327808472,2924.0
2022-11-03,57.91258319,4166.0,6.7873313,2063.0,2893.0,4234.0,0.081081081081081,-4208322.060758226,4500.0,4476.0,4,2052.0,-54.838971,3825.0,0.9493554327808472,2924.0
2022-11-03,56.82182351,4306.0,6.172505598,2088.0,3112.0,4466.0,0.0767465871285992,-4390796.872968842,4693.0,4639.0,4,2096.0,-54.83974067,4024.0,0.856964656964657,3097.0
2022-11-03,56.27132829,4306.0,6.078251733,2088.0,3112.0,4466.0,0.0767465871285992,-4390796.872968842,4693.0,4639.0,4,2096.0,-54.83974067,4024.0,0.856964656964657,3097.0
2022-11-03,47.95723003,4318.0,3.839783221,2069.0,3282.0,4417.0,0.0761386811692726,-3753631.883638443,4749.0,4532.0,4,1938.0,-54.83919167,4077.0,0.7933414535119772,3138.0
2022-11-03,48.60888313,4318.0,3.74861537,2069.0,3282.0,4417.0,0.0761386811692726,-3753631.883638443,4749.0,4532.0,4,1938.0,-54.83919167,4077.0,0.7933414535119772,3138.0
