Date,TDN_based_ADF,RAD_SOL,PRES_ATM,Radiative_Dif_AVG,TEMP_MIN,Radiative_Direct_AVG,TEMP_MAX,B6,HUM_REL,B1,GEMI,CP,Longitude,TP_SFC_AVG,WIND_SPD,B8
2022-06-02,56.80856683,14.5,1012.7375,99.04042020517376,20.1,10.858879727653326,30.6,3352.0,48.95833333,1319.0,-2463095.7529425304,5.766645524,-54.839228,21.05472263888889,18.4,3436.0
2022-06-02,56.97572872,14.5,1012.7375,99.04042020517376,20.1,10.858879727653326,30.6,3352.0,48.95833333,1319.0,-2463095.7529425304,5.845264177,-54.839228,21.05472263888889,18.4,3436.0
2022-06-02,47.06351554,14.5,1012.7375,99.04042020517376,20.1,10.858879727653326,30.6,3599.0,48.95833333,1374.0,-5936017.777836716,2.705945433,-54.83908333,21.05472263888889,18.4,4116.0
2022-06-02,47.145599,14.5,1012.7375,99.04042020517376,20.1,10.858879727653326,30.6,3599.0,48.95833333,1374.0,-5936017.777836716,2.708648675,-54.83908333,21.05472263888889,18.4,4116.0
2022-06-02,44.46956036,14.5,1012.7375,99.04042020517376,20.1,10.858879727653326,30.6,3618.0,48.95833333,1357.0,-4723685.904790141,2.183589424,-54.839329,21.05472263888889,18.4,3939.0
2022-06-02,43.74818053,14.5,1012.7375,99.04042020517376,20.1,10.858879727653326,30.6,3618.0,48.95833333,1357.0,-4723685.904790141,2.189040221,-54.839329,21.05472263888889,18.4,3939.0
2022-05-18,55.91948154,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3862.0,65.16666667,1303.0,-6627481.189169895,4.871028183,-54.838422,10.996312062500005,11.8,4211.0
2022-05-18,53.31943777,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3862.0,65.16666667,1303.0,-6627481.189169895,4.86132494,-54.838422,10.996312062500005,11.8,4211.0
2022-05-18,50.14325176,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3314.0,65.16666667,1295.0,-3517170.145163348,5.718676315,-54.83885567,10.996312062500005,11.8,3620.0
2022-05-18,54.00406447,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3314.0,65.16666667,1295.0,-3517170.145163348,5.718676315,-54.83885567,10.996312062500005,11.8,3620.0
2022-05-18,54.0007637,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3941.0,65.16666667,1284.0,-6673890.996903616,5.054008114,-54.83854267,10.996312062500005,11.8,4174.0
2022-05-18,56.2033803,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3941.0,65.16666667,1284.0,-6673890.996903616,5.13346519,-54.83854267,10.996312062500005,11.8,4174.0
2022-05-18,51.09290674,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3479.0,65.16666667,1315.0,-4245266.560255958,5.561901205,-54.83898767,10.996312062500005,11.8,3742.0
2022-05-18,54.50627285,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3479.0,65.16666667,1315.0,-4245266.560255958,5.542502447,-54.83898767,10.996312062500005,11.8,3742.0
2022-05-18,51.26057131,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3570.0,65.16666667,1351.0,-4667333.8927181,2.685987956,-54.83918867,10.996312062500005,11.8,3832.0
2022-05-18,50.96179154,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3570.0,65.16666667,1351.0,-4667333.8927181,2.688668583,-54.83918867,10.996312062500005,11.8,3832.0
2022-05-18,46.73774633,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3488.0,65.16666667,1336.0,-4114430.347282897,2.593293788,-54.83923167,10.996312062500005,11.8,3724.0
2022-05-18,46.90717585,17.63,1014.466667,35.20435131644441,18.3,328.9837507734972,29.9,3488.0,65.16666667,1336.0,-4114430.347282897,2.689111306,-54.83923167,10.996312062500005,11.8,3724.0
2022-06-22,49.44313569,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3028.0,77.04166667,2633.0,-1391078.5209287675,4.708278463,-54.838631,24.978035555555547,16.3,3082.0
2022-06-22,47.8413243,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3028.0,77.04166667,2633.0,-1391078.5209287675,4.795468805,-54.838631,24.978035555555547,16.3,3082.0
2022-06-22,51.22156003,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3416.0,77.04166667,2222.0,-113220.60053102132,5.360591292,-54.838848,24.978035555555547,16.3,3115.0
2022-06-22,51.47087982,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3416.0,77.04166667,2222.0,-113220.60053102132,5.349896845,-54.838848,24.978035555555547,16.3,3115.0
2022-06-22,56.64865127,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,2837.0,77.04166667,2131.0,-278224.66831580416,4.715676388,-54.83916633,24.978035555555547,16.3,2622.0
2022-06-22,54.67441186,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,2837.0,77.04166667,2131.0,-278224.66831580416,4.623732241,-54.83916633,24.978035555555547,16.3,2622.0
2022-06-22,47.81167332,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,4193.0,77.04166667,2906.0,-550.2072783116698,5.088014662,-54.838801,24.978035555555547,16.3,3034.0
2022-06-22,47.90197734,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,4193.0,77.04166667,2906.0,-550.2072783116698,4.905219072,-54.838801,24.978035555555547,16.3,3034.0
2022-06-22,53.90830402,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3159.0,77.04166667,2271.0,-754206.6590715944,2.354868882,-54.839217,24.978035555555547,16.3,2694.0
2022-06-22,50.53189181,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3159.0,77.04166667,2271.0,-754206.6590715944,2.268784209,-54.839217,24.978035555555547,16.3,2694.0
2022-06-22,44.35558404,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3565.0,77.04166667,2552.0,-446842.556768844,2.532049149,-54.839051,24.978035555555547,16.3,2682.0
2022-06-22,48.45501216,10.94,1013.266667,171.65818707183973,19.1,11.770339319604854,26.6,3565.0,77.04166667,2552.0,-446842.556768844,2.624597293,-54.839051,24.978035555555547,16.3,2682.0
2022-04-20,58.7107711,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3819.0,58.54166667,1305.0,-5970154.396588125,5.786000154,-54.83907833,25.46273513888888,11.3,4009.0
2022-04-20,61.04519871,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3819.0,58.54166667,1305.0,-5970154.396588125,5.783110044,-54.83907833,25.46273513888888,11.3,4009.0
2022-04-20,60.18924475,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,4031.0,58.54166667,1301.0,-7125607.648920345,7.124578025,-54.83861033,25.46273513888888,11.3,4207.0
2022-04-20,59.31672753,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,4031.0,58.54166667,1301.0,-7125607.648920345,7.223354582,-54.83861033,25.46273513888888,11.3,4207.0
2022-04-20,52.63143048,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3944.0,58.54166667,1299.0,-6882150.010846582,6.680432704,-54.838897,25.46273513888888,11.3,4180.0
2022-04-20,52.44791886,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3944.0,58.54166667,1299.0,-6882150.010846582,6.51203639,-54.838897,25.46273513888888,11.3,4180.0
2022-04-20,54.6374969,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3893.0,58.54166667,1311.0,-6468816.853734583,7.538986903,-54.838811,25.46273513888888,11.3,4094.0
2022-04-20,55.23320331,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3893.0,58.54166667,1311.0,-6468816.853734583,7.271757344,-54.838811,25.46273513888888,11.3,4094.0
2022-04-20,44.98223209,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3687.0,58.54166667,1356.0,-6332182.838613641,3.082142645,-54.83924367,25.46273513888888,11.3,3955.0
2022-04-20,45.53597896,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3687.0,58.54166667,1356.0,-6332182.838613641,3.16388557,-54.83924367,25.46273513888888,11.3,3955.0
2022-04-20,48.65100318,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3668.0,58.54166667,1359.0,-6107735.014032733,3.658248606,-54.83911033,25.46273513888888,11.3,3892.0
2022-04-20,51.62994532,21.86,1015.504167,35.43195944713262,17.1,347.9867691227832,27.8,3668.0,58.54166667,1359.0,-6107735.014032733,3.836273814,-54.83911033,25.46273513888888,11.3,3892.0
2022-04-06,55.8207313,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3636.0,75.20833333,1309.0,-4754130.546514892,9.58697173,-54.838854,27.988930347222222,14.4,3747.0
2022-04-06,54.38994674,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3636.0,75.20833333,1309.0,-4754130.546514892,9.670904535,-54.838854,27.988930347222222,14.4,3747.0
2022-04-06,54.53465595,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3632.0,75.20833333,1321.0,-5055280.910210092,6.639711346,-54.83932933,27.988930347222222,14.4,3819.0
2022-04-06,53.78200751,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3632.0,75.20833333,1321.0,-5055280.910210092,6.11769724,-54.83932933,27.988930347222222,14.4,3819.0
2022-04-06,60.28727268,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3838.0,75.20833333,1369.0,-6861171.376118913,7.962381874,-54.83899467,27.988930347222222,14.4,4138.0
2022-04-06,60.67244732,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3838.0,75.20833333,1369.0,-6861171.376118913,8.135262155,-54.83899467,27.988930347222222,14.4,4138.0
2022-04-06,58.81055681,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3871.0,75.20833333,1369.0,-5887360.100262395,8.608928308,-54.83874133,27.988930347222222,14.4,3940.0
2022-04-06,57.32815206,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3871.0,75.20833333,1369.0,-5887360.100262395,8.451011648,-54.83874133,27.988930347222222,14.4,3940.0
2022-04-06,56.37384648,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3870.0,75.20833333,1300.0,-6829776.1522453725,7.972521079,-54.839704,27.988930347222222,14.4,4135.0
2022-04-06,57.11351203,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3870.0,75.20833333,1300.0,-6829776.1522453725,7.891813573,-54.839704,27.988930347222222,14.4,4135.0
2022-04-06,59.92512136,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3499.0,75.20833333,1326.0,-3862811.33180982,7.804520603,-54.83924033,27.988930347222222,14.4,3547.0
2022-04-06,60.01880931,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3499.0,75.20833333,1326.0,-3862811.33180982,7.78506766,-54.83924033,27.988930347222222,14.4,3547.0
2022-04-06,53.65869286,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3902.0,75.20833333,1296.0,-7395035.085700852,8.597778863,-54.83974233,27.988930347222222,14.4,4236.0
2022-04-06,53.8609648,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3902.0,75.20833333,1296.0,-7395035.085700852,8.767578658,-54.83974233,27.988930347222222,14.4,4236.0
2022-04-06,48.65361454,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3738.0,75.20833333,1365.0,-7405885.649845396,4.857827097,-54.839105,27.988930347222222,14.4,4107.0
2022-04-06,50.59093738,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3738.0,75.20833333,1365.0,-7405885.649845396,4.78858098,-54.839105,27.988930347222222,14.4,4107.0
2022-04-06,53.16082172,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3885.0,75.20833333,1306.0,-6073204.507418062,7.800289068,-54.838734,27.988930347222222,14.4,3976.0
2022-04-06,55.70141032,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3885.0,75.20833333,1306.0,-6073204.507418062,7.880248611,-54.838734,27.988930347222222,14.4,3976.0
2022-04-06,42.25234896,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3656.0,75.20833333,1371.0,-8164595.160330427,3.882340283,-54.83909767,27.988930347222222,14.4,4309.0
2022-04-06,42.33528657,21.5,1013.45,55.43210602056249,21.5,306.5506366099681,31.0,3656.0,75.20833333,1371.0,-8164595.160330427,3.785281776,-54.83909767,27.988930347222222,14.4,4309.0
2022-08-03,53.45224519,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3209.0,38.58333333,1438.0,-1339686.4179930163,4.370941203,-54.838977,27.440034791666665,11.2,3425.0
2022-08-03,53.1967557,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3229.0,38.58333333,1402.0,-1286978.763216368,4.368763355,-54.83844733,27.440034791666665,11.2,3510.0
2022-08-03,52.30018893,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3139.0,38.58333333,1397.0,-1200010.846213519,4.201980296,-54.83904833,27.440034791666665,11.2,3345.0
2022-08-03,52.86403073,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3081.0,38.58333333,1391.0,-998907.1398124348,4.278554882,-54.83859467,27.440034791666665,11.2,3245.0
2022-08-03,55.46456159,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3105.0,38.58333333,1404.0,-1021016.015203418,3.908210472,-54.83925533,27.440034791666665,11.2,3277.0
2022-08-03,53.11088562,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3113.0,38.58333333,1401.0,-941783.4124246415,3.997033437,-54.83917867,27.440034791666665,11.2,3265.0
2022-08-03,55.234959,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3216.0,38.58333333,1408.0,-1346640.4894625875,5.184525929,-54.83947833,27.440034791666665,11.2,3443.0
2022-08-03,56.24841714,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3189.0,38.58333333,1405.0,-1070095.6605327749,5.097676234,-54.83970767,27.440034791666665,11.2,3411.0
2022-08-03,56.89049791,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3209.0,38.58333333,1438.0,-1339686.4179930163,4.66320803,-54.83899567,27.440034791666665,11.2,3425.0
2022-08-03,56.45272487,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3209.0,38.58333333,1438.0,-1339686.4179930163,4.753563942,-54.83899567,27.440034791666665,11.2,3425.0
2022-08-03,53.14119991,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3139.0,38.58333333,1397.0,-1200010.846213519,4.255927401,-54.83902033,27.440034791666665,11.2,3345.0
2022-08-03,52.95361742,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3139.0,38.58333333,1397.0,-1200010.846213519,4.357613312,-54.83902033,27.440034791666665,11.2,3345.0
2022-08-03,54.66282246,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3216.0,38.58333333,1408.0,-1346640.4894625875,5.076250965,-54.83950333,27.440034791666665,11.2,3443.0
2022-08-03,54.62946915,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3216.0,38.58333333,1408.0,-1346640.4894625875,5.162731786,-54.83950333,27.440034791666665,11.2,3443.0
2022-08-03,45.51545678,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3239.0,38.58333333,1451.0,-1453105.2877656508,1.783013546,-54.83930567,27.440034791666665,11.2,3561.0
2022-08-03,45.08127736,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3239.0,38.58333333,1451.0,-1453105.2877656508,1.690486959,-54.83930567,27.440034791666665,11.2,3561.0
2022-08-03,45.54053307,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3196.0,38.58333333,1445.0,-1417162.39200131,2.230373848,-54.839098,27.440034791666665,11.2,3414.0
2022-08-03,49.43708436,17.63,1014.016667,212.9677635737433,17.3,0.2542237416505561,31.8,3196.0,38.58333333,1445.0,-1417162.39200131,2.223709384,-54.839098,27.440034791666665,11.2,3414.0
2022-08-24,53.62957861,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,2641.0,68.20833333,2235.0,-1293793.1455460188,5.003295388,-54.83844733,28.921796666666665,14.5,3484.0
2022-08-24,52.82765349,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,2641.0,68.20833333,2235.0,-1293793.1455460188,4.916400454,-54.83844733,28.921796666666665,14.5,3484.0
2022-08-24,52.11225514,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,2991.0,68.20833333,2844.0,-391208.31694772793,5.826622929,-54.83859467,28.921796666666665,14.5,2768.0
2022-08-24,51.21145046,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,2991.0,68.20833333,2844.0,-391208.31694772793,6.002912647,-54.83859467,28.921796666666665,14.5,2768.0
2022-08-24,52.6861468,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,3190.0,68.20833333,2794.0,-473985.5639095682,5.088650711,-54.83917867,28.921796666666665,14.5,3002.0
2022-08-24,51.00433329,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,3190.0,68.20833333,2794.0,-473985.5639095682,5.014366771,-54.83917867,28.921796666666665,14.5,3002.0
2022-08-24,45.97762787,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,2542.0,68.20833333,1991.0,-383735.3192103711,5.082901022,-54.83970767,28.921796666666665,14.5,2550.0
2022-08-24,44.96619128,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,2542.0,68.20833333,1991.0,-383735.3192103711,4.993727319,-54.83970767,28.921796666666665,14.5,2550.0
2022-08-24,44.42768088,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,3022.0,68.20833333,2182.0,-540909.2085402801,2.62865625,-54.83921267,28.921796666666665,14.5,3131.0
2022-08-24,43.81754235,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,3022.0,68.20833333,2182.0,-540909.2085402801,2.623412048,-54.83921267,28.921796666666665,14.5,3131.0
2022-08-24,43.96892452,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,3045.0,68.20833333,2217.0,-1662664.851506538,2.143874757,-54.839056,28.921796666666665,14.5,3547.0
2022-08-24,42.86780896,19.27,1020.091667,438.8941286907015,14.6,0.6333306519410588,27.0,3045.0,68.20833333,2217.0,-1662664.851506538,2.320215403,-54.839056,28.921796666666665,14.5,3547.0
2022-11-03,59.57582613,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4132.0,61.0,1664.0,-4171472.364146358,11.28527577,-54.838467,12.049071812499998,22.1,4166.0
2022-11-03,58.9879759,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4132.0,61.0,1664.0,-4171472.364146358,11.28527577,-54.838467,12.049071812499998,22.1,4166.0
2022-11-03,54.61568769,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4131.0,61.0,1819.0,-4504648.805204692,6.529754381,-54.838841,12.049071812499998,22.1,4232.0
2022-11-03,56.22993068,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4131.0,61.0,1819.0,-4504648.805204692,6.529754381,-54.838841,12.049071812499998,22.1,4232.0
2022-11-03,59.86944291,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4148.0,61.0,1964.0,-4200116.460066466,6.245302578,-54.838975,12.049071812499998,22.1,4192.0
2022-11-03,57.67164571,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4148.0,61.0,1964.0,-4200116.460066466,6.15734057,-54.838975,12.049071812499998,22.1,4192.0
2022-11-03,52.42788252,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4306.0,61.0,2088.0,-4390796.872968842,5.846966965,-54.83974067,12.049071812499998,22.1,4466.0
2022-11-03,52.37077989,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4306.0,61.0,2088.0,-4390796.872968842,5.758376556,-54.83974067,12.049071812499998,22.1,4466.0
2022-11-03,57.42872756,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4132.0,61.0,1664.0,-4171472.364146358,8.834383197,-54.83848333,12.049071812499998,22.1,4166.0
2022-11-03,57.98711437,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4132.0,61.0,1664.0,-4171472.364146358,8.909389619,-54.83848333,12.049071812499998,22.1,4166.0
2022-11-03,63.51403535,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4083.0,61.0,1799.0,-4241200.7648863895,7.061446936,-54.83885133,12.049071812499998,22.1,4174.0
2022-11-03,59.96361871,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4083.0,61.0,1799.0,-4241200.7648863895,7.142579579,-54.83885133,12.049071812499998,22.1,4174.0
2022-11-03,58.16649217,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4166.0,61.0,2063.0,-4208322.060758226,6.7873313,-54.838971,12.049071812499998,22.1,4234.0
2022-11-03,57.91258319,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4166.0,61.0,2063.0,-4208322.060758226,6.7873313,-54.838971,12.049071812499998,22.1,4234.0
2022-11-03,56.82182351,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4306.0,61.0,2088.0,-4390796.872968842,6.172505598,-54.83974067,12.049071812499998,22.1,4466.0
2022-11-03,56.27132829,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4306.0,61.0,2088.0,-4390796.872968842,6.078251733,-54.83974067,12.049071812499998,22.1,4466.0
2022-11-03,47.95723003,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4318.0,61.0,2069.0,-3753631.883638443,3.839783221,-54.83919167,12.049071812499998,22.1,4417.0
