Date,TDN_based_ADF,TEMP_MIN,RAD_SOL,TEMP_MAX,PRES_ATM,Radiative_Dif_AVG,CP,WIND_SPD,HUM_REL,Latitude,Longitude,B1,TP_SFC_AVG,B8,GEMI,EVAPOT
2022-07-21,41.15968057,18.2,16.33,29.8,1015.320833,196.51151854977056,2.574416975,19.6,41.75,-20.44713633,-54.83906267,1366.0,25.075837569444456,3635.0,-2115386.175276928,4.84
2022-05-05,59.16877402,22.7,17.25,31.8,1014.441667,83.35255690060406,7.383236857,14.5,55.70833333,-20.44708767,-54.83857533,1312.0,17.39509201388888,4333.0,-7982764.445168112,4.48
2022-05-05,54.298515,22.7,17.25,31.8,1014.441667,83.35255690060406,7.474862505,14.5,55.70833333,-20.44708767,-54.83857533,1312.0,17.39509201388888,4333.0,-7982764.445168112,4.48
2022-05-05,58.96565064,22.7,17.25,31.8,1014.441667,83.35255690060406,6.853040883,14.5,55.70833333,-20.44655833,-54.83967167,1285.0,17.39509201388888,4327.0,-7736081.181775502,4.48
2022-05-05,59.35026089,22.7,17.25,31.8,1014.441667,83.35255690060406,6.511340686,14.5,55.70833333,-20.44655833,-54.83967167,1285.0,17.39509201388888,4327.0,-7736081.181775502,4.48
2022-05-05,59.47771711,22.7,17.25,31.8,1014.441667,83.35255690060406,6.265799839,14.5,55.70833333,-20.44616533,-54.83883633,1275.0,17.39509201388888,3881.0,-5186531.070118906,4.48
2022-05-05,54.46806161,22.7,17.25,31.8,1014.441667,83.35255690060406,6.268929609,14.5,55.70833333,-20.44616533,-54.83883633,1275.0,17.39509201388888,3881.0,-5186531.070118906,4.48
2022-05-05,54.93019367,22.7,17.25,31.8,1014.441667,83.35255690060406,6.080742916,14.5,55.70833333,-20.44645667,-54.839142,1288.0,17.39509201388888,3720.0,-4315601.543476256,4.48
2022-05-05,54.12077782,22.7,17.25,31.8,1014.441667,83.35255690060406,6.074668248,14.5,55.70833333,-20.44645667,-54.839142,1288.0,17.39509201388888,3720.0,-4315601.543476256,4.48
2022-05-05,54.04713363,22.7,17.25,31.8,1014.441667,83.35255690060406,5.806473042,14.5,55.70833333,-20.44632333,-54.839544,1275.0,17.39509201388888,3914.0,-5255079.235805627,4.48
2022-05-05,51.42073296,22.7,17.25,31.8,1014.441667,83.35255690060406,5.715641212,14.5,55.70833333,-20.44632333,-54.839544,1275.0,17.39509201388888,3914.0,-5255079.235805627,4.48
2022-05-05,56.48945805,22.7,17.25,31.8,1014.441667,83.35255690060406,7.385197402,14.5,55.70833333,-20.44663067,-54.83930467,1296.0,17.39509201388888,4098.0,-6377585.530305956,4.48
2022-05-05,53.17267835,22.7,17.25,31.8,1014.441667,83.35255690060406,7.385197402,14.5,55.70833333,-20.44663067,-54.83930467,1296.0,17.39509201388888,4098.0,-6377585.530305956,4.48
2022-05-05,58.73142471,22.7,17.25,31.8,1014.441667,83.35255690060406,5.899621568,14.5,55.70833333,-20.44637233,-54.83855567,1277.0,17.39509201388888,4001.0,-5761883.577289193,4.48
2022-05-05,60.29755294,22.7,17.25,31.8,1014.441667,83.35255690060406,5.887857617,14.5,55.70833333,-20.44637233,-54.83855567,1277.0,17.39509201388888,4001.0,-5761883.577289193,4.48
2022-05-05,58.56210858,22.7,17.25,31.8,1014.441667,83.35255690060406,6.353050887,14.5,55.70833333,-20.44706367,-54.838707,1316.0,17.39509201388888,4269.0,-7548102.085158183,4.48
2022-05-05,55.20215491,22.7,17.25,31.8,1014.441667,83.35255690060406,6.353050887,14.5,55.70833333,-20.44706367,-54.838707,1316.0,17.39509201388888,4269.0,-7548102.085158183,4.48
2022-05-05,52.27533421,22.7,17.25,31.8,1014.441667,83.35255690060406,3.040877175,14.5,55.70833333,-20.44710133,-54.83922433,1339.0,17.39509201388888,3940.0,-5255083.656423923,4.48
2022-05-05,50.03009882,22.7,17.25,31.8,1014.441667,83.35255690060406,3.04694679,14.5,55.70833333,-20.44710133,-54.83922433,1339.0,17.39509201388888,3940.0,-5255083.656423923,4.48
2022-05-05,47.95161896,22.7,17.25,31.8,1014.441667,83.35255690060406,2.534837219,14.5,55.70833333,-20.446902,-54.83930767,1316.0,17.39509201388888,3929.0,-5970138.562321046,4.48
2022-05-05,48.04153375,22.7,17.25,31.8,1014.441667,83.35255690060406,2.705597211,14.5,55.70833333,-20.446902,-54.83930767,1316.0,17.39509201388888,3929.0,-5970138.562321046,4.48
2022-06-02,52.16173204,20.1,14.5,30.6,1012.7375,99.04042020517376,4.971290278,18.4,48.95833333,-20.44697833,-54.83885933,1357.0,21.05472263888889,3812.0,-4126621.009712011,4.38
2022-06-02,51.91894479,20.1,14.5,30.6,1012.7375,99.04042020517376,5.153428538,18.4,48.95833333,-20.44697833,-54.83885933,1357.0,21.05472263888889,3812.0,-4126621.009712011,4.38
2022-06-02,52.29991626,20.1,14.5,30.6,1012.7375,99.04042020517376,4.722079746,18.4,48.95833333,-20.446366,-54.838545,1285.0,21.05472263888889,3794.0,-4249395.487146078,4.38
2022-06-02,51.92080274,20.1,14.5,30.6,1012.7375,99.04042020517376,4.994371414,18.4,48.95833333,-20.446366,-54.838545,1285.0,21.05472263888889,3794.0,-4249395.487146078,4.38
2022-06-02,56.89019404,20.1,14.5,30.6,1012.7375,99.04042020517376,5.325789098,18.4,48.95833333,-20.44669467,-54.83948333,1320.0,21.05472263888889,3721.0,-3461147.9231516304,4.38
2022-06-02,52.93481013,20.1,14.5,30.6,1012.7375,99.04042020517376,5.309867456,18.4,48.95833333,-20.44669467,-54.83948333,1320.0,21.05472263888889,3721.0,-3461147.9231516304,4.38
2022-06-02,57.95038309,20.1,14.5,30.6,1012.7375,99.04042020517376,5.425175171,18.4,48.95833333,-20.44709433,-54.83860133,1351.0,21.05472263888889,3884.0,-4407509.173725588,4.38
2022-06-02,58.01814277,20.1,14.5,30.6,1012.7375,99.04042020517376,5.594600174,18.4,48.95833333,-20.44709433,-54.83860133,1351.0,21.05472263888889,3884.0,-4407509.173725588,4.38
2022-06-02,56.78438928,20.1,14.5,30.6,1012.7375,99.04042020517376,5.936260378,18.4,48.95833333,-20.44635133,-54.83874067,1296.0,21.05472263888889,3643.0,-3209177.9493757747,4.38
2022-06-02,54.91068245,20.1,14.5,30.6,1012.7375,99.04042020517376,6.014558985,18.4,48.95833333,-20.44635133,-54.83874067,1296.0,21.05472263888889,3643.0,-3209177.9493757747,4.38
2022-06-02,56.80856683,20.1,14.5,30.6,1012.7375,99.04042020517376,5.766645524,18.4,48.95833333,-20.44644167,-54.839228,1319.0,21.05472263888889,3436.0,-2463095.7529425304,4.38
2022-06-02,56.97572872,20.1,14.5,30.6,1012.7375,99.04042020517376,5.845264177,18.4,48.95833333,-20.44644167,-54.839228,1319.0,21.05472263888889,3436.0,-2463095.7529425304,4.38
2022-06-02,47.06351554,20.1,14.5,30.6,1012.7375,99.04042020517376,2.705945433,18.4,48.95833333,-20.44707067,-54.83908333,1374.0,21.05472263888889,4116.0,-5936017.777836716,4.38
2022-06-02,47.145599,20.1,14.5,30.6,1012.7375,99.04042020517376,2.708648675,18.4,48.95833333,-20.44707067,-54.83908333,1374.0,21.05472263888889,4116.0,-5936017.777836716,4.38
2022-06-02,44.46956036,20.1,14.5,30.6,1012.7375,99.04042020517376,2.183589424,18.4,48.95833333,-20.44699567,-54.839329,1357.0,21.05472263888889,3939.0,-4723685.904790141,4.38
2022-06-02,43.74818053,20.1,14.5,30.6,1012.7375,99.04042020517376,2.189040221,18.4,48.95833333,-20.44699567,-54.839329,1357.0,21.05472263888889,3939.0,-4723685.904790141,4.38
2022-05-18,55.91948154,18.3,17.63,29.9,1014.466667,35.20435131644441,4.871028183,11.8,65.16666667,-20.446899,-54.838422,1303.0,10.996312062500005,4211.0,-6627481.189169895,3.84
2022-05-18,53.31943777,18.3,17.63,29.9,1014.466667,35.20435131644441,4.86132494,11.8,65.16666667,-20.446899,-54.838422,1303.0,10.996312062500005,4211.0,-6627481.189169895,3.84
2022-05-18,50.14325176,18.3,17.63,29.9,1014.466667,35.20435131644441,5.718676315,11.8,65.16666667,-20.44601967,-54.83885567,1295.0,10.996312062500005,3620.0,-3517170.145163348,3.84
2022-05-18,54.00406447,18.3,17.63,29.9,1014.466667,35.20435131644441,5.718676315,11.8,65.16666667,-20.44601967,-54.83885567,1295.0,10.996312062500005,3620.0,-3517170.145163348,3.84
2022-05-18,54.0007637,18.3,17.63,29.9,1014.466667,35.20435131644441,5.054008114,11.8,65.16666667,-20.44621533,-54.83854267,1284.0,10.996312062500005,4174.0,-6673890.996903616,3.84
2022-05-18,56.2033803,18.3,17.63,29.9,1014.466667,35.20435131644441,5.13346519,11.8,65.16666667,-20.44621533,-54.83854267,1284.0,10.996312062500005,4174.0,-6673890.996903616,3.84
2022-05-18,51.09290674,18.3,17.63,29.9,1014.466667,35.20435131644441,5.561901205,11.8,65.16666667,-20.446813,-54.83898767,1315.0,10.996312062500005,3742.0,-4245266.560255958,3.84
2022-05-18,54.50627285,18.3,17.63,29.9,1014.466667,35.20435131644441,5.542502447,11.8,65.16666667,-20.446813,-54.83898767,1315.0,10.996312062500005,3742.0,-4245266.560255958,3.84
2022-05-18,51.26057131,18.3,17.63,29.9,1014.466667,35.20435131644441,2.685987956,11.8,65.16666667,-20.446996,-54.83918867,1351.0,10.996312062500005,3832.0,-4667333.8927181,3.84
2022-05-18,50.96179154,18.3,17.63,29.9,1014.466667,35.20435131644441,2.688668583,11.8,65.16666667,-20.446996,-54.83918867,1351.0,10.996312062500005,3832.0,-4667333.8927181,3.84
2022-05-18,46.73774633,18.3,17.63,29.9,1014.466667,35.20435131644441,2.593293788,11.8,65.16666667,-20.446863,-54.83923167,1336.0,10.996312062500005,3724.0,-4114430.347282897,3.84
2022-05-18,46.90717585,18.3,17.63,29.9,1014.466667,35.20435131644441,2.689111306,11.8,65.16666667,-20.446863,-54.83923167,1336.0,10.996312062500005,3724.0,-4114430.347282897,3.84
2022-06-22,49.44313569,19.1,10.94,26.6,1013.266667,171.65818707183973,4.708278463,16.3,77.04166667,-20.44614667,-54.838631,2633.0,24.978035555555547,3082.0,-1391078.5209287675,2.54
2022-06-22,47.8413243,19.1,10.94,26.6,1013.266667,171.65818707183973,4.795468805,16.3,77.04166667,-20.44614667,-54.838631,2633.0,24.978035555555547,3082.0,-1391078.5209287675,2.54
2022-06-22,51.22156003,19.1,10.94,26.6,1013.266667,171.65818707183973,5.360591292,16.3,77.04166667,-20.44657867,-54.838848,2222.0,24.978035555555547,3115.0,-113220.60053102132,2.54
2022-06-22,51.47087982,19.1,10.94,26.6,1013.266667,171.65818707183973,5.349896845,16.3,77.04166667,-20.44657867,-54.838848,2222.0,24.978035555555547,3115.0,-113220.60053102132,2.54
2022-06-22,56.64865127,19.1,10.94,26.6,1013.266667,171.65818707183973,4.715676388,16.3,77.04166667,-20.44647667,-54.83916633,2131.0,24.978035555555547,2622.0,-278224.66831580416,2.54
2022-06-22,54.67441186,19.1,10.94,26.6,1013.266667,171.65818707183973,4.623732241,16.3,77.04166667,-20.44647667,-54.83916633,2131.0,24.978035555555547,2622.0,-278224.66831580416,2.54
2022-06-22,47.81167332,19.1,10.94,26.6,1013.266667,171.65818707183973,5.088014662,16.3,77.04166667,-20.44703067,-54.838801,2906.0,24.978035555555547,3034.0,-550.2072783116698,2.54
2022-06-22,47.90197734,19.1,10.94,26.6,1013.266667,171.65818707183973,4.905219072,16.3,77.04166667,-20.44703067,-54.838801,2906.0,24.978035555555547,3034.0,-550.2072783116698,2.54
2022-06-22,53.90830402,19.1,10.94,26.6,1013.266667,171.65818707183973,2.354868882,16.3,77.04166667,-20.44683167,-54.839217,2271.0,24.978035555555547,2694.0,-754206.6590715944,2.54
2022-06-22,50.53189181,19.1,10.94,26.6,1013.266667,171.65818707183973,2.268784209,16.3,77.04166667,-20.44683167,-54.839217,2271.0,24.978035555555547,2694.0,-754206.6590715944,2.54
2022-06-22,44.35558404,19.1,10.94,26.6,1013.266667,171.65818707183973,2.532049149,16.3,77.04166667,-20.446942,-54.839051,2552.0,24.978035555555547,2682.0,-446842.556768844,2.54
2022-06-22,48.45501216,19.1,10.94,26.6,1013.266667,171.65818707183973,2.624597293,16.3,77.04166667,-20.446942,-54.839051,2552.0,24.978035555555547,2682.0,-446842.556768844,2.54
2022-04-20,58.7107711,17.1,21.86,27.8,1015.504167,35.43195944713262,5.786000154,11.3,58.54166667,-20.446484,-54.83907833,1305.0,25.46273513888888,4009.0,-5970154.396588125,4.7
2022-04-20,61.04519871,17.1,21.86,27.8,1015.504167,35.43195944713262,5.783110044,11.3,58.54166667,-20.446484,-54.83907833,1305.0,25.46273513888888,4009.0,-5970154.396588125,4.7
2022-04-20,60.18924475,17.1,21.86,27.8,1015.504167,35.43195944713262,7.124578025,11.3,58.54166667,-20.44663733,-54.83861033,1301.0,25.46273513888888,4207.0,-7125607.648920345,4.7
2022-04-20,59.31672753,17.1,21.86,27.8,1015.504167,35.43195944713262,7.223354582,11.3,58.54166667,-20.44663733,-54.83861033,1301.0,25.46273513888888,4207.0,-7125607.648920345,4.7
2022-04-20,52.63143048,17.1,21.86,27.8,1015.504167,35.43195944713262,6.680432704,11.3,58.54166667,-20.44633833,-54.838897,1299.0,25.46273513888888,4180.0,-6882150.010846582,4.7
2022-04-20,52.44791886,17.1,21.86,27.8,1015.504167,35.43195944713262,6.51203639,11.3,58.54166667,-20.44633833,-54.838897,1299.0,25.46273513888888,4180.0,-6882150.010846582,4.7
2022-04-20,54.6374969,17.1,21.86,27.8,1015.504167,35.43195944713262,7.538986903,11.3,58.54166667,-20.44671033,-54.838811,1311.0,25.46273513888888,4094.0,-6468816.853734583,4.69
2022-04-20,55.23320331,17.1,21.86,27.8,1015.504167,35.43195944713262,7.271757344,11.3,58.54166667,-20.44671033,-54.838811,1311.0,25.46273513888888,4094.0,-6468816.853734583,4.69
2022-04-20,44.98223209,17.1,21.86,27.8,1015.504167,35.43195944713262,3.082142645,11.3,58.54166667,-20.44692733,-54.83924367,1356.0,25.46273513888888,3955.0,-6332182.838613641,4.69
2022-04-20,45.53597896,17.1,21.86,27.8,1015.504167,35.43195944713262,3.16388557,11.3,58.54166667,-20.44692733,-54.83924367,1356.0,25.46273513888888,3955.0,-6332182.838613641,4.69
2022-04-20,48.65100318,17.1,21.86,27.8,1015.504167,35.43195944713262,3.658248606,11.3,58.54166667,-20.446941,-54.83911033,1359.0,25.46273513888888,3892.0,-6107735.014032733,4.69
2022-04-20,51.62994532,17.1,21.86,27.8,1015.504167,35.43195944713262,3.836273814,11.3,58.54166667,-20.446941,-54.83911033,1359.0,25.46273513888888,3892.0,-6107735.014032733,4.69
2022-04-06,55.8207313,21.5,21.5,31.0,1013.45,55.43210602056249,9.58697173,14.4,75.20833333,-20.44615233,-54.838854,1309.0,27.988930347222222,3747.0,-4754130.546514892,4.55
2022-04-06,54.38994674,21.5,21.5,31.0,1013.45,55.43210602056249,9.670904535,14.4,75.20833333,-20.44615233,-54.838854,1309.0,27.988930347222222,3747.0,-4754130.546514892,4.55
2022-04-06,54.53465595,21.5,21.5,31.0,1013.45,55.43210602056249,6.639711346,14.4,75.20833333,-20.44665567,-54.83932933,1321.0,27.988930347222222,3819.0,-5055280.910210092,4.54
2022-04-06,53.78200751,21.5,21.5,31.0,1013.45,55.43210602056249,6.11769724,14.4,75.20833333,-20.44665567,-54.83932933,1321.0,27.988930347222222,3819.0,-5055280.910210092,4.54
2022-04-06,60.28727268,21.5,21.5,31.0,1013.45,55.43210602056249,7.962381874,14.4,75.20833333,-20.44704667,-54.83899467,1369.0,27.988930347222222,4138.0,-6861171.376118913,4.55
2022-04-06,60.67244732,21.5,21.5,31.0,1013.45,55.43210602056249,8.135262155,14.4,75.20833333,-20.44704667,-54.83899467,1369.0,27.988930347222222,4138.0,-6861171.376118913,4.55
2022-04-06,58.81055681,21.5,21.5,31.0,1013.45,55.43210602056249,8.608928308,14.4,75.20833333,-20.447071,-54.83874133,1369.0,27.988930347222222,3940.0,-5887360.100262395,4.55
2022-04-06,57.32815206,21.5,21.5,31.0,1013.45,55.43210602056249,8.451011648,14.4,75.20833333,-20.447071,-54.83874133,1369.0,27.988930347222222,3940.0,-5887360.100262395,4.55
2022-04-06,56.37384648,21.5,21.5,31.0,1013.45,55.43210602056249,7.972521079,14.4,75.20833333,-20.44656733,-54.839704,1300.0,27.988930347222222,4135.0,-6829776.1522453725,4.55
2022-04-06,57.11351203,21.5,21.5,31.0,1013.45,55.43210602056249,7.891813573,14.4,75.20833333,-20.44656733,-54.839704,1300.0,27.988930347222222,4135.0,-6829776.1522453725,4.55
2022-04-06,59.92512136,21.5,21.5,31.0,1013.45,55.43210602056249,7.804520603,14.4,75.20833333,-20.44671567,-54.83924033,1326.0,27.988930347222222,3547.0,-3862811.33180982,4.54
2022-04-06,60.01880931,21.5,21.5,31.0,1013.45,55.43210602056249,7.78506766,14.4,75.20833333,-20.44671567,-54.83924033,1326.0,27.988930347222222,3547.0,-3862811.33180982,4.54
2022-04-06,53.65869286,21.5,21.5,31.0,1013.45,55.43210602056249,8.597778863,14.4,75.20833333,-20.44650433,-54.83974233,1296.0,27.988930347222222,4236.0,-7395035.085700852,4.55
2022-04-06,53.8609648,21.5,21.5,31.0,1013.45,55.43210602056249,8.767578658,14.4,75.20833333,-20.44650433,-54.83974233,1296.0,27.988930347222222,4236.0,-7395035.085700852,4.55
2022-04-06,48.65361454,21.5,21.5,31.0,1013.45,55.43210602056249,4.857827097,14.4,75.20833333,-20.44705267,-54.839105,1365.0,27.988930347222222,4107.0,-7405885.649845396,4.55
2022-04-06,50.59093738,21.5,21.5,31.0,1013.45,55.43210602056249,4.78858098,14.4,75.20833333,-20.44705267,-54.839105,1365.0,27.988930347222222,4107.0,-7405885.649845396,4.55
2022-04-06,53.16082172,21.5,21.5,31.0,1013.45,55.43210602056249,7.800289068,14.4,75.20833333,-20.44613667,-54.838734,1306.0,27.988930347222222,3976.0,-6073204.507418062,4.55
2022-04-06,55.70141032,21.5,21.5,31.0,1013.45,55.43210602056249,7.880248611,14.4,75.20833333,-20.44613667,-54.838734,1306.0,27.988930347222222,3976.0,-6073204.507418062,4.55
2022-04-06,42.25234896,21.5,21.5,31.0,1013.45,55.43210602056249,3.882340283,14.4,75.20833333,-20.447101,-54.83909767,1371.0,27.988930347222222,4309.0,-8164595.160330427,4.55
2022-04-06,42.33528657,21.5,21.5,31.0,1013.45,55.43210602056249,3.785281776,14.4,75.20833333,-20.447101,-54.83909767,1371.0,27.988930347222222,4309.0,-8164595.160330427,4.55
2022-08-03,53.45224519,17.3,17.63,31.8,1014.016667,212.9677635737433,4.370941203,11.2,38.58333333,-20.44698433,-54.838977,1438.0,27.440034791666665,3425.0,-1339686.4179930163,4.66
2022-08-03,53.1967557,17.3,17.63,31.8,1014.016667,212.9677635737433,4.368763355,11.2,38.58333333,-20.44684633,-54.83844733,1402.0,27.440034791666665,3510.0,-1286978.763216368,4.66
2022-08-03,52.30018893,17.3,17.63,31.8,1014.016667,212.9677635737433,4.201980296,11.2,38.58333333,-20.44640333,-54.83904833,1397.0,27.440034791666665,3345.0,-1200010.846213519,4.66
2022-08-03,52.86403073,17.3,17.63,31.8,1014.016667,212.9677635737433,4.278554882,11.2,38.58333333,-20.446358,-54.83859467,1391.0,27.440034791666665,3245.0,-998907.1398124348,4.66
2022-08-03,55.46456159,17.3,17.63,31.8,1014.016667,212.9677635737433,3.908210472,11.2,38.58333333,-20.44625233,-54.83925533,1404.0,27.440034791666665,3277.0,-1021016.015203418,4.66
2022-08-03,53.11088562,17.3,17.63,31.8,1014.016667,212.9677635737433,3.997033437,11.2,38.58333333,-20.446368,-54.83917867,1401.0,27.440034791666665,3265.0,-941783.4124246415,4.66
2022-08-03,55.234959,17.3,17.63,31.8,1014.016667,212.9677635737433,5.184525929,11.2,38.58333333,-20.44671433,-54.83947833,1408.0,27.440034791666665,3443.0,-1346640.4894625875,4.66
2022-08-03,56.24841714,17.3,17.63,31.8,1014.016667,212.9677635737433,5.097676234,11.2,38.58333333,-20.44668167,-54.83970767,1405.0,27.440034791666665,3411.0,-1070095.6605327749,4.66
2022-08-03,56.89049791,17.3,17.63,31.8,1014.016667,212.9677635737433,4.66320803,11.2,38.58333333,-20.44697667,-54.83899567,1438.0,27.440034791666665,3425.0,-1339686.4179930163,4.66
2022-08-03,56.45272487,17.3,17.63,31.8,1014.016667,212.9677635737433,4.753563942,11.2,38.58333333,-20.44697667,-54.83899567,1438.0,27.440034791666665,3425.0,-1339686.4179930163,4.66
2022-08-03,53.14119991,17.3,17.63,31.8,1014.016667,212.9677635737433,4.255927401,11.2,38.58333333,-20.446394,-54.83902033,1397.0,27.440034791666665,3345.0,-1200010.846213519,4.66
2022-08-03,52.95361742,17.3,17.63,31.8,1014.016667,212.9677635737433,4.357613312,11.2,38.58333333,-20.446394,-54.83902033,1397.0,27.440034791666665,3345.0,-1200010.846213519,4.66
2022-08-03,54.66282246,17.3,17.63,31.8,1014.016667,212.9677635737433,5.076250965,11.2,38.58333333,-20.446715,-54.83950333,1408.0,27.440034791666665,3443.0,-1346640.4894625875,4.66
2022-08-03,54.62946915,17.3,17.63,31.8,1014.016667,212.9677635737433,5.162731786,11.2,38.58333333,-20.446715,-54.83950333,1408.0,27.440034791666665,3443.0,-1346640.4894625875,4.66
2022-08-03,45.51545678,17.3,17.63,31.8,1014.016667,212.9677635737433,1.783013546,11.2,38.58333333,-20.44704067,-54.83930567,1451.0,27.440034791666665,3561.0,-1453105.2877656508,4.66
2022-08-03,45.08127736,17.3,17.63,31.8,1014.016667,212.9677635737433,1.690486959,11.2,38.58333333,-20.44704067,-54.83930567,1451.0,27.440034791666665,3561.0,-1453105.2877656508,4.66
2022-08-03,45.54053307,17.3,17.63,31.8,1014.016667,212.9677635737433,2.230373848,11.2,38.58333333,-20.446931,-54.839098,1445.0,27.440034791666665,3414.0,-1417162.39200131,4.66
2022-08-03,49.43708436,17.3,17.63,31.8,1014.016667,212.9677635737433,2.223709384,11.2,38.58333333,-20.446931,-54.839098,1445.0,27.440034791666665,3414.0,-1417162.39200131,4.66
