Date,TDN_based_ADF,NDWI,CP,GEMI,B1,Longitude,B6,B12,B8,Delta_days,DVI,EVI,Latitude,GCI,B8A,B11
2022-08-24,52.6861468,0.0267316496824693,5.088650711,-473985.5639095682,2794.0,-54.83917867,3190.0,3123.0,3002.0,3,689.0,0.0928411271370976,-20.446368,0.464390243902439,3476.0,3295.0
2022-08-24,51.00433329,0.0267316496824693,5.014366771,-473985.5639095682,2794.0,-54.83917867,3190.0,3123.0,3002.0,3,689.0,0.0928411271370976,-20.446368,0.464390243902439,3476.0,3295.0
2022-08-24,45.97762787,0.0104204096298957,5.082901022,-383735.3192103711,1991.0,-54.83970767,2542.0,2456.0,2550.0,3,620.0,0.0902106856012105,-20.44668167,0.3964950711938664,2812.0,2754.0
2022-08-24,44.96619128,0.0104204096298957,4.993727319,-383735.3192103711,1991.0,-54.83970767,2542.0,2456.0,2550.0,3,620.0,0.0902106856012105,-20.44668167,0.3964950711938664,2812.0,2754.0
2022-08-24,44.42768088,-0.0042303937520338,2.62865625,-540909.2085402801,2182.0,-54.83921267,3022.0,2555.0,3131.0,3,736.0,0.0974627893426558,-20.44693833,0.2970173985086992,3060.0,3086.0
2022-08-24,43.81754235,-0.0042303937520338,2.623412048,-540909.2085402801,2182.0,-54.83921267,3022.0,2555.0,3131.0,3,736.0,0.0974627893426558,-20.44693833,0.2970173985086992,3060.0,3086.0
2022-08-24,43.96892452,-0.0097213220998055,2.143874757,-1662664.851506538,2217.0,-54.839056,3045.0,2508.0,3547.0,3,1290.0,0.1700608527826701,-20.446994,0.4239261340826976,3056.0,3116.0
2022-08-24,42.86780896,-0.0097213220998055,2.320215403,-1662664.851506538,2217.0,-54.839056,3045.0,2508.0,3547.0,3,1290.0,0.1700608527826701,-20.446994,0.4239261340826976,3056.0,3116.0
2022-11-03,59.57582613,0.0815152241668664,11.28527577,-4171472.364146358,1664.0,-54.838467,4132.0,2900.0,4166.0,4,2043.0,0.2651703943679521,-20.446566,0.955868544600939,4511.0,3831.0
2022-11-03,58.9879759,0.0815152241668664,11.28527577,-4171472.364146358,1664.0,-54.838467,4132.0,2900.0,4166.0,4,2043.0,0.2651703943679521,-20.446566,0.955868544600939,4511.0,3831.0
2022-11-03,54.61568769,0.0814474161926661,6.529754381,-4504648.805204692,1819.0,-54.838841,4131.0,2905.0,4232.0,4,2123.0,0.2750912219596135,-20.44644733,0.9729603729603729,4468.0,3795.0
2022-11-03,56.22993068,0.0814474161926661,6.529754381,-4504648.805204692,1819.0,-54.838841,4131.0,2905.0,4232.0,4,2123.0,0.2750912219596135,-20.44644733,0.9729603729603729,4468.0,3795.0
2022-11-03,59.86944291,0.0836951278340569,6.245302578,-4200116.460066466,1964.0,-54.838975,4148.0,2872.0,4192.0,4,2050.0,0.2650935198212364,-20.446119,0.9625468164794008,4493.0,3799.0
2022-11-03,57.67164571,0.0836951278340569,6.15734057,-4200116.460066466,1964.0,-54.838975,4148.0,2872.0,4192.0,4,2050.0,0.2650935198212364,-20.446119,0.9625468164794008,4493.0,3799.0
2022-11-03,52.42788252,0.0767465871285992,5.846966965,-4390796.872968842,2088.0,-54.83974067,4306.0,3112.0,4466.0,4,2096.0,0.2599980152823261,-20.44663,0.856964656964657,4693.0,4024.0
2022-11-03,52.37077989,0.0767465871285992,5.758376556,-4390796.872968842,2088.0,-54.83974067,4306.0,3112.0,4466.0,4,2096.0,0.2599980152823261,-20.44663,0.856964656964657,4693.0,4024.0
2022-11-03,57.42872756,0.0815152241668664,8.834383197,-4171472.364146358,1664.0,-54.83848333,4132.0,2900.0,4166.0,4,2043.0,0.2651703943679521,-20.44658267,0.955868544600939,4511.0,3831.0
2022-11-03,57.98711437,0.0815152241668664,8.909389619,-4171472.364146358,1664.0,-54.83848333,4132.0,2900.0,4166.0,4,2043.0,0.2651703943679521,-20.44658267,0.955868544600939,4511.0,3831.0
2022-11-03,63.51403535,0.0754601974887236,7.061446936,-4241200.7648863895,1799.0,-54.83885133,4083.0,2913.0,4174.0,4,2060.0,0.2675658263887446,-20.446483,0.9623883403855196,4411.0,3792.0
2022-11-03,59.96361871,0.0754601974887236,7.142579579,-4241200.7648863895,1799.0,-54.83885133,4083.0,2913.0,4174.0,4,2060.0,0.2675658263887446,-20.446483,0.9623883403855196,4411.0,3792.0
2022-11-03,58.16649217,0.081081081081081,6.7873313,-4208322.060758226,2063.0,-54.838971,4166.0,2893.0,4234.0,4,2052.0,0.2634714546911272,-20.44608067,0.9493554327808472,4500.0,3825.0
2022-11-03,57.91258319,0.081081081081081,6.7873313,-4208322.060758226,2063.0,-54.838971,4166.0,2893.0,4234.0,4,2052.0,0.2634714546911272,-20.44608067,0.9493554327808472,4500.0,3825.0
2022-11-03,56.82182351,0.0767465871285992,6.172505598,-4390796.872968842,2088.0,-54.83974067,4306.0,3112.0,4466.0,4,2096.0,0.2599980152823261,-20.44663,0.856964656964657,4693.0,4024.0
2022-11-03,56.27132829,0.0767465871285992,6.078251733,-4390796.872968842,2088.0,-54.83974067,4306.0,3112.0,4466.0,4,2096.0,0.2599980152823261,-20.44663,0.856964656964657,4693.0,4024.0
2022-11-03,47.95723003,0.0761386811692726,3.839783221,-3753631.883638443,2069.0,-54.83919167,4318.0,3282.0,4417.0,4,1938.0,0.2378894857266308,-20.447129,0.7933414535119772,4749.0,4077.0
2022-11-03,48.60888313,0.0761386811692726,3.74861537,-3753631.883638443,2069.0,-54.83919167,4318.0,3282.0,4417.0,4,1938.0,0.2378894857266308,-20.447129,0.7933414535119772,4749.0,4077.0
2022-11-03,49.18051365,0.0615862783469552,4.685130458,-3714986.549995005,2003.0,-54.83906333,4271.0,3217.0,4436.0,4,1928.0,0.2356369040635144,-20.44710233,0.7253986775573706,4611.0,4076.0
2022-11-03,49.45251349,0.0615862783469552,4.773529145,-3714986.549995005,2003.0,-54.83906333,4271.0,3217.0,4436.0,4,1928.0,0.2356369040635144,-20.44710233,0.7253986775573706,4611.0,4076.0
2022-11-16,60.82144633,0.0378362825492734,7.012551963,-2144566.544154253,1473.0,-54.8392,3400.0,2722.0,3532.0,7,1465.0,0.1980500519120955,-20.44662033,0.9185225420966864,3607.0,3344.0
2022-11-16,60.22046799,0.0378362825492734,6.936485826,-2144566.544154253,1473.0,-54.8392,3400.0,2722.0,3532.0,7,1465.0,0.1980500519120955,-20.44662033,0.9185225420966864,3607.0,3344.0
2022-11-16,62.20618811,0.0526769054112243,6.692712603,-2609607.1013792614,1470.0,-54.83891567,3468.0,2662.0,3633.0,7,1616.0,0.21868808799489,-20.44659167,0.9273209549071616,3667.0,3300.0
2022-11-16,62.03681113,0.0526769054112243,6.689376256,-2609607.1013792614,1470.0,-54.83891567,3468.0,2662.0,3633.0,7,1616.0,0.21868808799489,-20.44659167,0.9273209549071616,3667.0,3300.0
2022-11-16,61.50032705,0.060159865376525,7.691690092,-3008227.7575851027,1460.0,-54.838761,3565.0,2667.0,3757.0,7,1735.0,0.2330761211834625,-20.44644767,0.9375966993295513,3780.0,3351.0
2022-11-16,60.80495218,0.060159865376525,7.77442166,-3008227.7575851027,1460.0,-54.838761,3565.0,2667.0,3757.0,7,1735.0,0.2330761211834625,-20.44644767,0.9375966993295513,3780.0,3351.0
2022-11-16,61.74848091,0.0635451505016722,10.3764658,-3191305.716406314,1462.0,-54.83861,3602.0,2653.0,3802.0,7,1787.0,0.2396984655005901,-20.44650467,0.9802083333333332,3816.0,3360.0
2022-11-16,62.58858256,0.0635451505016722,10.2700468,-3191305.716406314,1462.0,-54.83861,3602.0,2653.0,3802.0,7,1787.0,0.2396984655005901,-20.44650467,0.9802083333333332,3816.0,3360.0
2022-11-16,55.21459755,0.084830866807611,3.764080749,-4191903.8578543873,1504.0,-54.839328,3630.0,2619.0,4017.0,7,2048.0,0.2731744795279204,-20.44703067,1.0515832482124616,4105.0,3463.0
2022-11-16,50.24819078,0.084830866807611,3.765958096,-4191903.8578543873,1504.0,-54.839328,3630.0,2619.0,4017.0,7,2048.0,0.2731744795279204,-20.44703067,1.0515832482124616,4105.0,3463.0
2022-11-16,48.22581516,0.0503477051460361,3.313307795,-3053481.6811614395,1492.0,-54.839336,3480.0,2650.0,3677.0,7,1748.0,0.2387117214556499,-20.44689767,0.9201044386422976,3776.0,3414.0
2022-11-16,47.64542383,0.0503477051460361,3.225365994,-3053481.6811614395,1492.0,-54.839336,3480.0,2650.0,3677.0,7,1748.0,0.2387117214556499,-20.44689767,0.9201044386422976,3776.0,3414.0
2022-11-29,61.03904246,0.08525,6.782504718,-3450027.498517885,1883.0,-54.83891667,4001.0,2823.0,4048.0,5,1858.0,0.2406237049316203,-20.44683733,0.9203036053130932,4341.0,3659.0
2022-11-29,61.70799257,0.08525,6.779123609,-3450027.498517885,1883.0,-54.83891667,4001.0,2823.0,4048.0,5,1858.0,0.2406237049316203,-20.44683733,0.9203036053130932,4341.0,3659.0
2022-11-29,65.68387123,0.0564395822973644,7.425362234,-3015207.405286889,1899.0,-54.83890167,4009.0,2865.0,4254.0,5,1737.0,0.2139710664800835,-20.44654067,0.7278635255889521,4249.0,3795.0
2022-11-29,66.47055506,0.0564395822973644,7.432772775,-3015207.405286889,1899.0,-54.83890167,4009.0,2865.0,4254.0,5,1737.0,0.2139710664800835,-20.44654067,0.7278635255889521,4249.0,3795.0
2022-11-29,59.8190781,0.0306230200633579,6.26078705,-1477346.5821139591,2233.0,-54.839277,4584.0,3415.0,4642.0,5,1216.0,0.1329577859029758,-20.44642867,0.3794947994056463,4880.0,4590.0
2022-11-29,62.53379538,0.0306230200633579,6.43966668,-1477346.5821139591,2233.0,-54.839277,4584.0,3415.0,4642.0,5,1216.0,0.1329577859029758,-20.44642867,0.3794947994056463,4880.0,4590.0
2022-11-29,57.68945055,0.0617228125706534,7.34375275,-2757071.366492579,2201.0,-54.83950267,4354.0,3074.0,4522.0,5,1661.0,0.1941472947953096,-20.44625767,0.5401907356948228,4696.0,4150.0
2022-11-29,59.36336075,0.0617228125706534,7.358432916,-2757071.366492579,2201.0,-54.83950267,4354.0,3074.0,4522.0,5,1661.0,0.1941472947953096,-20.44625767,0.5401907356948228,4696.0,4150.0
2022-11-29,50.36191709,0.12,3.901457377,-5785988.185096549,1820.0,-54.83928233,4205.0,2711.0,4492.0,5,2406.0,0.3084868502030936,-20.447131,1.2641129032258065,4704.0,3696.0
2022-11-29,50.43848775,0.12,3.818504215,-5785988.185096549,1820.0,-54.83928233,4205.0,2711.0,4492.0,5,2406.0,0.3084868502030936,-20.447131,1.2641129032258065,4704.0,3696.0
2022-11-29,50.05227387,0.1208070004861448,3.54200336,-6147419.302758124,1845.0,-54.83914733,4032.0,2682.0,4322.0,5,2480.0,0.3307936914441812,-20.447028,1.104186952288218,4611.0,3617.0
2022-11-29,48.18443054,0.1208070004861448,3.366581448,-6147419.302758124,1845.0,-54.83914733,4032.0,2682.0,4322.0,5,2480.0,0.3307936914441812,-20.447028,1.104186952288218,4611.0,3617.0
2022-12-14,56.18176664,0.0400869683380894,5.53921984,-2260310.3098891904,1544.0,-54.83875967,3586.0,2810.0,3581.0,5,1504.0,0.2025229184845253,-20.44690667,0.864133263925039,3827.0,3532.0
2022-12-14,54.18502918,0.0400869683380894,5.533699939,-2260310.3098891904,1544.0,-54.83875967,3586.0,2810.0,3581.0,5,1504.0,0.2025229184845253,-20.44690667,0.864133263925039,3827.0,3532.0
2022-12-14,59.67405631,0.0693877551020408,6.422165559,-3046508.356668742,1551.0,-54.838639,3741.0,2785.0,3806.0,5,1746.0,0.2328,-20.44702633,0.9359104781281792,4061.0,3534.0
2022-12-14,58.78550362,0.0693877551020408,6.5981153,-3046508.356668742,1551.0,-54.838639,3741.0,2785.0,3806.0,5,1746.0,0.2328,-20.44702633,0.9359104781281792,4061.0,3534.0
2022-12-14,55.02744909,0.0909090909090909,5.448168805,-4299045.058968683,1510.0,-54.83838667,3895.0,2692.0,4065.0,5,2074.0,0.2751626564208158,-20.44676633,1.0034499753573187,4278.0,3565.0
2022-12-14,54.60297005,0.0909090909090909,5.536042496,-4299045.058968683,1510.0,-54.83838667,3895.0,2692.0,4065.0,5,2074.0,0.2751626564208158,-20.44676633,1.0034499753573187,4278.0,3565.0
2022-12-14,54.93817007,0.0992210445664666,6.765042953,-5204808.111774741,1479.0,-54.838541,3926.0,2585.0,4154.0,5,2282.0,0.3059506188729433,-20.44618733,1.043285784554845,4304.0,3527.0
2022-12-14,56.39175597,0.0992210445664666,6.765042953,-5204808.111774741,1479.0,-54.838541,3926.0,2585.0,4154.0,5,2282.0,0.3059506188729433,-20.44618733,1.043285784554845,4304.0,3527.0
2022-12-14,49.09963233,0.0648781116986972,3.872089847,-3431458.455827732,1554.0,-54.839372,3728.0,2791.0,3829.0,5,1853.0,0.2494426914502945,-20.44689467,0.9535714285714284,4128.0,3625.0
2022-12-14,51.63133684,0.0648781116986972,3.862433763,-3431458.455827732,1554.0,-54.839372,3728.0,2791.0,3829.0,5,1853.0,0.2494426914502945,-20.44689467,0.9535714285714284,4128.0,3625.0
2022-12-14,46.51708307,0.0660735313358628,2.70729826,-3166335.8131441427,1558.0,-54.83928167,3675.0,2715.0,3695.0,5,1780.0,0.2432890492591985,-20.44685567,0.8756345177664975,4074.0,3569.0
2022-12-14,46.34537039,0.0660735313358628,2.798811954,-3166335.8131441427,1558.0,-54.83928167,3675.0,2715.0,3695.0,5,1780.0,0.2432890492591985,-20.44685567,0.8756345177664975,4074.0,3569.0
2023-01-13,56.04455877,0.0865340120314669,12.84745318,-493437.4463275451,1353.0,-54.83970533,2255.0,1554.0,2202.0,5,703.0,0.1112369933416035,-20.446494,0.4878378378378378,2348.0,1974.0
2023-01-13,58.09555815,0.0865340120314669,12.94077772,-493437.4463275451,1353.0,-54.83970533,2255.0,1554.0,2202.0,5,703.0,0.1112369933416035,-20.446494,0.4878378378378378,2348.0,1974.0
2023-01-13,56.85898933,0.0883205905615607,14.97255333,-476720.05915105046,1350.0,-54.83957967,2025.0,1377.0,2097.0,5,691.0,0.1116576392569515,-20.446353,0.45625,2064.0,1729.0
2023-01-13,59.5808137,0.0883205905615607,15.28227408,-476720.05915105046,1350.0,-54.83957967,2025.0,1377.0,2097.0,5,691.0,0.1116576392569515,-20.446353,0.45625,2064.0,1729.0
2023-01-13,55.69850668,0.0784792465992326,11.62889458,-869461.031972182,1541.0,-54.83886333,2888.0,2139.0,2802.0,5,933.0,0.1349232976237303,-20.44649567,0.5956719817767653,3092.0,2642.0
2023-01-13,57.33882079,0.0784792465992326,11.85469836,-869461.031972182,1541.0,-54.83886333,2888.0,2139.0,2802.0,5,933.0,0.1349232976237303,-20.44649567,0.5956719817767653,3092.0,2642.0
2023-01-13,57.43209519,0.0877563329312424,11.21134007,-2320851.7628096184,1496.0,-54.838894,3401.0,2343.0,3688.0,5,1524.0,0.2017837471400728,-20.446131,0.7437352245862885,3607.0,3025.0
2023-01-13,57.82975226,0.0877563329312424,11.44126471,-2320851.7628096184,1496.0,-54.838894,3401.0,2343.0,3688.0,5,1524.0,0.2017837471400728,-20.446131,0.7437352245862885,3607.0,3025.0
2023-01-13,59.53320675,0.0968191316461574,11.29850205,-747263.8084926516,1330.0,-54.839732,2237.0,1545.0,2414.0,5,865.0,0.1340536586575417,-20.44652533,0.5716145833333333,2362.0,1945.0
2023-01-13,57.00212789,0.0968191316461574,11.50150353,-747263.8084926516,1330.0,-54.839732,2237.0,1545.0,2414.0,5,865.0,0.1340536586575417,-20.44652533,0.5716145833333333,2362.0,1945.0
2023-01-13,55.68850288,0.0883205905615607,9.346861909,-476720.05915105046,1350.0,-54.83957867,2025.0,1377.0,2097.0,5,691.0,0.1116576392569515,-20.44636867,0.45625,2064.0,1729.0
2023-01-13,56.09451303,0.0883205905615607,9.562553545,-476720.05915105046,1350.0,-54.83957867,2025.0,1377.0,2097.0,5,691.0,0.1116576392569515,-20.44636867,0.45625,2064.0,1729.0
2023-01-13,54.69502026,0.1446755665942254,11.24260347,-1541167.7797918185,1533.0,-54.83935233,3299.0,2153.0,3151.0,5,1242.0,0.1751012259905485,-20.44696467,0.6208847736625513,3687.0,2755.0
2023-01-13,53.35925066,0.1446755665942254,11.46745554,-1541167.7797918185,1533.0,-54.83935233,3299.0,2153.0,3151.0,5,1242.0,0.1751012259905485,-20.44696467,0.6208847736625513,3687.0,2755.0
2023-01-13,47.85295272,0.1290819470117067,5.35946659,-1616560.7822129757,1560.0,-54.839212,3340.0,2241.0,3343.0,5,1272.0,0.1736433431257985,-20.44685833,0.6157564040599324,3665.0,2827.0
2023-01-13,48.19630659,0.1290819470117067,5.585560738,-1616560.7822129757,1560.0,-54.839212,3340.0,2241.0,3343.0,5,1272.0,0.1736433431257985,-20.44685833,0.6157564040599324,3665.0,2827.0
2023-03-01,58.18542757,0.1211861990305104,5.148421938,-3866760.953033775,1295.0,-54.838468,3575.0,2255.0,3676.0,2,1967.0,0.2766121411214112,-20.44679533,1.1053837342497137,3932.0,3082.0
2023-03-01,59.12916775,0.1211861990305104,5.37226637,-3866760.953033775,1295.0,-54.838468,3575.0,2255.0,3676.0,2,1967.0,0.2766121411214112,-20.44679533,1.1053837342497137,3932.0,3082.0
2023-03-01,56.3779176,0.1180052189040301,9.042283413,-3645841.0263700746,1320.0,-54.838597,3557.0,2258.0,3582.0,2,1910.0,0.2713870007047537,-20.447019,1.1070588235294117,3856.0,3042.0
2023-03-01,57.21758825,0.1180052189040301,9.260928448,-3645841.0263700746,1320.0,-54.838597,3557.0,2258.0,3582.0,2,1910.0,0.2713870007047537,-20.447019,1.1070588235294117,3856.0,3042.0
2023-03-01,41.12103528,0.143017859654057,7.726366136,-4793468.190348347,1246.0,-54.83859867,3688.0,2196.0,3820.0,2,2190.0,0.308763816828333,-20.44614833,1.208092485549133,4064.0,3047.0
2023-03-01,41.13311596,0.143017859654057,7.938423038,-4793468.190348347,1246.0,-54.83859867,3688.0,2196.0,3820.0,2,2190.0,0.308763816828333,-20.44614833,1.208092485549133,4064.0,3047.0
2023-03-01,56.59557836,0.1593758707160769,7.692826263,-4854961.417563796,1255.0,-54.838516,3746.0,2144.0,3808.0,2,2204.0,0.3120469372961218,-20.44636533,1.2230005837711615,4161.0,3017.0
2023-03-01,57.2437095,0.1593758707160769,7.922138114,-4854961.417563796,1255.0,-54.838516,3746.0,2144.0,3808.0,2,2204.0,0.3120469372961218,-20.44636533,1.2230005837711615,4161.0,3017.0
2023-03-01,54.01985154,0.2033128506545551,7.958123502,-5945726.830972044,1303.0,-54.83931067,3779.0,2047.0,3907.0,2,2439.0,0.3498238689171667,-20.44693667,1.3353257621040049,4504.0,2982.0
2023-03-01,53.69373756,0.2033128506545551,8.190470116,-5945726.830972044,1303.0,-54.83931067,3779.0,2047.0,3907.0,2,2439.0,0.3498238689171667,-20.44693667,1.3353257621040049,4504.0,2982.0
2023-03-01,52.91677388,0.1692907900236867,2.941602021,-5704394.904654071,1313.0,-54.83916767,3604.0,2075.0,3860.0,2,2389.0,0.3434366087036525,-20.446972,1.2935234699940583,4196.0,2981.0
2023-03-01,52.64853604,0.1692907900236867,3.167879099,-5704394.904654071,1313.0,-54.83916767,3604.0,2075.0,3860.0,2,2389.0,0.3434366087036525,-20.446972,1.2935234699940583,4196.0,2981.0
