heldout_date,r2,rmse,mae
2022-04-06,0.35313107693728285,1.6016982298003417,1.0108119972687928
2022-04-20,0.37309050134761124,1.2337666448060345,1.0217874925710388
2022-05-05,-0.59442188034129,2.1657039453485987,1.9487431576832819
2022-05-18,0.39013666154200155,0.8874848443745589,0.7370339854814182
2022-06-02,-3.5208662727835955,5.551261469841438,5.240634039224121
2022-06-22,-0.7100557865566937,1.6410779285006591,1.321518173620186
2022-07-06,0.644656385228289,0.7988308732335161,0.6898364836746138
2022-08-03,-0.6428768584920985,2.651867104513245,2.416254536573628
2022-08-24,0.4800165464691267,1.0251780282156915,0.9637585470713502
2022-11-03,0.4222256566057522,1.2247767509024272,0.9177370956228841
2022-11-16,0.26240744803861105,2.053869198203183,1.4781826321019185
2022-11-29,0.01725170174316626,1.3575683210675165,1.046114589395996
2022-12-14,-1.0089835781166352,1.7026187258060868,1.3186932050560911
2023-01-13,-0.084193558789728,1.3301515687870014,1.1777948616080323
2023-03-01,0.6777959702432517,0.9372922620998471,0.8350008365270486
__mean__,-0.1960457324616632,1.7442097263666767,1.4749267755653601
