target,model,y_true,y_pred
CP,XNet_full_KFold,11.126144409179688,11.258695602416992
CP,XNet_full_KFold,8.190469741821289,3.9528677463531494
CP,XNet_full_KFold,5.87359094619751,4.658071994781494
CP,XNet_full_KFold,5.569296836853027,4.6217427253723145
CP,XNet_full_KFold,2.5173442363739014,2.5701262950897217
CP,XNet_full_KFold,4.075037479400635,3.7492148876190186
CP,XNet_full_KFold,4.748523235321045,4.235175132751465
CP,XNet_full_KFold,4.491753101348877,4.476933002471924
CP,XNet_full_KFold,3.8126091957092285,3.8316261768341064
CP,XNet_full_KFold,6.85304069519043,5.6352620124816895
CP,XNet_full_KFold,6.511340618133545,6.120254039764404
CP,XNet_full_KFold,5.715641021728516,5.910138130187988
CP,XNet_full_KFold,5.594600200653076,5.405681133270264
CP,XNet_full_KFold,5.936260223388672,5.737986087799072
CP,XNet_full_KFold,5.845263957977295,5.6404643058776855
CP,XNet_full_KFold,5.7186760902404785,4.9120707511901855
CP,XNet_full_KFold,5.7186760902404785,5.402350902557373
CP,XNet_full_KFold,5.0540080070495605,4.4968438148498535
CP,XNet_full_KFold,5.13346529006958,4.85122537612915
CP,XNet_full_KFold,2.685987949371338,2.6523520946502686
CP,XNet_full_KFold,5.360591411590576,5.291389465332031
CP,XNet_full_KFold,5.3498969078063965,4.980199337005615
CP,XNet_full_KFold,2.5320491790771484,2.5651018619537354
CP,XNet_full_KFold,7.12457799911499,6.753380298614502
CP,XNet_full_KFold,6.6804327964782715,6.68710470199585
CP,XNet_full_KFold,3.0821425914764404,3.248753786087036
CP,XNet_full_KFold,3.1638855934143066,3.188924551010132
CP,XNet_full_KFold,9.670904159545898,9.09475326538086
CP,XNet_full_KFold,7.785067558288574,8.249104499816895
CP,XNet_full_KFold,8.767579078674316,7.136303424835205
CP,XNet_full_KFold,3.8823401927948,2.0957982540130615
CP,XNet_full_KFold,3.7852816581726074,1.9700804948806763
CP,XNet_full_KFold,5.184525966644287,4.711966514587402
CP,XNet_full_KFold,2.2237093448638916,3.028911828994751
CP,XNet_full_KFold,5.82662296295166,6.136739730834961
CP,XNet_full_KFold,4.993727207183838,4.698757648468018
CP,XNet_full_KFold,2.6234121322631836,2.4768474102020264
CP,XNet_full_KFold,4.635479927062988,4.866153240203857
CP,XNet_full_KFold,4.52072811126709,4.842128276824951
CP,XNet_full_KFold,5.254616737365723,5.126479625701904
CP,XNet_full_KFold,6.409883975982666,6.617889881134033
CP,XNet_full_KFold,5.9615888595581055,6.326771259307861
CP,XNet_full_KFold,7.317059516906738,7.285458564758301
CP,XNet_full_KFold,11.28527545928955,11.285318374633789
CP,XNet_full_KFold,6.529754161834717,6.510478496551514
CP,XNet_full_KFold,7.142579555511475,7.296768665313721
CP,XNet_full_KFold,3.839783191680908,3.831496000289917
CP,XNet_full_KFold,6.936485767364502,7.075398921966553
CP,XNet_full_KFold,6.692712783813477,7.163576602935791
CP,XNet_full_KFold,10.376465797424316,8.143430709838867
CP,XNet_full_KFold,3.5420033931732178,4.159650802612305
CP,XNet_full_KFold,6.72899866104126,7.576470851898193
CP,XNet_full_KFold,6.947032928466797,7.492851734161377
CP,XNet_full_KFold,5.539219856262207,9.083111763000488
CP,XNet_full_KFold,5.533699989318848,9.115262985229492
CP,XNet_full_KFold,5.448168754577637,5.864901065826416
CP,XNet_full_KFold,14.972553253173828,11.901124000549316
CP,XNet_full_KFold,11.211339950561523,12.211772918701172
CP,XNet_full_KFold,5.5855607986450195,6.1646037101745605
CP,XNet_full_KFold,3.4474568367004395,5.255494594573975
CP,XNet_full_KFold,8.364747047424316,6.768739223480225
CP,XNet_full_KFold,11.408906936645508,12.400946617126465
CP,XNet_full_KFold,4.206732749938965,4.95574426651001
CP,XNet_full_KFold,5.3722662925720215,5.369462966918945
CP,XNet_full_KFold,7.72636604309082,8.312421798706055
CP,XNet_full_KFold,4.644871234893799,4.626827716827393
CP,XNet_full_KFold,2.18424391746521,2.528012275695801
CP,XNet_full_KFold,2.9191298484802246,2.6811766624450684
CP,XNet_full_KFold,7.383236885070801,6.01471471786499
CP,XNet_full_KFold,7.474862575531006,5.896237850189209
CP,XNet_full_KFold,6.0746684074401855,6.793825626373291
CP,XNet_full_KFold,7.385197639465332,6.535706043243408
CP,XNet_full_KFold,5.887857437133789,6.450690746307373
CP,XNet_full_KFold,4.99437141418457,5.365925312042236
CP,XNet_full_KFold,4.861324787139893,4.993666648864746
CP,XNet_full_KFold,2.5932939052581787,2.8984076976776123
CP,XNet_full_KFold,4.905219078063965,4.433048248291016
CP,XNet_full_KFold,2.268784284591675,3.595062255859375
CP,XNet_full_KFold,5.78311014175415,7.1633830070495605
CP,XNet_full_KFold,7.271757125854492,6.901451587677002
CP,XNet_full_KFold,8.451011657714844,8.100896835327148
CP,XNet_full_KFold,8.597779273986816,7.889028072357178
CP,XNet_full_KFold,4.788580894470215,4.72986364364624
CP,XNet_full_KFold,7.880248546600342,7.831995487213135
CP,XNet_full_KFold,4.370941162109375,4.124148368835449
CP,XNet_full_KFold,5.0976762771606445,3.956282615661621
CP,XNet_full_KFold,4.75356388092041,4.466384410858154
CP,XNet_full_KFold,4.3576130867004395,4.373524188995361
CP,XNet_full_KFold,5.076251029968262,4.350884437561035
