target,model,y_true,y_pred
TDN_based_ADF,XNet_full_KFold,50.621158599853516,51.88807678222656
TDN_based_ADF,XNet_full_KFold,54.54078674316406,48.271270751953125
TDN_based_ADF,XNet_full_KFold,44.130313873291016,51.72996520996094
TDN_based_ADF,XNet_full_KFold,47.45754623413086,47.410465240478516
TDN_based_ADF,XNet_full_KFold,51.97453689575195,51.52375030517578
TDN_based_ADF,XNet_full_KFold,48.780513763427734,42.466094970703125
TDN_based_ADF,XNet_full_KFold,49.063262939453125,43.11827087402344
TDN_based_ADF,XNet_full_KFold,54.46806335449219,54.69457244873047
TDN_based_ADF,XNet_full_KFold,58.56210708618164,57.021888732910156
TDN_based_ADF,XNet_full_KFold,50.03009796142578,51.42914581298828
TDN_based_ADF,XNet_full_KFold,47.95161819458008,50.71689987182617
TDN_based_ADF,XNet_full_KFold,54.910682678222656,56.199790954589844
TDN_based_ADF,XNet_full_KFold,47.063514709472656,46.902687072753906
TDN_based_ADF,XNet_full_KFold,43.7481803894043,45.602691650390625
TDN_based_ADF,XNet_full_KFold,50.9617919921875,49.85456085205078
TDN_based_ADF,XNet_full_KFold,46.90717697143555,50.06886291503906
TDN_based_ADF,XNet_full_KFold,49.44313430786133,54.03028106689453
TDN_based_ADF,XNet_full_KFold,47.84132385253906,54.17518997192383
TDN_based_ADF,XNet_full_KFold,47.81167221069336,47.449031829833984
TDN_based_ADF,XNet_full_KFold,53.908302307128906,48.61277770996094
TDN_based_ADF,XNet_full_KFold,52.44791793823242,52.80367660522461
TDN_based_ADF,XNet_full_KFold,60.28727340698242,59.644432067871094
TDN_based_ADF,XNet_full_KFold,56.37384796142578,55.94834518432617
TDN_based_ADF,XNet_full_KFold,57.11351013183594,54.89196014404297
TDN_based_ADF,XNet_full_KFold,48.65361404418945,48.839622497558594
TDN_based_ADF,XNet_full_KFold,53.16082000732422,55.80038833618164
TDN_based_ADF,XNet_full_KFold,55.464561462402344,52.824485778808594
TDN_based_ADF,XNet_full_KFold,53.11088562011719,52.29275131225586
