index,date,y_true,y_pred
68,2022-04-06,9.58697173,8.893035224028617
69,2022-04-06,9.670904535,8.744557862025454
70,2022-04-06,6.639711346,8.29670591144393
71,2022-04-06,6.11769724,8.21933048841963
72,2022-04-06,7.962381874,9.242004133707821
73,2022-04-06,8.135262155,9.264353071651582
74,2022-04-06,8.608928308,9.212843991342158
75,2022-04-06,8.451011648,8.912883182738952
76,2022-04-06,7.972521079,8.804674697341085
77,2022-04-06,7.891813573,8.92504890595679
78,2022-04-06,7.804520603,9.194128894780906
79,2022-04-06,7.78506766,9.258903107592982
80,2022-04-06,8.597778863,7.937616580267429
81,2022-04-06,8.767578658,8.080334496919697
82,2022-04-06,4.857827097,5.114063484198167
83,2022-04-06,4.78858098,5.32689620509883
84,2022-04-06,7.800289068,7.848539625259772
85,2022-04-06,7.880248611,8.004014855578081
86,2022-04-06,3.882340283,4.477825289033577
87,2022-04-06,3.785281776,3.7078129245050064
56,2022-04-20,5.786000154,7.10768516834231
57,2022-04-20,5.783110044,7.409851477530319
58,2022-04-20,7.124578025,6.960082845413813
59,2022-04-20,7.223354582,6.8436632354198546
60,2022-04-20,6.680432704,6.41439345152345
61,2022-04-20,6.51203639,6.2322676925180325
62,2022-04-20,7.538986903,6.240931343268361
63,2022-04-20,7.271757344,6.40296376563806
64,2022-04-20,3.082142645,3.956714024881763
65,2022-04-20,3.16388557,4.0119104287208485
66,2022-04-20,3.658248606,3.905083657541616
67,2022-04-20,3.836273814,4.213756426329765
32,2022-05-18,4.871028183,5.991547565506088
33,2022-05-18,4.86132494,5.613115217690844
34,2022-05-18,5.718676315,6.23591168552241
35,2022-05-18,5.718676315,6.77986194034448
36,2022-05-18,5.054008114,5.605837952437243
37,2022-05-18,5.13346519,5.851192029979188
38,2022-05-18,5.561901205,6.369976771379057
39,2022-05-18,5.542502447,6.822748077935506
40,2022-05-18,2.685987956,4.041154811262947
41,2022-05-18,2.688668583,3.997830176667703
42,2022-05-18,2.593293788,3.918375812728733
43,2022-05-18,2.689111306,4.028952738765582
16,2022-06-02,4.971290278,6.417805272591149
17,2022-06-02,5.153428538,6.419422086245353
18,2022-06-02,4.722079746,6.691118844585852
19,2022-06-02,4.994371414,6.673267873890229
20,2022-06-02,5.325789098,6.786516364375394
21,2022-06-02,5.309867456,6.361835475149956
22,2022-06-02,5.425175171,7.366322993779629
23,2022-06-02,5.594600174,7.362022081726672
24,2022-06-02,5.936260378,8.106383833853346
25,2022-06-02,6.014558985,7.936911581895772
26,2022-06-02,5.766645524,8.004249082604051
27,2022-06-02,5.845264177,8.015027815812042
28,2022-06-02,2.705945433,4.107594681829153
29,2022-06-02,2.708648675,4.113850913128234
30,2022-06-02,2.183589424,2.7727232645664
31,2022-06-02,2.189040221,2.6535969031685878
44,2022-06-22,4.708278463,5.7773025984316755
45,2022-06-22,4.795468805,5.598112234258673
46,2022-06-22,5.360591292,8.777224445239398
47,2022-06-22,5.349896845,8.81119026459133
48,2022-06-22,4.715676388,7.939299464418092
49,2022-06-22,4.623732241,7.696461283214949
50,2022-06-22,5.088014662,8.645385569417336
51,2022-06-22,4.905219072,8.660310501182964
52,2022-06-22,2.354868882,5.980093575090935
53,2022-06-22,2.268784209,5.635797757943234
54,2022-06-22,2.532049149,5.761298146337753
55,2022-06-22,2.624597293,6.2518732021238765
0,2022-07-06,4.632362746,4.380855478152043
1,2022-07-06,4.811976056,4.994596842244842
2,2022-07-06,4.644871037,4.802808275319832
3,2022-07-06,4.647188837,4.988296910735771
4,2022-07-06,5.006476461,4.932287631402301
5,2022-07-06,4.908830785,6.384136364771201
6,2022-07-06,5.873590871,5.6654499472110755
7,2022-07-06,5.785925335,4.831293409064936
8,2022-07-06,4.811648506,5.1160379953774235
9,2022-07-06,4.724163988,4.698997610851304
10,2022-07-06,5.569296814,4.584305790345122
11,2022-07-06,5.495982242,4.707380327206716
12,2022-07-06,2.184244027,2.034267923794874
13,2022-07-06,2.097922179,2.0840957038814762
14,2022-07-06,2.51860294,2.489267500852238
15,2022-07-06,2.517344268,2.6309727200705186
88,2022-08-03,4.370941203,4.45174377509306
89,2022-08-03,4.368763355,4.48348929902407
90,2022-08-03,4.201980296,6.191035863941371
91,2022-08-03,4.278554882,6.378410241046764
92,2022-08-03,3.908210472,4.194496577941342
93,2022-08-03,3.997033437,3.963005193876973
94,2022-08-03,5.184525929,5.3209325596687265
95,2022-08-03,5.097676234,5.556980139988275
96,2022-08-03,4.66320803,4.882205109864442
97,2022-08-03,4.753563942,5.091007964851085
98,2022-08-03,4.255927401,4.512571665009972
99,2022-08-03,4.357613312,4.50958586670009
100,2022-08-03,5.076250965,4.788004755540294
101,2022-08-03,5.162731786,4.759794196706617
102,2022-08-03,1.783013546,3.15158970499189
103,2022-08-03,1.690486959,3.1063378634107273
104,2022-08-03,2.230373848,3.83162650220372
105,2022-08-03,2.223709384,4.345014326102183
106,2022-08-24,5.003295388,1.9680073626101335
107,2022-08-24,4.916400454,1.7919986207504461
108,2022-08-24,5.826622929,0.44432176705575177
109,2022-08-24,6.002912647,0.4045448035217971
110,2022-08-24,5.088650711,1.3157964507213924
111,2022-08-24,5.014366771,1.112832008376043
112,2022-08-24,5.082901022,3.082138246517098
113,2022-08-24,4.993727319,2.942998395544845
114,2022-08-24,2.62865625,1.7375033544155736
115,2022-08-24,2.623412048,1.5528064402530157
116,2022-08-24,2.143874757,-0.6811626844993413
117,2022-08-24,2.320215403,-0.7941247550903752
118,2022-11-03,11.28527577,6.640876283120069
119,2022-11-03,11.28527577,6.578237552610691
