index,date,y_true,y_pred
88,2022-04-06,9.58697173,7.387630421871863
89,2022-04-06,9.670904535,7.2945784661139985
90,2022-04-06,6.639711346,7.060506291441988
91,2022-04-06,6.11769724,7.017430738765178
92,2022-04-06,7.962381874,7.705921294713902
93,2022-04-06,8.135262155,7.733026443944613
94,2022-04-06,8.608928308,7.717293030931359
95,2022-04-06,8.451011648,7.518641862549552
96,2022-04-06,7.972521079,7.483404516772667
97,2022-04-06,7.891813573,7.515136377934363
98,2022-04-06,7.804520603,7.511874882237139
99,2022-04-06,7.78506766,7.514675418711781
100,2022-04-06,8.597778863,7.345605747483646
101,2022-04-06,8.767578658,7.410217948669507
102,2022-04-06,4.857827097,4.4440116658564195
103,2022-04-06,4.78858098,4.547603074282665
104,2022-04-06,7.800289068,7.1403485810296505
105,2022-04-06,7.880248611,7.175109831860657
106,2022-04-06,3.882340283,4.285506494029464
107,2022-04-06,3.785281776,3.7231927405113576
76,2022-04-20,5.786000154,6.953069174407349
77,2022-04-20,5.783110044,7.080221895896879
78,2022-04-20,7.124578025,7.087948403678625
79,2022-04-20,7.223354582,7.033859063468191
80,2022-04-20,6.680432704,6.599768674683772
81,2022-04-20,6.51203639,6.511172287406362
82,2022-04-20,7.538986903,6.68489914094025
83,2022-04-20,7.271757344,6.7872346361054605
84,2022-04-20,3.082142645,3.9036761438259964
85,2022-04-20,3.16388557,3.9508971532364074
86,2022-04-20,3.658248606,4.155323034648554
87,2022-04-20,3.836273814,4.3554102867057924
16,2022-05-05,7.383236857,7.510352845941638
17,2022-05-05,7.474862505,7.18513806608185
18,2022-05-05,6.853040883,7.157292141729191
19,2022-05-05,6.511340686,7.191911561968365
20,2022-05-05,6.265799839,6.9985091424610975
21,2022-05-05,6.268929609,6.656465459875395
22,2022-05-05,6.080742916,6.626253773071876
23,2022-05-05,6.074668248,6.560844224519758
24,2022-05-05,5.806473042,6.588414586804751
25,2022-05-05,5.715641212,6.44014448945404
26,2022-05-05,7.385197402,6.816355641197317
