y_true,y_pred
55.8207313,48.80155231306111
54.38994674,51.18717374808389
54.53465595,54.41124285363275
53.78200751,57.52371323946265
60.28727268,56.772267118722624
60.67244732,57.162548749043935
58.81055681,48.3563671815716
57.32815206,50.46713689415237
56.37384648,52.25507758921202
57.11351203,51.878574449839554
59.92512136,64.00888331084404
60.01880931,66.7142365793826
53.65869286,48.33873360906321
53.8609648,53.45567008535117
48.65361454,52.61510979122582
50.59093738,54.731290337693196
53.16082172,58.10769446177242
55.70141032,60.473671595140445
42.25234896,44.621427795898
42.33528657,43.23928589258989
58.7107711,42.1297787271522
61.04519871,41.3390985467644
60.18924475,53.97168697647308
59.31672753,54.20509345890049
52.63143048,47.71086294209191
52.44791886,54.22276757395575
54.6374969,48.06980954793869
55.23320331,45.9963530886534
44.98223209,55.25647227188159
45.53597896,55.669679304092654
48.65100318,54.14600596883578
51.62994532,53.92449152667634
59.16877402,48.96492621069085
54.298515,50.91742549379331
58.96565064,41.59615143608208
59.35026089,41.01798894365334
59.47771711,51.12509824156674
54.46806161,48.774828701377814
54.93019367,48.876744920558195
54.12077782,48.73745603273696
54.04713363,48.56088210700167
51.42073296,45.417284281112345
56.48945805,44.42518774925202
53.17267835,43.73677323465855
58.73142471,55.65367678176001
60.29755294,54.444419451772305
58.56210858,48.48746621955293
55.20215491,49.691850510209925
52.27533421,41.15243658869564
50.03009882,40.75075059719111
47.95161896,41.577508451488505
48.04153375,42.88546142004324
55.91948154,22.730475957973656
53.31943777,-0.46822929542397995
50.14325176,52.2666464150949
54.00406447,54.59895997463404
54.0007637,52.23266061574511
56.2033803,53.63655225353401
51.09290674,60.73539968997677
54.50627285,59.551872950056485
51.26057131,49.36366567607327
50.96179154,47.785450736236605
46.73774633,53.525927405556686
46.90717585,53.7864059165573
52.16173204,21.781771430667536
51.91894479,19.578381924410124
52.29991626,50.19760736389043
51.92080274,48.39659627099181
56.89019404,30.059581826315583
52.93481013,31.184647605784978
57.95038309,32.58863368640761
58.01814277,27.756165123539873
56.78438928,47.9015136377923
54.91068245,45.8918125676601
56.80856683,42.53197421794695
56.97572872,41.96348309664692
47.06351554,25.11074130687536
47.145599,25.564466816936246
44.46956036,31.106764282280118
43.74818053,36.09373544655716
49.44313569,40.42667912402668
47.8413243,41.04273938770975
51.22156003,44.7268066835443
51.47087982,40.67613614455201
56.64865127,44.039455523574176
54.67441186,43.17826848110441
47.81167332,22.60648631875678
47.90197734,21.842380189350244
53.90830402,40.644204520529065
50.53189181,39.501945920600605
44.35558404,34.215522975852814
48.45501216,34.34201073506148
47.99895872,57.75133926014637
52.44721853,63.82575898508732
49.69773698,57.81283173365311
50.62115786,62.9403553899181
47.12037117,59.86773628967897
54.54078847,61.29125027809645
51.82397028,59.233317803497464
44.13031441,59.19934531930787
50.04360893,59.595803691745104
47.45754752,58.31343237397724
49.96751289,59.31171444699042
51.15011768,60.21095991084307
39.71977991,51.47934433156183
39.94216274,50.39057912411781
44.99006643,52.655395843031386
45.6389018,54.00112010800822
53.45224519,39.98449516347024
53.1967557,41.52193263761245
52.30018893,50.34282924037207
52.86403073,49.32963815041521
55.46456159,27.08906948735493
53.11088562,34.69168508438832
55.234959,51.17611656971809
56.24841714,49.07875229323108
56.89049791,41.53253223539077
56.45272487,48.23982864163096
53.14119991,38.62428700796404
52.95361742,45.08780585817432
54.66282246,45.227812354126485
54.62946915,48.46097727290527
45.51545678,39.17326124990571
45.08127736,37.588446197568416
45.54053307,42.57692849222502
49.43708436,46.71730234128566
53.62957861,47.80630090073414
52.82765349,48.068716218760706
52.11225514,45.28655396789869
51.21145046,47.245252304228934
52.6861468,41.615659449585465
51.00433329,42.782801566441485
45.97762787,0.6269455085025735
