Date,y_true,y_pred,fold
2022-04-06,9.586971282958984,7.324123859405518,1
2022-04-06,9.670904159545898,7.606363296508789,1
2022-04-06,6.639711380004883,7.581764221191406,1
2022-04-06,6.117697238922119,7.995919704437256,1
2022-04-06,7.962381839752197,6.41790246963501,1
2022-04-06,8.135262489318848,6.784881114959717,1
2022-04-06,8.608928680419922,7.4537553787231445,1
2022-04-06,8.451011657714844,7.438129901885986,1
2022-04-06,7.9725213050842285,6.547948360443115,1
2022-04-06,7.8918137550354,6.62443208694458,1
2022-04-06,7.804520606994629,6.456590175628662,1
2022-04-06,7.785067558288574,7.1074957847595215,1
2022-04-06,8.597779273986816,6.521173000335693,1
2022-04-06,8.767579078674316,6.720846652984619,1
2022-04-06,4.857827186584473,4.3641839027404785,1
2022-04-06,4.788580894470215,4.795332431793213,1
2022-04-06,7.800289154052734,6.3022541999816895,1
2022-04-06,7.880248546600342,6.503204822540283,1
2022-04-06,3.8823401927948,2.2194719314575195,1
2022-04-06,3.7852816581726074,1.9441051483154297,1
2022-04-20,5.7860002517700195,9.211750030517578,2
2022-04-20,5.78311014175415,9.004547119140625,2
2022-04-20,7.12457799911499,8.61142635345459,2
2022-04-20,7.223354816436768,8.657037734985352,2
2022-04-20,6.6804327964782715,9.283763885498047,2
2022-04-20,6.512036323547363,8.6536283493042,2
2022-04-20,7.538986682891846,9.276395797729492,2
2022-04-20,7.271757125854492,8.55078125,2
2022-04-20,3.0821425914764404,4.531926155090332,2
2022-04-20,3.1638855934143066,4.44317626953125,2
2022-04-20,3.6582486629486084,5.149929523468018,2
2022-04-20,3.8362739086151123,5.431432723999023,2
2022-05-05,7.383236885070801,7.507713794708252,3
2022-05-05,7.474862575531006,6.561103343963623,3
2022-05-05,6.85304069519043,5.905294418334961,3
2022-05-05,6.511340618133545,5.896273136138916,3
2022-05-05,6.2657999992370605,6.7909159660339355,3
2022-05-05,6.268929481506348,6.998032093048096,3
2022-05-05,6.080742835998535,7.168733596801758,3
2022-05-05,6.0746684074401855,6.990769386291504,3
2022-05-05,5.806473255157471,7.058589935302734,3
2022-05-05,5.715641021728516,6.7050933837890625,3
2022-05-05,7.385197639465332,6.6144280433654785,3
2022-05-05,7.385197639465332,6.210444927215576,3
2022-05-05,5.899621486663818,7.239427089691162,3
2022-05-05,5.887857437133789,7.471566677093506,3
2022-05-05,6.353050708770752,5.940785884857178,3
2022-05-05,6.353050708770752,6.215640068054199,3
2022-05-05,3.040877103805542,3.81532621383667,3
2022-05-05,3.0469467639923096,3.375579595565796,3
2022-05-05,2.534837245941162,3.2130465507507324,3
2022-05-05,2.705597162246704,3.136699676513672,3
2022-05-18,4.871027946472168,6.717901229858398,4
2022-05-18,4.861324787139893,4.542504787445068,4
2022-05-18,5.7186760902404785,4.196533203125,4
2022-05-18,5.7186760902404785,5.69898796081543,4
2022-05-18,5.0540080070495605,3.9132065773010254,4
2022-05-18,5.13346529006958,4.1081461906433105,4
2022-05-18,5.561901092529297,5.285852909088135,4
2022-05-18,5.542502403259277,6.371659755706787,4
2022-05-18,2.685987949371338,2.4045426845550537,4
2022-05-18,2.6886684894561768,2.2258260250091553,4
2022-05-18,2.5932939052581787,2.3030691146850586,4
2022-05-18,2.6891112327575684,2.6187639236450195,4
2022-06-02,4.971290111541748,7.447442054748535,5
2022-06-02,5.153428554534912,7.697342395782471,5
2022-06-02,4.722079753875732,6.459508419036865,5
2022-06-02,4.99437141418457,6.676830768585205,5
2022-06-02,5.325788974761963,8.552267074584961,5
2022-06-02,5.3098673820495605,8.067265510559082,5
2022-06-02,5.425175189971924,7.287785530090332,5
2022-06-02,5.594600200653076,7.44356632232666,5
2022-06-02,5.936260223388672,8.323784828186035,5
2022-06-02,6.014558792114258,8.496625900268555,5
2022-06-02,5.766645431518555,8.682610511779785,5
2022-06-02,5.845263957977295,8.447677612304688,5
2022-06-02,2.7059454917907715,3.8791990280151367,5
2022-06-02,2.708648681640625,3.9583990573883057,5
2022-06-02,2.183589458465576,3.7618417739868164,5
2022-06-02,2.189040184020996,3.2496533393859863,5
2022-06-22,4.708278656005859,2.7240097522735596,6
2022-06-22,4.795468807220459,2.454498529434204,6
2022-06-22,5.360591411590576,2.4051175117492676,6
2022-06-22,5.3498969078063965,2.39984393119812,6
2022-06-22,4.715676307678223,3.0276827812194824,6
2022-06-22,4.623732089996338,2.7872581481933594,6
2022-06-22,5.088014602661133,2.4374260902404785,6
2022-06-22,4.905219078063965,2.3014962673187256,6
2022-06-22,2.3548688888549805,2.6270549297332764,6
2022-06-22,2.268784284591675,2.3570847511291504,6
2022-06-22,2.5320491790771484,1.9137682914733887,6
2022-06-22,2.6245973110198975,2.5576171875,6
2022-07-06,4.6323628425598145,4.485145092010498,7
2022-07-06,4.811975955963135,5.563593864440918,7
2022-07-06,4.644871234893799,5.652341365814209,7
2022-07-06,4.647188663482666,5.980039119720459,7
2022-07-06,5.006476402282715,5.602247714996338,7
2022-07-06,4.908830642700195,6.683244228363037,7
2022-07-06,5.87359094619751,5.855092525482178,7
2022-07-06,5.785925388336182,4.364161014556885,7
2022-07-06,4.811648368835449,5.88483190536499,7
2022-07-06,4.724164009094238,5.127160549163818,7
2022-07-06,5.569296836853027,4.918519496917725,7
2022-07-06,5.4959821701049805,5.3739848136901855,7
2022-07-06,2.18424391746521,2.914438009262085,7
2022-07-06,2.0979220867156982,2.9494049549102783,7
2022-07-06,2.5186028480529785,2.903787851333618,7
2022-07-06,2.5173442363739014,3.023387908935547,7
2022-08-03,4.370941162109375,5.648560523986816,8
2022-08-03,4.368763446807861,5.387181282043457,8
2022-08-03,4.201980113983154,7.027389049530029,8
2022-08-03,4.278554916381836,6.750415325164795,8
2022-08-03,3.908210515975952,6.046789169311523,8
2022-08-03,3.9970333576202393,5.354718208312988,8
2022-08-03,5.184525966644287,6.2218122482299805,8
2022-08-03,5.0976762771606445,6.257277011871338,8
2022-08-03,4.6632080078125,5.988419055938721,8
2022-08-03,4.75356388092041,6.039426326751709,8
2022-08-03,4.255927562713623,5.391316890716553,8
2022-08-03,4.3576130867004395,5.311651706695557,8
2022-08-03,5.076251029968262,6.094868183135986,8
2022-08-03,5.162731647491455,5.46042537689209,8
2022-08-03,1.7830135822296143,2.570246458053589,8
2022-08-03,1.6904869079589844,2.611375331878662,8
2022-08-03,2.2303738594055176,2.9034295082092285,8
2022-08-03,2.2237093448638916,4.678541660308838,8
2022-08-24,5.003295421600342,4.8683271408081055,9
2022-08-24,4.91640043258667,4.716402053833008,9
2022-08-24,5.82662296295166,5.017510890960693,9
2022-08-24,6.002912521362305,5.450412273406982,9
2022-08-24,5.088650703430176,4.864157199859619,9
2022-08-24,5.014366626739502,5.264441967010498,9
2022-08-24,5.0829010009765625,4.140549659729004,9
2022-08-24,4.993727207183838,3.6803555488586426,9
2022-08-24,2.6286561489105225,4.215243816375732,9
2022-08-24,2.6234121322631836,3.6893582344055176,9
2022-08-24,2.1438746452331543,3.416205883026123,9
2022-08-24,2.3202154636383057,3.110771656036377,9
2022-11-03,11.28527545928955,8.332033157348633,10
2022-11-03,11.28527545928955,8.569157600402832,10
2022-11-03,6.529754161834717,7.246315956115723,10
2022-11-03,6.529754161834717,6.940250873565674,10
2022-11-03,6.245302677154541,7.008261680603027,10
2022-11-03,6.1573405265808105,7.270718097686768,10
2022-11-03,5.846966743469238,7.645127296447754,10
2022-11-03,5.758376598358154,7.81696891784668,10
2022-11-03,8.834383010864258,8.173063278198242,10
2022-11-03,8.90938949584961,8.343420028686523,10
2022-11-03,7.0614471435546875,7.483917713165283,10
2022-11-03,7.142579555511475,8.000349044799805,10
2022-11-03,6.7873311042785645,7.642244815826416,10
2022-11-03,6.7873311042785645,7.751070499420166,10
2022-11-03,6.1725053787231445,7.272848129272461,10
2022-11-03,6.078251838684082,7.335325717926025,10
2022-11-03,3.839783191680908,6.858493328094482,10
2022-11-03,3.748615264892578,6.485044479370117,10
2022-11-03,4.685130596160889,7.195918560028076,10
2022-11-03,4.773529052734375,6.9107985496521,10
2022-11-16,7.012551784515381,7.12182092666626,11
2022-11-16,6.936485767364502,6.8646368980407715,11
2022-11-16,6.692712783813477,7.324871063232422,11
2022-11-16,6.689376354217529,6.467480182647705,11
2022-11-16,7.691689968109131,8.121760368347168,11
2022-11-16,7.774421691894531,8.291364669799805,11
2022-11-16,10.376465797424316,8.41753101348877,11
2022-11-16,10.270047187805176,8.55443000793457,11
2022-11-16,3.764080762863159,3.7106778621673584,11
2022-11-16,3.765958070755005,2.6889069080352783,11
2022-11-16,3.313307762145996,3.0007615089416504,11
2022-11-16,3.2253658771514893,2.6258938312530518,11
2022-11-29,6.782504558563232,9.503911018371582,12
2022-11-29,6.779123783111572,9.074520111083984,12
2022-11-29,7.4253621101379395,6.356349945068359,12
2022-11-29,7.432772636413574,6.4167351722717285,12
2022-11-29,6.260787010192871,5.117739677429199,12
2022-11-29,6.439666748046875,4.650532245635986,12
2022-11-29,7.343752861022949,6.4584879875183105,12
2022-11-29,7.358432769775391,6.512974262237549,12
2022-11-29,3.9014573097229004,4.45900297164917,12
2022-11-29,3.8185043334960938,4.49600887298584,12
2022-11-29,3.5420033931732178,4.394906997680664,12
2022-11-29,3.366581439971924,3.480034351348877,12
2022-12-14,5.539219856262207,6.000657081604004,13
2022-12-14,5.533699989318848,4.575349807739258,13
2022-12-14,6.422165393829346,7.493846893310547,13
2022-12-14,6.59811544418335,7.455990791320801,13
2022-12-14,5.448168754577637,8.307315826416016,13
2022-12-14,5.5360426902771,7.898719310760498,13
2022-12-14,6.765042781829834,10.438128471374512,13
2022-12-14,6.765042781829834,10.799111366271973,13
2022-12-14,3.8720898628234863,3.5457983016967773,13
