y_true,y_pred
55.8207313,52.16559586830468
54.38994674,50.97000161999531
54.53465595,48.83211658127764
53.78200751,48.51853011714639
60.28727268,53.20874672534606
60.67244732,53.26583111443319
58.81055681,53.835012136099905
57.32815206,58.43579884702736
56.37384648,51.15926474700984
57.11351203,51.645937152282386
59.92512136,57.258115233837046
60.01880931,59.43671189052242
53.65869286,54.10816314374821
53.8609648,54.596660557358184
48.65361454,45.89949488080519
50.59093738,48.979542176884294
53.16082172,48.93638077627416
55.70141032,50.29924522787551
42.25234896,62.23306875346862
42.33528657,67.43072872639728
58.7107711,46.758762735599376
61.04519871,47.25365682982654
60.18924475,58.6716303326196
59.31672753,58.73053105973521
52.63143048,53.24993796107398
52.44791886,56.7366210409173
54.6374969,49.837371803736005
55.23320331,49.91481603787584
44.98223209,41.464204918043976
45.53597896,43.47285470959603
48.65100318,39.809384007672506
51.62994532,42.296667889351575
55.91948154,56.39800989156806
53.31943777,55.39379796206798
50.14325176,56.054108495058244
54.00406447,55.42645633393912
54.0007637,48.64923508003682
56.2033803,50.867384580323915
51.09290674,60.55945789653478
54.50627285,60.66300697722427
51.26057131,48.77370367368408
50.96179154,46.932279854859416
46.73774633,48.98669709910152
46.90717585,51.37518717845764
52.16173204,38.73284389006737
51.91894479,21.52061663414432
52.29991626,38.77001555443918
51.92080274,20.496236826899867
56.89019404,40.00319988154497
52.93481013,26.756879152824403
57.95038309,33.016405458790665
58.01814277,14.651579604275558
56.78438928,30.475549990022003
54.91068245,21.282444102267377
56.80856683,28.447486260777108
56.97572872,24.245773395877215
47.06351554,50.231281400536744
47.145599,50.03432718237712
44.46956036,49.48020239095308
43.74818053,51.64092466350796
49.44313569,79.71696620634926
47.8413243,79.93627231905714
51.22156003,63.08772049826075
51.47087982,59.75683919675858
56.64865127,67.8825103463667
54.67441186,73.75375834757334
47.81167332,98.35621026889658
47.90197734,94.57593731786525
53.90830402,46.72219602573986
50.53189181,50.479200111336496
44.35558404,44.81379702674727
48.45501216,46.77113738924852
47.99895872,45.664948241738294
52.44721853,57.44397732982566
49.69773698,48.60189379772646
50.62115786,56.488144777141216
47.12037117,55.48367321198532
54.54078847,55.81171529855818
51.82397028,54.23976632654994
44.13031441,55.44224394663395
50.04360893,55.63334763313771
47.45754752,51.32155727796273
49.96751289,52.216164893365615
51.15011768,54.28434948760888
39.71977991,47.62436821925012
39.94216274,48.383334686939754
44.99006643,48.55708507143439
45.6389018,50.04771497831533
53.45224519,51.69270466123661
53.1967557,62.83626021691219
52.30018893,45.47304959572246
52.86403073,45.60559155263097
55.46456159,49.89882775908694
53.11088562,46.84019202262245
55.234959,46.82048053398415
56.24841714,40.203151907221674
56.89049791,52.260686505732046
56.45272487,45.8032210964048
53.14119991,50.42656181338526
52.95361742,46.07316236956122
54.66282246,47.41042357925235
54.62946915,42.58265541091069
45.51545678,41.532828428288916
45.08127736,38.283112418828615
45.54053307,45.22439280201225
49.43708436,46.681517707656695
53.62957861,112.57431116111681
52.82765349,112.89490612884455
52.11225514,145.64339316645385
51.21145046,142.8900320471488
52.6861468,115.71004505997253
51.00433329,117.87128999386152
45.97762787,107.95302928773197
44.96619128,96.90759618528006
44.42768088,114.61637830248972
43.81754235,112.7948186817673
43.96892452,72.92360101375445
42.86780896,77.4121556383628
59.57582613,61.757623530622126
58.9879759,58.857948616292916
54.61568769,56.497960311317726
56.22993068,56.90818023322329
59.86944291,57.97584653026161
57.67164571,57.66997267309654
52.42788252,61.83882453345964
52.37077989,61.420525793093624
57.42872756,55.99328065933099
57.98711437,56.9545869283562
63.51403535,56.19270284284778
59.96361871,57.11619949830366
58.16649217,58.24400647221886
57.91258319,58.656487525955534
56.82182351,58.86435593711515
56.27132829,59.193935239948686
47.95723003,57.4014468695299
48.60888313,57.70593742502756
49.18051365,63.08295958963423
49.45251349,63.99388244247928
61.03904246,63.30579762122369
61.70799257,57.70563314823389
65.68387123,54.877373293624245
66.47055506,56.582993280509086
59.8190781,71.11178910282466
62.53379538,75.47823246078465
57.68945055,53.48759673594253
59.36336075,50.17165689459748
50.36191709,54.54404154875655
50.43848775,61.81967013265185
50.05227387,50.710362158193135
48.18443054,59.31505762363618
56.18176664,61.48265174652819
54.18502918,61.64146473579515
59.67405631,62.87802636407218
58.78550362,62.35767512680437
55.02744909,56.71672016846303
54.60297005,57.27284492652049
54.93817007,50.62341080315743
56.39175597,49.74324272089247
49.09963233,56.80150703271367
51.63133684,57.732299696625155
46.51708307,56.15113463633706
46.34537039,55.364699199017394
56.04455877,59.39287121129075
58.09555815,48.578189934576855
56.85898933,54.98647293803704
59.5808137,50.37281495389078
55.69850668,44.89803641076045
57.33882079,39.13911627701793
57.43209519,32.068977167440195
57.82975226,29.61966263827703
59.53320675,60.49125987919027
57.00212789,51.99587826361952
55.68850288,61.460394772082374
56.09451303,40.79082125396383
54.69502026,55.744026786018296
53.35925066,49.38792228082174
47.85295272,52.20330331723387
48.19630659,47.5072756566132
58.18542757,51.94916076394258
59.12916775,55.140675521813826
56.3779176,50.5102110895926
57.21758825,53.807544759103294
41.12103528,60.49735722640948
41.13311596,58.03209899076795
56.59557836,71.365630600614
57.2437095,65.45677219927263
54.01985154,51.8267476142924
53.69373756,49.569758104456376
52.91677388,54.236407881969356
52.64853604,53.88591558730185
