Date,y_true,y_pred,fold
2022-04-06,55.82073211669922,48.71157455444336,1
2022-04-06,54.38994598388672,50.31414794921875,1
2022-04-06,54.5346565246582,52.86170196533203,1
2022-04-06,53.78200912475586,52.130859375,1
2022-04-06,60.28727340698242,54.4760627746582,1
2022-04-06,60.672447204589844,50.54758071899414,1
2022-04-06,58.8105583190918,50.80674362182617,1
2022-04-06,57.32815170288086,49.94356155395508,1
2022-04-06,56.37384796142578,55.3326301574707,1
2022-04-06,57.11351013183594,56.352996826171875,1
2022-04-06,59.92512130737305,57.274147033691406,1
2022-04-06,60.0188102722168,57.076927185058594,1
2022-04-06,53.65869140625,49.78343200683594,1
2022-04-06,53.860965728759766,50.40687561035156,1
2022-04-06,48.65361404418945,46.99639129638672,1
2022-04-06,50.590938568115234,48.750701904296875,1
2022-04-06,53.16082000732422,48.35321044921875,1
2022-04-06,55.701412200927734,50.94325637817383,1
2022-04-06,42.252349853515625,41.783905029296875,1
2022-04-06,42.33528518676758,42.28104782104492,1
2022-04-20,58.71076965332031,58.41011047363281,2
2022-04-20,61.04520034790039,58.55759811401367,2
2022-04-20,60.18924331665039,61.89546585083008,2
2022-04-20,59.31672668457031,61.21805953979492,2
2022-04-20,52.631431579589844,56.34433364868164,2
2022-04-20,52.44791793823242,52.012332916259766,2
2022-04-20,54.63749694824219,61.412940979003906,2
2022-04-20,55.23320388793945,61.609317779541016,2
2022-04-20,44.98223114013672,49.97145080566406,2
2022-04-20,45.535980224609375,48.695011138916016,2
2022-04-20,48.651004791259766,49.54386901855469,2
2022-04-20,51.62994384765625,48.908023834228516,2
2022-05-05,59.16877365112305,60.95102310180664,3
2022-05-05,54.29851531982422,59.04096603393555,3
2022-05-05,58.96565246582031,58.801753997802734,3
2022-05-05,59.35026168823242,58.82634735107422,3
2022-05-05,59.477718353271484,58.52404022216797,3
2022-05-05,54.46806335449219,60.6670036315918,3
2022-05-05,54.93019485473633,57.786865234375,3
2022-05-05,54.12077713012695,60.95393371582031,3
2022-05-05,54.04713439941406,58.381187438964844,3
2022-05-05,51.42073440551758,57.89146423339844,3
2022-05-05,56.48945617675781,60.20280456542969,3
2022-05-05,53.17267990112305,61.14081573486328,3
2022-05-05,58.73142623901367,60.90898513793945,3
2022-05-05,60.29755401611328,60.787715911865234,3
2022-05-05,58.56210708618164,57.36285400390625,3
2022-05-05,55.20215606689453,58.497894287109375,3
2022-05-05,52.275333404541016,50.405006408691406,3
2022-05-05,50.03009796142578,52.67811584472656,3
2022-05-05,47.95161819458008,50.10270690917969,3
2022-05-05,48.041534423828125,51.88867950439453,3
2022-05-18,55.91948318481445,48.50901794433594,4
2022-05-18,53.31943893432617,42.224761962890625,4
2022-05-18,50.143253326416016,43.2239990234375,4
2022-05-18,54.00406265258789,42.32121276855469,4
2022-05-18,54.000762939453125,45.53915023803711,4
2022-05-18,56.2033805847168,46.4288215637207,4
2022-05-18,51.0929069519043,45.12220764160156,4
2022-05-18,54.50627136230469,41.180076599121094,4
2022-05-18,51.26057052612305,47.962074279785156,4
2022-05-18,50.9617919921875,41.002685546875,4
2022-05-18,46.73774719238281,46.071624755859375,4
2022-05-18,46.90717697143555,42.08244323730469,4
2022-06-02,52.1617317199707,47.30121994018555,5
2022-06-02,51.9189453125,41.6580924987793,5
2022-06-02,52.2999153137207,53.29182434082031,5
2022-06-02,51.92080307006836,51.358421325683594,5
2022-06-02,56.890193939208984,46.15208435058594,5
2022-06-02,52.934810638427734,42.7337760925293,5
2022-06-02,57.950382232666016,47.930416107177734,5
2022-06-02,58.01814270019531,42.77909469604492,5
2022-06-02,56.78438949584961,50.93864822387695,5
2022-06-02,54.910682678222656,48.98214340209961,5
2022-06-02,56.80856704711914,48.19900894165039,5
2022-06-02,56.97572708129883,46.30051040649414,5
2022-06-02,47.063514709472656,43.23714065551758,5
2022-06-02,47.145599365234375,39.581600189208984,5
2022-06-02,44.46955871582031,44.23583984375,5
2022-06-02,43.7481803894043,42.017295837402344,5
2022-06-22,49.44313430786133,50.32466506958008,6
2022-06-22,47.84132385253906,48.756744384765625,6
2022-06-22,51.221561431884766,42.6328010559082,6
2022-06-22,51.47087860107422,41.795379638671875,6
2022-06-22,56.648651123046875,44.348751068115234,6
2022-06-22,54.67441177368164,42.87903594970703,6
2022-06-22,47.81167221069336,37.67329788208008,6
2022-06-22,47.9019775390625,39.567344665527344,6
2022-06-22,53.908302307128906,41.03219985961914,6
2022-06-22,50.531890869140625,42.11835861206055,6
2022-06-22,44.35558319091797,37.960575103759766,6
2022-06-22,48.455013275146484,40.261478424072266,6
2022-07-06,47.998958587646484,43.38483428955078,7
2022-07-06,52.44721984863281,46.137306213378906,7
2022-07-06,49.69773864746094,44.12255859375,7
2022-07-06,50.621158599853516,47.21388626098633,7
2022-07-06,47.1203727722168,46.89701461791992,7
2022-07-06,54.54078674316406,43.4061279296875,7
2022-07-06,51.823970794677734,49.037940979003906,7
2022-07-06,44.130313873291016,47.31525802612305,7
2022-07-06,50.043609619140625,48.11681365966797,7
2022-07-06,47.45754623413086,43.90711975097656,7
2022-07-06,49.96751403808594,49.198822021484375,7
2022-07-06,51.150115966796875,47.352134704589844,7
2022-07-06,39.71977996826172,42.13813018798828,7
2022-07-06,39.942161560058594,39.555931091308594,7
2022-07-06,44.99006652832031,41.33190155029297,7
2022-07-06,45.63890075683594,41.20509719848633,7
2022-08-03,53.45224380493164,54.87820816040039,8
2022-08-03,53.196754455566406,52.85523223876953,8
2022-08-03,52.30018997192383,53.087623596191406,8
