Date,y_true,y_pred
2022-07-06,4.632362746,2.956875527571267
2022-07-06,4.811976056,3.9040466743653637
2022-07-06,4.644871037,3.2074204384260705
2022-07-06,4.647188837,3.7770152469656764
2022-07-06,5.006476461,3.635450145525515
2022-07-06,4.908830785,5.297293905787785
2022-07-06,5.873590871,4.558502851318822
2022-07-06,5.785925335,4.31065816125831
2022-07-06,4.811648506,3.9604417466558774
2022-07-06,4.724163988,3.2033365562985927
2022-07-06,5.569296814,3.759028388194796
2022-07-06,5.495982242,3.9059272057050918
2022-07-06,2.184244027,1.029763080592721
2022-07-06,2.097922179,1.095225631426493
2022-07-06,2.51860294,1.2138828648396562
2022-07-06,2.517344268,1.546455950352517
2022-05-05,7.383236857,6.0820090365568635
2022-05-05,7.474862505,5.954233638246656
2022-05-05,6.853040883,5.124486177602899
2022-05-05,6.511340686,5.1307564387928455
2022-05-05,6.265799839,4.758223349678344
2022-05-05,6.268929609,4.844462284717583
2022-05-05,6.080742916,5.103894974379298
2022-05-05,6.074668248,5.117558274057963
2022-05-05,5.806473042,5.1046118727182925
2022-05-05,5.715641212,5.352145678377026
2022-05-05,7.385197402,5.0057473380353255
2022-05-05,7.385197402,5.111457473430217
2022-05-05,5.899621568,5.011220216226299
2022-05-05,5.887857617,5.05433101060882
2022-05-05,6.353050887,5.19121955619641
2022-05-05,6.353050887,5.322172739926133
2022-05-05,3.040877175,1.8755368369083714
2022-05-05,3.04694679,1.949765277302888
2022-05-05,2.534837219,1.9448044520369887
2022-05-05,2.705597211,2.1882645158200207
2022-06-02,4.971290278,6.037249473471136
2022-06-02,5.153428538,6.072257672864248
2022-06-02,4.722079746,6.398858276340932
2022-06-02,4.994371414,6.344203742380121
2022-06-02,5.325789098,5.872438037352886
2022-06-02,5.309867456,5.6768292683298505
2022-06-02,5.425175171,6.537827796397572
2022-06-02,5.594600174,6.544250079954267
2022-06-02,5.936260378,6.502768036369222
2022-06-02,6.014558985,6.427382777170129
2022-06-02,5.766645524,6.019573318409321
2022-06-02,5.845264177,6.0345623064903835
2022-06-02,2.705945433,4.8967875432974335
2022-06-02,2.708648675,4.882999889979198
2022-06-02,2.183589424,4.677045129672973
2022-06-02,2.189040221,4.511097638210029
2022-05-18,4.871028183,5.656704615694647
2022-05-18,4.86132494,5.219498590622011
2022-05-18,5.718676315,4.329652328739166
2022-05-18,5.718676315,4.789345435143072
2022-05-18,5.054008114,5.088033057513427
2022-05-18,5.13346519,5.243716482636213
2022-05-18,5.561901205,4.558350694005221
2022-05-18,5.542502447,4.948111907516184
2022-05-18,2.685987956,2.778079061252148
