Date,target,pred
2022-07-06,4.632362746,1.7482601654520833
2022-07-06,4.811976056,2.306135410150236
2022-07-06,4.644871037,1.4201175745389802
2022-07-06,4.647188837,1.6530178451745625
2022-07-06,5.006476461,1.1984079602631565
2022-07-06,4.908830785,1.8328228743695574
2022-07-06,5.873590871,1.8281365391614228
2022-07-06,5.785925335,1.5846632838526231
2022-07-06,4.811648506,1.3550064730558544
2022-07-06,4.724163988,1.0747732577798699
2022-07-06,5.569296814,0.96574850621906
2022-07-06,5.495982242,1.1541302384759176
2022-07-06,2.184244027,0.6707130219034836
2022-07-06,2.097922179,0.44277732236529044
2022-07-06,2.51860294,1.1473783883697335
2022-07-06,2.517344268,0.5501288618478695
2022-05-05,7.383236857,-38.522773979461995
2022-05-05,7.474862505,-38.52385563776824
2022-05-05,6.853040883,-39.51903569848509
2022-05-05,6.511340686,-39.61852434465636
2022-05-05,6.265799839,-37.51987633802464
2022-05-05,6.268929609,-37.358134923079156
2022-05-05,6.080742916,-38.26065627519501
2022-05-05,6.074668248,-38.14997033377535
2022-05-05,5.806473042,-37.670792506251196
2022-05-05,5.715641212,-38.11646722098994
2022-05-05,7.385197402,-37.92086760884576
2022-05-05,7.385197402,-38.18814870987507
2022-05-05,5.899621568,-37.16332517819428
2022-05-05,5.887857617,-37.269212137079826
2022-05-05,6.353050887,-39.14900665112527
2022-05-05,6.353050887,-38.83001812319453
2022-05-05,3.040877175,-40.66746798957701
2022-05-05,3.04694679,-40.74672844696324
2022-05-05,2.534837219,-41.000724047984654
2022-05-05,2.705597211,-40.949094504860746
2022-06-02,4.971290278,19.813507481335645
2022-06-02,5.153428538,20.100443803093864
2022-06-02,4.722079746,20.736530146015863
2022-06-02,4.994371414,20.90314431185885
2022-06-02,5.325789098,20.20751981331203
2022-06-02,5.309867456,20.135720235123895
2022-06-02,5.425175171,20.747056126024514
2022-06-02,5.594600174,20.557070917476093
2022-06-02,5.936260378,21.107964681254096
2022-06-02,6.014558985,21.56905485019595
2022-06-02,5.766645524,20.065409208632612
2022-06-02,5.845264177,19.948376850183845
2022-06-02,2.705945433,17.000526619235753
2022-06-02,2.708648675,17.03224197982308
2022-06-02,2.183589424,16.544431659110156
2022-06-02,2.189040221,17.05942406401118
2022-05-18,4.871028183,-36.619978654067076
2022-05-18,4.86132494,-37.24652043597204
2022-05-18,5.718676315,-37.59687480020572
2022-05-18,5.718676315,-36.453285235243506
2022-05-18,5.054008114,-38.60347965316911
2022-05-18,5.13346519,-38.46774520408477
2022-05-18,5.561901205,-37.67862017460599
2022-05-18,5.542502447,-36.90950316989862
2022-05-18,2.685987956,-40.52684765456312
2022-05-18,2.688668583,-40.487110145180544
2022-05-18,2.593293788,-40.90784350996652
2022-05-18,2.689111306,-40.80474909517731
2022-06-22,4.708278463,30.33029904975496
2022-06-22,4.795468805,30.190950341087902
2022-06-22,5.360591292,28.25552743603993
2022-06-22,5.349896845,28.13375536288658
2022-06-22,4.715676388,25.147272568512054
2022-06-22,4.623732241,24.92697346885524
2022-06-22,5.088014662,33.10071385835789
2022-06-22,4.905219072,33.19659448791543
2022-06-22,2.354868882,27.186308224760698
2022-06-22,2.268784209,27.2445577050234
2022-06-22,2.532049149,27.2953298294421
2022-06-22,2.624597293,27.088733949327608
2022-04-20,5.786000154,49.52810086283682
2022-04-20,5.783110044,49.806045283113804
2022-04-20,7.124578025,50.07050076372218
2022-04-20,7.223354582,50.0028665953065
2022-04-20,6.680432704,49.15998225385522
2022-04-20,6.51203639,48.81075982807454
2022-04-20,7.538986903,48.58936481385683
2022-04-20,7.271757344,48.80103440676032
2022-04-20,3.082142645,45.930069013547495
2022-04-20,3.16388557,45.98216543966885
2022-04-20,3.658248606,46.82004764991473
2022-04-20,3.836273814,46.86239629845625
2022-04-06,9.58697173,-13.413077230295235
2022-04-06,9.670904535,-13.283765312471237
2022-04-06,6.639711346,-14.496465273878234
2022-04-06,6.11769724,-14.470558322013963
2022-04-06,7.962381874,-14.871431386443069
2022-04-06,8.135262155,-15.024197204593397
2022-04-06,8.608928308,-12.822314897122956
2022-04-06,8.451011648,-12.627129010862623
2022-04-06,7.972521079,-11.609668588859781
2022-04-06,7.891813573,-11.283172818307426
2022-04-06,7.804520603,-15.223213800734916
2022-04-06,7.78506766,-14.918189349039144
2022-04-06,8.597778863,-12.917613616247868
2022-04-06,8.767578658,-12.820782830873318
2022-04-06,4.857827097,-16.42170465728133
2022-04-06,4.78858098,-16.388348540565964
2022-04-06,7.800289068,-13.44177515421426
2022-04-06,7.880248611,-13.311578771550662
2022-04-06,3.882340283,-16.906580199900525
2022-04-06,3.785281776,-18.296386475405704
2022-08-03,4.370941203,8.52049660041367
2022-08-03,4.368763355,9.158602755122692
2022-08-03,4.201980296,10.006122329589479
2022-08-03,4.278554882,10.277594759357006
2022-08-03,3.908210472,8.737703520473323
2022-08-03,3.997033437,8.411269712812745
2022-08-03,5.184525929,10.052605154633701
2022-08-03,5.097676234,10.2903851701246
2022-08-03,4.66320803,8.795800403375969
2022-08-03,4.753563942,9.016636487681088
2022-08-03,4.255927401,8.384638058016852
2022-08-03,4.357613312,8.399406156314134
2022-08-03,5.076250965,10.104338092118914
2022-08-03,5.162731786,9.984514852136916
2022-08-03,1.783013546,7.334991095045288
2022-08-03,1.690486959,7.435356719179898
2022-08-03,2.230373848,7.725776214444258
2022-08-03,2.223709384,7.851402976494418
2022-08-24,5.003295388,-43.777286561697714
2022-08-24,4.916400454,-44.043114022335125
2022-08-24,5.826622929,-46.05474088548605
2022-08-24,6.002912647,-46.02817737850879
2022-08-24,5.088650711,-44.9717976185572
2022-08-24,5.014366771,-45.34677191978759
2022-08-24,5.082901022,-45.4164415031452
2022-08-24,4.993727319,-45.34947327959586
2022-08-24,2.62865625,-46.476621207618486
2022-08-24,2.623412048,-46.490853441227195
2022-08-24,2.143874757,-47.18791980226039
2022-08-24,2.320215403,-46.68182841676404
2022-11-03,11.28527577,36.528790769062795
2022-11-03,11.28527577,36.585172464490284
2022-11-03,6.529754381,33.88592948309591
2022-11-03,6.529754381,33.91253818991939
2022-11-03,6.245302578,35.136556897849715
2022-11-03,6.15734057,35.10855799104391
2022-11-03,5.846966965,32.85585646211965
2022-11-03,5.758376556,32.67227807219413
2022-11-03,8.834383197,35.50723007975583
2022-11-03,8.909389619,35.267804618923066
2022-11-03,7.061446936,34.548036038743504
2022-11-03,7.142579579,34.95626354546951
2022-11-03,6.7873313,35.21568594522992
2022-11-03,6.7873313,34.920136912146205
2022-11-03,6.172505598,32.61271211684155
2022-11-03,6.078251733,32.628355401247774
2022-11-03,3.839783221,30.80150579571935
