index,date,y_true,y_pred
88,2022-04-06,9.58697173,8.778333127493287
89,2022-04-06,9.670904535,8.648573698474838
90,2022-04-06,6.639711346,8.177352973019758
91,2022-04-06,6.11769724,8.107966533556864
92,2022-04-06,7.962381874,9.076588387374294
93,2022-04-06,8.135262155,9.088137664963888
94,2022-04-06,8.608928308,9.05477006969223
95,2022-04-06,8.451011648,8.768389930039701
96,2022-04-06,7.972521079,8.677013888680783
97,2022-04-06,7.891813573,8.805939864480482
98,2022-04-06,7.804520603,9.058640116729247
99,2022-04-06,7.78506766,9.139085274877218
100,2022-04-06,8.597778863,7.7996492351811115
101,2022-04-06,8.767578658,7.956421297828829
102,2022-04-06,4.857827097,5.031806091381731
103,2022-04-06,4.78858098,5.2305450914330756
104,2022-04-06,7.800289068,7.731112110875015
105,2022-04-06,7.880248611,7.86831725591701
106,2022-04-06,3.882340283,4.415365448643907
107,2022-04-06,3.785281776,3.621359242223317
76,2022-04-20,5.786000154,6.982936295704003
77,2022-04-20,5.783110044,7.2781546969482465
78,2022-04-20,7.124578025,6.830927988098641
79,2022-04-20,7.223354582,6.717691324661799
80,2022-04-20,6.680432704,6.337447955173889
81,2022-04-20,6.51203639,6.140880249190222
82,2022-04-20,7.538986903,6.151137276527437
83,2022-04-20,7.271757344,6.314182620786205
84,2022-04-20,3.082142645,3.91800558288019
85,2022-04-20,3.16388557,3.9652164963846985
86,2022-04-20,3.658248606,3.8522049888025096
87,2022-04-20,3.836273814,4.130344235794732
16,2022-05-05,7.383236857,7.225385940399134
17,2022-05-05,7.474862505,6.7103875320744635
18,2022-05-05,6.853040883,6.709652932504557
19,2022-05-05,6.511340686,6.735851433244542
20,2022-05-05,6.265799839,7.012410111122865
21,2022-05-05,6.268929609,6.516591556461298
22,2022-05-05,6.080742916,6.853743903366607
23,2022-05-05,6.074668248,6.792726403386589
24,2022-05-05,5.806473042,6.842385101498637
25,2022-05-05,5.715641212,6.499375712946886
26,2022-05-05,7.385197402,6.752929687630567
27,2022-05-05,7.385197402,6.376136593858636
28,2022-05-05,5.899621568,6.892982539761203
29,2022-05-05,5.887857617,7.051561689442847
30,2022-05-05,6.353050887,6.895745608836929
31,2022-05-05,6.353050887,6.592572162853186
32,2022-05-05,3.040877175,4.015747086333932
33,2022-05-05,3.04694679,3.7792079927527453
34,2022-05-05,2.534837219,3.002513472113752
35,2022-05-05,2.705597211,3.0291543645741594
52,2022-05-18,4.871028183,5.89083973462056
53,2022-05-18,4.86132494,5.508131769677167
54,2022-05-18,5.718676315,6.180335837360364
55,2022-05-18,5.718676315,6.724076093118156
56,2022-05-18,5.054008114,5.468701663947999
57,2022-05-18,5.13346519,5.7007979301197285
58,2022-05-18,5.561901205,6.314194514732954
59,2022-05-18,5.542502447,6.761076743499092
60,2022-05-18,2.685987956,3.92147771692628
61,2022-05-18,2.688668583,3.8754968147245887
62,2022-05-18,2.593293788,3.84651238843608
63,2022-05-18,2.689111306,3.9704820566799324
36,2022-06-02,4.971290278,6.3231171849270655
37,2022-06-02,5.153428538,6.338174117890858
38,2022-06-02,4.722079746,6.574245107722889
39,2022-06-02,4.994371414,6.5709443047938025
40,2022-06-02,5.325789098,6.653579421826331
41,2022-06-02,5.309867456,6.2599177950412965
42,2022-06-02,5.425175171,7.237729684437372
43,2022-06-02,5.594600174,7.223375594737078
44,2022-06-02,5.936260378,8.001930723949858
45,2022-06-02,6.014558985,7.866674764421437
46,2022-06-02,5.766645524,7.905532464606338
47,2022-06-02,5.845264177,7.907612346334608
48,2022-06-02,2.705945433,4.07794938112213
49,2022-06-02,2.708648675,4.082524393891726
50,2022-06-02,2.183589424,2.7253145256587628
51,2022-06-02,2.189040221,2.590255855579211
64,2022-06-22,4.708278463,5.636433794608081
65,2022-06-22,4.795468805,5.455150919904281
66,2022-06-22,5.360591292,8.655656995406503
67,2022-06-22,5.349896845,8.68316190575272
68,2022-06-22,4.715676388,7.867185614648806
69,2022-06-22,4.623732241,7.622413500744779
70,2022-06-22,5.088014662,8.305324686058825
71,2022-06-22,4.905219072,8.32242755292706
72,2022-06-22,2.354868882,5.850176074250475
73,2022-06-22,2.268784209,5.516441818957392
74,2022-06-22,2.532049149,5.557696631685759
75,2022-06-22,2.624597293,6.056654252882336
0,2022-07-06,4.632362746,4.346987234069246
1,2022-07-06,4.811976056,4.962464360752919
2,2022-07-06,4.644871037,4.768401352214821
3,2022-07-06,4.647188837,4.973021339810503
4,2022-07-06,5.006476461,4.957677657984182
5,2022-07-06,4.908830785,6.3510378681432
6,2022-07-06,5.873590871,5.66416554817577
7,2022-07-06,5.785925335,4.89064941199759
8,2022-07-06,4.811648506,5.1222261398766555
9,2022-07-06,4.724163988,4.692539244629165
10,2022-07-06,5.569296814,4.570112063944011
11,2022-07-06,5.495982242,4.688259588996647
12,2022-07-06,2.184244027,2.039482215940353
13,2022-07-06,2.097922179,2.0926920959256465
14,2022-07-06,2.51860294,2.482603080312016
15,2022-07-06,2.517344268,2.6356970408205775
108,2022-08-03,4.370941203,4.2857903248110985
109,2022-08-03,4.368763355,4.321509827073182
110,2022-08-03,4.201980296,6.159639256423121
111,2022-08-03,4.278554882,6.348512319075367
112,2022-08-03,3.908210472,4.029207769696033
113,2022-08-03,3.997033437,3.8028491610963253
114,2022-08-03,5.184525929,5.188103461072133
115,2022-08-03,5.097676234,5.430290673342709
116,2022-08-03,4.66320803,4.699240097734702
117,2022-08-03,4.753563942,4.934592266688523
118,2022-08-03,4.255927401,4.3747762691329415
119,2022-08-03,4.357613312,4.37412652721641
120,2022-08-03,5.076250965,4.662734624234567
121,2022-08-03,5.162731786,4.6237750060881115
122,2022-08-03,1.783013546,3.063964792135232
123,2022-08-03,1.690486959,3.0197061052132477
124,2022-08-03,2.230373848,3.753347839322501
125,2022-08-03,2.223709384,4.263708665397566
126,2022-08-24,5.003295388,2.094418874245901
127,2022-08-24,4.916400454,1.9099051955509143
128,2022-08-24,5.826622929,0.43588746835187386
129,2022-08-24,6.002912647,0.39929164645845816
130,2022-08-24,5.088650711,1.3451366269774745
131,2022-08-24,5.014366771,1.1340200768161006
132,2022-08-24,5.082901022,3.1736130461313525
133,2022-08-24,4.993727319,3.0277235572456993
134,2022-08-24,2.62865625,1.9824288177077616
135,2022-08-24,2.623412048,1.7931787711123652
136,2022-08-24,2.143874757,-0.5837743419301793
137,2022-08-24,2.320215403,-0.7013801543263165
138,2022-11-03,11.28527577,6.869956960356842
139,2022-11-03,11.28527577,6.805931134762394
140,2022-11-03,6.529754381,5.141823964519192
141,2022-11-03,6.529754381,5.305134518217638
142,2022-11-03,6.245302578,6.030221809417338
143,2022-11-03,6.15734057,5.741548748542732
144,2022-11-03,5.846966965,4.383742531588385
145,2022-11-03,5.758376556,4.322859625637527
146,2022-11-03,8.834383197,6.070784315056814
147,2022-11-03,8.909389619,6.0741785829180905
148,2022-11-03,7.061446936,6.705815221540012
149,2022-11-03,7.142579579,6.267676474124629
150,2022-11-03,6.7873313,6.030863749784199
151,2022-11-03,6.7873313,5.93745022619302
152,2022-11-03,6.172505598,3.9878054069119315
153,2022-11-03,6.078251733,3.935744853218498
154,2022-11-03,3.839783221,2.60401853568589
155,2022-11-03,3.74861537,2.6936734446910404
156,2022-11-03,4.685130458,3.738339174282042
157,2022-11-03,4.773529145,3.796643640454004
158,2022-11-16,7.012551963,7.753154856879213
159,2022-11-16,6.936485826,7.692840592522854
160,2022-11-16,6.692712603,7.800718630234016
161,2022-11-16,6.689376256,7.789379581891091
162,2022-11-16,7.691690092,7.8991358464718235
163,2022-11-16,7.77442166,7.826450970163916
164,2022-11-16,10.3764658,7.839220201158348
165,2022-11-16,10.2700468,7.947483242407377
166,2022-11-16,3.764080749,3.6059939663015603
167,2022-11-16,3.765958096,3.0674574918478354
168,2022-11-16,3.313307795,2.9842194778369917
169,2022-11-16,3.225365994,2.903168851812586
170,2022-11-29,6.782504718,7.197794391224242
171,2022-11-29,6.779123609,7.277623671119412
172,2022-11-29,7.425362234,7.922014118596806
173,2022-11-29,7.432772775,7.986207684748345
174,2022-11-29,6.26078705,6.826095501383817
175,2022-11-29,6.43966668,7.224856459558582
176,2022-11-29,7.34375275,7.028892466206216
177,2022-11-29,7.358432916,7.244874726552279
178,2022-11-29,3.901457377,3.2982591638219914
179,2022-11-29,3.818504215,3.370532219448048
180,2022-11-29,3.54200336,2.356252438992166
181,2022-11-29,3.366581448,2.1697262740196708
182,2022-12-14,5.53921984,7.485071266772931
183,2022-12-14,5.533699939,7.214391886316084
184,2022-12-14,6.422165559,7.014564465593605
185,2022-12-14,6.5981153,6.946701631984094
186,2022-12-14,5.448168805,5.709641368965995
187,2022-12-14,5.536042496,5.676597263993459
188,2022-12-14,6.765042953,6.257123106060895
189,2022-12-14,6.765042953,6.413554368188072
190,2022-12-14,3.872089847,4.1430843759051665
191,2022-12-14,3.862433763,4.447273954309162
192,2022-12-14,2.70729826,1.6092356695755852
193,2022-12-14,2.798811954,1.639673635066905
194,2023-01-13,12.84745318,6.859760186729795
195,2023-01-13,12.94077772,6.911188502670122
196,2023-01-13,14.97255333,6.7695866758784415
197,2023-01-13,15.28227408,6.678016845068596
198,2023-01-13,11.62889458,6.70655462845838
199,2023-01-13,11.85469836,6.828366765435805
200,2023-01-13,11.21134007,6.730365046536077
201,2023-01-13,11.44126471,6.694529745465573
202,2023-01-13,11.29850205,6.848322228190487
203,2023-01-13,11.50150353,6.794820101686149
204,2023-01-13,9.346861909,6.30786397488196
205,2023-01-13,9.562553545,6.347041132993766
206,2023-01-13,11.24260347,4.537833216674709
207,2023-01-13,11.46745554,4.382087099872724
208,2023-01-13,5.35946659,3.0278711950005652
209,2023-01-13,5.585560738,2.984360929290001
210,2023-03-01,5.148421938,8.407469026957902
211,2023-03-01,5.37226637,8.50129009945665
212,2023-03-01,9.042283413,8.16514099468047
213,2023-03-01,9.260928448,8.244396333932718
214,2023-03-01,7.726366136,5.972100805170259
215,2023-03-01,7.938423038,5.984375730141112
216,2023-03-01,7.692826263,7.381446490869925
217,2023-03-01,7.922138114,7.455248346942751
218,2023-03-01,7.958123502,1.3639026660873412
