Date,y_true,y_pred,fold
2022-04-06,55.82073211669922,46.754188537597656,1
2022-04-06,54.38994598388672,50.004302978515625,1
2022-04-06,54.5346565246582,52.537574768066406,1
2022-04-06,53.78200912475586,53.92890548706055,1
2022-04-06,60.28727340698242,53.44652557373047,1
2022-04-06,60.672447204589844,52.20018768310547,1
2022-04-06,58.8105583190918,48.575862884521484,1
2022-04-06,57.32815170288086,49.18291091918945,1
2022-04-06,56.37384796142578,50.46699142456055,1
2022-04-06,57.11351013183594,50.5654296875,1
2022-04-06,59.92512130737305,58.284210205078125,1
2022-04-06,60.0188102722168,57.57990646362305,1
2022-04-06,53.65869140625,49.29747009277344,1
2022-04-06,53.860965728759766,50.121070861816406,1
2022-04-06,48.65361404418945,46.300987243652344,1
2022-04-06,50.590938568115234,46.60028839111328,1
2022-04-06,53.16082000732422,49.54974365234375,1
2022-04-06,55.701412200927734,50.30010986328125,1
2022-04-06,42.252349853515625,40.81751251220703,1
2022-04-06,42.33528518676758,40.392799377441406,1
2022-04-20,58.71076965332031,57.71139144897461,2
2022-04-20,61.04520034790039,59.285400390625,2
2022-04-20,60.18924331665039,60.79887008666992,2
2022-04-20,59.31672668457031,61.715091705322266,2
2022-04-20,52.631431579589844,56.0444221496582,2
2022-04-20,52.44791793823242,54.13639831542969,2
2022-04-20,54.63749694824219,60.21833801269531,2
2022-04-20,55.23320388793945,61.80173110961914,2
2022-04-20,44.98223114013672,51.1942253112793,2
2022-04-20,45.535980224609375,51.052738189697266,2
2022-04-20,48.651004791259766,51.140995025634766,2
2022-04-20,51.62994384765625,51.62717056274414,2
2022-05-18,55.91948318481445,51.84432601928711,3
2022-05-18,53.31943893432617,46.466434478759766,3
2022-05-18,50.143253326416016,45.78364181518555,3
2022-05-18,54.00406265258789,49.236122131347656,3
2022-05-18,54.000762939453125,46.29862976074219,3
2022-05-18,56.2033805847168,50.80644226074219,3
2022-05-18,51.0929069519043,52.962894439697266,3
2022-05-18,54.50627136230469,52.13235855102539,3
2022-05-18,51.26057052612305,46.02096176147461,3
2022-05-18,50.9617919921875,45.113258361816406,3
2022-05-18,46.73774719238281,44.694332122802734,3
2022-05-18,46.90717697143555,46.91047286987305,3
2022-06-02,52.1617317199707,53.523353576660156,4
2022-06-02,51.9189453125,53.45489501953125,4
2022-06-02,52.2999153137207,55.16716384887695,4
2022-06-02,51.92080307006836,56.37974548339844,4
2022-06-02,56.890193939208984,52.214786529541016,4
2022-06-02,52.934810638427734,52.02048873901367,4
2022-06-02,57.950382232666016,53.16897201538086,4
2022-06-02,58.01814270019531,51.57894515991211,4
2022-06-02,56.78438949584961,56.44136428833008,4
2022-06-02,54.910682678222656,55.49582290649414,4
2022-06-02,56.80856704711914,55.753238677978516,4
2022-06-02,56.97572708129883,53.45853805541992,4
2022-06-02,47.063514709472656,48.00530242919922,4
2022-06-02,47.145599365234375,49.54958724975586,4
2022-06-02,44.46955871582031,46.86496353149414,4
2022-06-02,43.7481803894043,47.37067794799805,4
2022-06-22,49.44313430786133,30.179792404174805,5
2022-06-22,47.84132385253906,30.628002166748047,5
2022-06-22,51.221561431884766,29.226457595825195,5
2022-06-22,51.47087860107422,30.151029586791992,5
2022-06-22,56.648651123046875,30.874425888061523,5
2022-06-22,54.67441177368164,31.178987503051758,5
2022-06-22,47.81167221069336,27.76478385925293,5
2022-06-22,47.9019775390625,28.34010887145996,5
2022-06-22,53.908302307128906,31.011613845825195,5
2022-06-22,50.531890869140625,31.550512313842773,5
2022-06-22,44.35558319091797,29.84427833557129,5
2022-06-22,48.455013275146484,30.248167037963867,5
2022-07-06,47.998958587646484,46.666709899902344,6
2022-07-06,52.44721984863281,49.57703399658203,6
2022-07-06,49.69773864746094,45.87196350097656,6
2022-07-06,50.621158599853516,49.332130432128906,6
2022-07-06,47.1203727722168,49.17778778076172,6
2022-07-06,54.54078674316406,47.879417419433594,6
2022-07-06,51.823970794677734,50.734619140625,6
2022-07-06,44.130313873291016,50.23356246948242,6
2022-07-06,50.043609619140625,50.489871978759766,6
2022-07-06,47.45754623413086,46.81621551513672,6
2022-07-06,49.96751403808594,50.071197509765625,6
2022-07-06,51.150115966796875,50.14873504638672,6
2022-07-06,39.71977996826172,40.22264862060547,6
2022-07-06,39.942161560058594,40.71849060058594,6
2022-07-06,44.99006652832031,41.4029655456543,6
2022-07-06,45.63890075683594,43.037811279296875,6
2022-08-03,53.45224380493164,51.40555191040039,7
2022-08-03,53.196754455566406,50.82229232788086,7
2022-08-03,52.30018997192383,47.68613052368164,7
2022-08-03,52.86402893066406,46.33839416503906,7
2022-08-03,55.464561462402344,47.49763488769531,7
2022-08-03,53.11088562011719,51.41543197631836,7
2022-08-03,55.23495864868164,49.69567108154297,7
2022-08-03,56.248416900634766,51.9163932800293,7
2022-08-03,56.890499114990234,53.60712814331055,7
2022-08-03,56.45272445678711,54.95488357543945,7
2022-08-03,53.14120101928711,47.72335433959961,7
2022-08-03,52.953617095947266,50.10792922973633,7
2022-08-03,54.66282272338867,51.54691696166992,7
2022-08-03,54.62947082519531,50.82106399536133,7
2022-08-03,45.51545715332031,43.99253463745117,7
2022-08-03,45.081275939941406,42.64299774169922,7
2022-08-03,45.54053497314453,43.527095794677734,7
2022-08-03,49.43708419799805,45.81846237182617,7
2022-08-24,53.62957763671875,28.77406883239746,8
2022-08-24,52.82765197753906,28.653196334838867,8
2022-08-24,52.11225509643555,30.64573860168457,8
2022-08-24,51.211448669433594,29.26851463317871,8
2022-08-24,52.6861457824707,31.132389068603516,8
