index,date,y_true,y_pred
68,2022-04-06,55.8207313,56.717858777628784
69,2022-04-06,54.38994674,56.95787787519679
70,2022-04-06,54.53465595,56.05447820305255
71,2022-04-06,53.78200751,56.09248589561563
72,2022-04-06,60.28727268,57.39426933466474
73,2022-04-06,60.67244732,57.05521661738051
74,2022-04-06,58.81055681,56.81861682947031
75,2022-04-06,57.32815206,56.78571255686919
76,2022-04-06,56.37384648,57.606226726577646
77,2022-04-06,57.11351203,58.3500947043335
78,2022-04-06,59.92512136,56.83059085561305
79,2022-04-06,60.01880931,57.61994727696576
80,2022-04-06,53.65869286,55.77874282913435
81,2022-04-06,53.8609648,56.542983019769565
82,2022-04-06,48.65361454,49.502657376985596
83,2022-04-06,50.59093738,49.71283097854618
84,2022-04-06,53.16082172,56.235665191184964
85,2022-04-06,55.70141032,56.5168739355419
86,2022-04-06,42.25234896,47.6666300321109
87,2022-04-06,42.33528657,46.53554748946366
56,2022-04-20,58.7107711,54.723525153405625
57,2022-04-20,61.04519871,55.54814336806762
58,2022-04-20,60.18924475,55.41149356124607
59,2022-04-20,59.31672753,55.143418154036745
60,2022-04-20,52.63143048,54.35567035327412
61,2022-04-20,52.44791886,53.48731635100053
62,2022-04-20,54.6374969,54.63953874914411
63,2022-04-20,55.23320331,54.949348801475836
64,2022-04-20,44.98223209,47.516496863232774
65,2022-04-20,45.53597896,47.32688150007813
66,2022-04-20,48.65100318,48.564768433314725
67,2022-04-20,51.62994532,48.31852148266111
32,2022-05-18,55.91948154,56.38610268504165
33,2022-05-18,53.31943777,54.612615838611056
34,2022-05-18,50.14325176,53.97822059972508
35,2022-05-18,54.00406447,56.15929758053031
36,2022-05-18,54.0007637,53.16600892389933
37,2022-05-18,56.2033803,53.544038837232755
38,2022-05-18,51.09290674,54.86866248374648
39,2022-05-18,54.50627285,56.42080267934158
40,2022-05-18,51.26057131,48.2699547644486
41,2022-05-18,50.96179154,47.908437478257774
42,2022-05-18,46.73774633,47.35257550564239
43,2022-05-18,46.90717585,48.3038484063416
16,2022-06-02,52.16173204,54.13265332089635
17,2022-06-02,51.91894479,54.761892113210386
18,2022-06-02,52.29991626,53.75464290498218
19,2022-06-02,51.92080274,54.38196495203065
20,2022-06-02,56.89019404,54.71830055799096
21,2022-06-02,52.93481013,54.52329830038826
22,2022-06-02,57.95038309,55.42591787870066
23,2022-06-02,58.01814277,54.894227699080005
24,2022-06-02,56.78438928,55.395714797270465
