Date,y_true,y_pred
2022-04-06,9.58697173,5.6770359292705885
2022-04-06,9.670904535,5.6770359292705885
2022-04-06,6.639711346,5.6770359292705885
2022-04-06,6.11769724,5.6770359292705885
2022-04-06,7.962381874,5.6770359292705885
2022-04-06,8.135262155,5.6770359292705885
2022-04-06,8.608928308,5.6770359292705885
2022-04-06,8.451011648,5.6770359292705885
2022-04-06,7.972521079,5.6770359292705885
2022-04-06,7.891813573,5.6770359292705885
2022-04-06,7.804520603,5.6770359292705885
2022-04-06,7.78506766,5.6770359292705885
2022-04-06,8.597778863,5.6770359292705885
2022-04-06,8.767578658,5.6770359292705885
2022-04-06,4.857827097,5.6770359292705885
2022-04-06,4.78858098,5.6770359292705885
2022-04-06,7.800289068,5.6770359292705885
2022-04-06,7.880248611,5.6770359292705885
2022-04-06,3.882340283,5.6770359292705885
2022-04-06,3.785281776,5.6770359292705885
2022-04-20,5.786000154,5.867539428550561
2022-04-20,5.783110044,5.867539428550561
2022-04-20,7.124578025,5.867539428550561
2022-04-20,7.223354582,5.867539428550561
2022-04-20,6.680432704,5.867539428550561
2022-04-20,6.51203639,5.867539428550561
2022-04-20,7.538986903,5.867539428550561
2022-04-20,7.271757344,5.867539428550561
2022-04-20,3.082142645,5.867539428550561
2022-04-20,3.16388557,5.867539428550561
2022-04-20,3.658248606,5.867539428550561
2022-04-20,3.836273814,5.867539428550561
2022-05-18,4.871028183,5.949236970342697
2022-05-18,4.86132494,5.949236970342697
2022-05-18,5.718676315,5.949236970342697
2022-05-18,5.718676315,5.949236970342697
2022-05-18,5.054008114,5.949236970342697
2022-05-18,5.13346519,5.949236970342697
2022-05-18,5.561901205,5.949236970342697
2022-05-18,5.542502447,5.949236970342697
2022-05-18,2.685987956,5.949236970342697
2022-05-18,2.688668583,5.949236970342697
2022-05-18,2.593293788,5.949236970342697
2022-05-18,2.689111306,5.949236970342697
2022-06-02,4.971290278,5.961127990637931
2022-06-02,5.153428538,5.961127990637931
2022-06-02,4.722079746,5.961127990637931
2022-06-02,4.994371414,5.961127990637931
2022-06-02,5.325789098,5.961127990637931
2022-06-02,5.309867456,5.961127990637931
2022-06-02,5.425175171,5.961127990637931
2022-06-02,5.594600174,5.961127990637931
2022-06-02,5.936260378,5.961127990637931
2022-06-02,6.014558985,5.961127990637931
2022-06-02,5.766645524,5.961127990637931
2022-06-02,5.845264177,5.961127990637931
2022-06-02,2.705945433,5.961127990637931
2022-06-02,2.708648675,5.961127990637931
2022-06-02,2.183589424,5.961127990637931
2022-06-02,2.189040221,5.961127990637931
2022-06-22,4.708278463,5.970537346977529
2022-06-22,4.795468805,5.970537346977529
2022-06-22,5.360591292,5.970537346977529
2022-06-22,5.349896845,5.970537346977529
2022-06-22,4.715676388,5.970537346977529
2022-06-22,4.623732241,5.970537346977529
2022-06-22,5.088014662,5.970537346977529
2022-06-22,4.905219072,5.970537346977529
2022-06-22,2.354868882,5.970537346977529
2022-06-22,2.268784209,5.970537346977529
2022-06-22,2.532049149,5.970537346977529
2022-06-22,2.624597293,5.970537346977529
2022-07-06,4.632362746,5.987657459603449
2022-07-06,4.811976056,5.987657459603449
2022-07-06,4.644871037,5.987657459603449
2022-07-06,4.647188837,5.987657459603449
2022-07-06,5.006476461,5.987657459603449
2022-07-06,4.908830785,5.987657459603449
2022-07-06,5.873590871,5.987657459603449
2022-07-06,5.785925335,5.987657459603449
2022-07-06,4.811648506,5.987657459603449
2022-07-06,4.724163988,5.987657459603449
2022-07-06,5.569296814,5.987657459603449
2022-07-06,5.495982242,5.987657459603449
2022-07-06,2.184244027,5.987657459603449
2022-07-06,2.097922179,5.987657459603449
2022-07-06,2.51860294,5.987657459603449
2022-07-06,2.517344268,5.987657459603449
2022-08-03,4.370941203,6.049292209779069
2022-08-03,4.368763355,6.049292209779069
2022-08-03,4.201980296,6.049292209779069
2022-08-03,4.278554882,6.049292209779069
2022-08-03,3.908210472,6.049292209779069
2022-08-03,3.997033437,6.049292209779069
2022-08-03,5.184525929,6.049292209779069
2022-08-03,5.097676234,6.049292209779069
2022-08-03,4.66320803,6.049292209779069
2022-08-03,4.753563942,6.049292209779069
2022-08-03,4.255927401,6.049292209779069
2022-08-03,4.357613312,6.049292209779069
2022-08-03,5.076250965,6.049292209779069
2022-08-03,5.162731786,6.049292209779069
2022-08-03,1.783013546,6.049292209779069
2022-08-03,1.690486959,6.049292209779069
2022-08-03,2.230373848,6.049292209779069
2022-08-03,2.223709384,6.049292209779069
2022-08-24,5.003295388,5.957515670584269
2022-08-24,4.916400454,5.957515670584269
2022-08-24,5.826622929,5.957515670584269
2022-08-24,6.002912647,5.957515670584269
2022-08-24,5.088650711,5.957515670584269
2022-08-24,5.014366771,5.957515670584269
2022-08-24,5.082901022,5.957515670584269
2022-08-24,4.993727319,5.957515670584269
2022-08-24,2.62865625,5.957515670584269
2022-08-24,2.623412048,5.957515670584269
2022-08-24,2.143874757,5.957515670584269
2022-08-24,2.320215403,5.957515670584269
2022-11-03,11.28527577,5.750732356682351
2022-11-03,11.28527577,5.750732356682351
2022-11-03,6.529754381,5.750732356682351
2022-11-03,6.529754381,5.750732356682351
2022-11-03,6.245302578,5.750732356682351
2022-11-03,6.15734057,5.750732356682351
2022-11-03,5.846966965,5.750732356682351
2022-11-03,5.758376556,5.750732356682351
2022-11-03,8.834383197,5.750732356682351
2022-11-03,8.909389619,5.750732356682351
2022-11-03,7.061446936,5.750732356682351
2022-11-03,7.142579579,5.750732356682351
2022-11-03,6.7873313,5.750732356682351
2022-11-03,6.7873313,5.750732356682351
2022-11-03,6.172505598,5.750732356682351
2022-11-03,6.078251733,5.750732356682351
2022-11-03,3.839783221,5.750732356682351
2022-11-03,3.74861537,5.750732356682351
2022-11-03,4.685130458,5.750732356682351
2022-11-03,4.773529145,5.750732356682351
2022-11-29,6.782504718,5.851864471522472
2022-11-29,6.779123609,5.851864471522472
2022-11-29,7.425362234,5.851864471522472
2022-11-29,7.432772775,5.851864471522472
2022-11-29,6.26078705,5.851864471522472
2022-11-29,6.43966668,5.851864471522472
2022-11-29,7.34375275,5.851864471522472
2022-11-29,7.358432916,5.851864471522472
2022-11-29,3.901457377,5.851864471522472
2022-11-29,3.818504215,5.851864471522472
2022-11-29,3.54200336,5.851864471522472
2022-11-29,3.366581448,5.851864471522472
2022-12-14,5.53921984,5.900194906707864
2022-12-14,5.533699939,5.900194906707864
2022-12-14,6.422165559,5.900194906707864
2022-12-14,6.5981153,5.900194906707864
2022-12-14,5.448168805,5.900194906707864
2022-12-14,5.536042496,5.900194906707864
2022-12-14,6.765042953,5.900194906707864
2022-12-14,6.765042953,5.900194906707864
2022-12-14,3.872089847,5.900194906707864
2022-12-14,3.862433763,5.900194906707864
2022-12-14,2.70729826,5.900194906707864
2022-12-14,2.798811954,5.900194906707864
2023-01-13,12.84745318,5.37091414747701
2023-01-13,12.94077772,5.37091414747701
