scenario,target,model,n_samples,n_dates,r2_oof,rmse_oof,mae_oof,features_count,features_json,clim_features_count
TDN_D5_clim,TDN_based_ADF,MLP_FS_sklearn,190,13,-1.7455655653001614,8.600716830269898,7.027327591107582,24,"[""Animals"", ""DM"", ""Biomass"", ""NDF"", ""B1"", ""B6"", ""B8"", ""B11"", ""B12"", ""GCI"", ""RAD_SOL"", ""Radiative_Dif_AVG"", ""Radiative_Direct_AVG"", ""Longwave_Rad_AVG"", ""TP_SFC_AVG"", ""PRES_ATM"", ""EVAPOT"", ""WIND_SPD"", ""Wind_Dir"", ""HUM_REL"", ""PPFD"", ""TEMP_MAX"", ""TEMP_MIN"", ""RAIN""]",14
