Date,y_true,y_pred,fold
2022-04-06,55.82073211669922,57.30970001220703,1
2022-04-06,54.38994598388672,57.841773986816406,1
2022-04-06,54.5346565246582,56.78070831298828,1
2022-04-06,53.78200912475586,56.85687255859375,1
2022-04-06,60.28727340698242,60.39011764526367,1
2022-04-06,60.672447204589844,59.77983093261719,1
2022-04-06,58.8105583190918,57.335880279541016,1
2022-04-06,57.32815170288086,57.780792236328125,1
2022-04-06,56.37384796142578,55.20246887207031,1
2022-04-06,57.11351013183594,55.984188079833984,1
2022-04-06,59.92512130737305,56.427345275878906,1
2022-04-06,60.0188102722168,57.809654235839844,1
2022-04-06,53.65869140625,55.39207458496094,1
2022-04-06,53.860965728759766,56.57441711425781,1
2022-04-06,48.65361404418945,47.6807861328125,1
2022-04-06,50.590938568115234,48.284969329833984,1
2022-04-06,53.16082000732422,54.08991622924805,1
2022-04-06,55.701412200927734,55.371681213378906,1
2022-04-06,42.252349853515625,42.197723388671875,1
2022-04-06,42.33528518676758,41.25176239013672,1
2022-04-20,58.71076965332031,57.053977966308594,2
2022-04-20,61.04520034790039,57.889671325683594,2
2022-04-20,60.18924331665039,59.13245391845703,2
2022-04-20,59.31672668457031,58.83036804199219,2
2022-04-20,52.631431579589844,54.10869598388672,2
2022-04-20,52.44791793823242,52.44367599487305,2
2022-04-20,54.63749694824219,57.74749755859375,2
2022-04-20,55.23320388793945,58.06157684326172,2
2022-04-20,44.98223114013672,48.51954650878906,2
2022-04-20,45.535980224609375,48.01221466064453,2
2022-04-20,48.651004791259766,50.359046936035156,2
2022-04-20,51.62994384765625,49.92713928222656,2
2022-05-05,59.16877365112305,56.49318313598633,3
2022-05-05,54.29851531982422,56.218170166015625,3
2022-05-05,58.96565246582031,56.026634216308594,3
2022-05-05,59.35026168823242,55.72394943237305,3
2022-05-05,59.477718353271484,54.472843170166016,3
2022-05-05,54.46806335449219,54.74569320678711,3
2022-05-05,54.93019485473633,49.79121398925781,3
2022-05-05,54.12077713012695,50.150917053222656,3
2022-05-05,54.04713439941406,51.44281005859375,3
2022-05-05,51.42073440551758,50.071170806884766,3
2022-05-05,56.48945617675781,54.927791595458984,3
2022-05-05,53.17267990112305,54.21215057373047,3
2022-05-05,58.73142623901367,56.398616790771484,3
2022-05-05,60.29755401611328,56.346466064453125,3
2022-05-05,58.56210708618164,52.4708137512207,3
2022-05-05,55.20215606689453,53.47685241699219,3
2022-05-05,52.275333404541016,47.55838394165039,3
2022-05-05,50.03009796142578,47.7365608215332,3
2022-05-05,47.95161819458008,49.7504997253418,3
2022-05-05,48.041534423828125,50.6245002746582,3
2022-05-18,55.91948318481445,60.72389602661133,4
2022-05-18,53.31943893432617,56.2888298034668,4
2022-05-18,50.143253326416016,52.97407913208008,4
2022-05-18,54.00406265258789,56.91255187988281,4
2022-05-18,54.000762939453125,52.838375091552734,4
2022-05-18,56.2033805847168,53.88650894165039,4
2022-05-18,51.0929069519043,56.11573028564453,4
2022-05-18,54.50627136230469,59.871177673339844,4
2022-05-18,51.26057052612305,48.691349029541016,4
2022-05-18,50.9617919921875,47.54587936401367,4
2022-05-18,46.73774719238281,46.759490966796875,4
2022-05-18,46.90717697143555,50.06752014160156,4
2022-06-02,52.1617317199707,53.40083694458008,5
2022-06-02,51.9189453125,54.45358657836914,5
2022-06-02,52.2999153137207,52.26958465576172,5
2022-06-02,51.92080307006836,53.632442474365234,5
2022-06-02,56.890193939208984,52.21295166015625,5
2022-06-02,52.934810638427734,51.90120315551758,5
2022-06-02,57.950382232666016,54.678688049316406,5
2022-06-02,58.01814270019531,53.47896194458008,5
2022-06-02,56.78438949584961,53.71079635620117,5
2022-06-02,54.910682678222656,55.53242111206055,5
2022-06-02,56.80856704711914,53.893375396728516,5
2022-06-02,56.97572708129883,53.14638900756836,5
2022-06-02,47.063514709472656,48.9580192565918,5
2022-06-02,47.145599365234375,48.80138397216797,5
2022-06-02,44.46955871582031,51.865360260009766,5
2022-06-02,43.7481803894043,49.74643325805664,5
2022-06-22,49.44313430786133,47.380313873291016,6
2022-06-22,47.84132385253906,47.8305778503418,6
2022-06-22,51.221561431884766,56.38298797607422,6
2022-06-22,51.47087860107422,55.84529113769531,6
2022-06-22,56.648651123046875,53.459903717041016,6
2022-06-22,54.67441177368164,53.32135009765625,6
2022-06-22,47.81167221069336,44.661922454833984,6
2022-06-22,47.9019775390625,44.58847427368164,6
2022-06-22,53.908302307128906,40.11967086791992,6
2022-06-22,50.531890869140625,40.389835357666016,6
2022-06-22,44.35558319091797,39.739952087402344,6
2022-06-22,48.455013275146484,37.30289077758789,6
2022-07-06,47.998958587646484,47.855194091796875,7
2022-07-06,52.44721984863281,51.401119232177734,7
2022-07-06,49.69773864746094,48.57405471801758,7
2022-07-06,50.621158599853516,51.24525451660156,7
2022-07-06,47.1203727722168,49.41660690307617,7
2022-07-06,54.54078674316406,49.67230987548828,7
2022-07-06,51.823970794677734,51.83127212524414,7
2022-07-06,44.130313873291016,51.476783752441406,7
2022-07-06,50.043609619140625,50.56108093261719,7
2022-07-06,47.45754623413086,47.54110336303711,7
2022-07-06,49.96751403808594,50.719017028808594,7
2022-07-06,51.150115966796875,51.211578369140625,7
2022-07-06,39.71977996826172,41.093772888183594,7
2022-07-06,39.942161560058594,41.86186981201172,7
2022-07-06,44.99006652832031,42.81684875488281,7
2022-07-06,45.63890075683594,44.59727478027344,7
2022-08-03,53.45224380493164,52.167640686035156,8
2022-08-03,53.196754455566406,52.50642776489258,8
2022-08-03,52.30018997192383,53.81254577636719,8
