index,date,y_true,y_pred
68,2022-04-06,9.58697173,7.439912177007945
69,2022-04-06,9.670904535,7.329795677966645
70,2022-04-06,6.639711346,7.134884268125577
71,2022-04-06,6.11769724,7.084943768340384
72,2022-04-06,7.962381874,7.869671703370657
73,2022-04-06,8.135262155,7.907919573169546
74,2022-04-06,8.608928308,7.846953602011381
75,2022-04-06,8.451011648,7.637226702278162
76,2022-04-06,7.972521079,7.58732285424066
77,2022-04-06,7.891813573,7.60715394564325
78,2022-04-06,7.804520603,7.56462290279329
79,2022-04-06,7.78506766,7.549332575446156
80,2022-04-06,8.597778863,7.494989750625418
81,2022-04-06,8.767578658,7.543031025613271
82,2022-04-06,4.857827097,4.5700783841798795
83,2022-04-06,4.78858098,4.683984870555263
84,2022-04-06,7.800289068,7.24531223517913
85,2022-04-06,7.880248611,7.293355988933422
86,2022-04-06,3.882340283,4.401259817343032
87,2022-04-06,3.785281776,3.8659598186551123
56,2022-04-20,5.786000154,6.371733209474997
57,2022-04-20,5.783110044,6.500471711807057
58,2022-04-20,7.124578025,6.498393958545088
59,2022-04-20,7.223354582,6.442818723771256
60,2022-04-20,6.680432704,5.973831263159771
61,2022-04-20,6.51203639,5.904694379913196
62,2022-04-20,7.538986903,6.06093003097189
63,2022-04-20,7.271757344,6.160760548717553
64,2022-04-20,3.082142645,3.2903537675230767
65,2022-04-20,3.16388557,3.346896328958697
66,2022-04-20,3.658248606,3.5443585331936727
67,2022-04-20,3.836273814,3.7767825716678702
32,2022-05-18,4.871028183,4.419137086042248
33,2022-05-18,4.86132494,4.2997823837240015
34,2022-05-18,5.718676315,3.9836929573473405
35,2022-05-18,5.718676315,4.190779606082734
36,2022-05-18,5.054008114,4.4136180730845
37,2022-05-18,5.13346519,4.561163790176637
38,2022-05-18,5.561901205,4.148208873770378
39,2022-05-18,5.542502447,4.344129972985528
40,2022-05-18,2.685987956,1.8064640845769393
41,2022-05-18,2.688668583,1.8090092615253344
42,2022-05-18,2.593293788,1.4405897804233216
43,2022-05-18,2.689111306,1.441141129927427
16,2022-06-02,4.971290278,5.529679958473061
17,2022-06-02,5.153428538,5.496506403724035
18,2022-06-02,4.722079746,5.9944041330950135
19,2022-06-02,4.994371414,5.9473730588442235
20,2022-06-02,5.325789098,5.713136139210428
21,2022-06-02,5.309867456,5.435944097899469
22,2022-06-02,5.425175171,6.3065145958916515
23,2022-06-02,5.594600174,6.334313865110186
24,2022-06-02,5.936260378,6.542951997752617
25,2022-06-02,6.014558985,6.371249263722914
26,2022-06-02,5.766645524,6.314776695926233
27,2022-06-02,5.845264177,6.345938080618378
28,2022-06-02,2.705945433,3.413163701304436
29,2022-06-02,2.708648675,3.420311532533499
30,2022-06-02,2.183589424,2.6136610943346654
31,2022-06-02,2.189040221,2.602082001629272
44,2022-06-22,4.708278463,5.55102475746617
45,2022-06-22,4.795468805,5.453262319324974
46,2022-06-22,5.360591292,5.989681322984177
47,2022-06-22,5.349896845,6.039256676923899
48,2022-06-22,4.715676388,6.0098103850420905
49,2022-06-22,4.623732241,5.869380802216883
50,2022-06-22,5.088014662,5.2742146461792725
51,2022-06-22,4.905219072,5.274488769668621
52,2022-06-22,2.354868882,3.6668209819250093
53,2022-06-22,2.268784209,3.4214075788004363
54,2022-06-22,2.532049149,3.163712396545833
55,2022-06-22,2.624597293,3.4256005086332486
0,2022-07-06,4.632362746,4.3663697289408585
1,2022-07-06,4.811976056,4.574145715039009
2,2022-07-06,4.644871037,4.670599348660792
3,2022-07-06,4.647188837,4.647969757951202
4,2022-07-06,5.006476461,4.677079497998303
5,2022-07-06,4.908830785,5.407234760895005
6,2022-07-06,5.873590871,5.027256248066302
7,2022-07-06,5.785925335,4.475811209170545
8,2022-07-06,4.811648506,4.708502652413516
9,2022-07-06,4.724163988,4.603900416367576
10,2022-07-06,5.569296814,4.298948366965192
11,2022-07-06,5.495982242,4.349302035305699
12,2022-07-06,2.184244027,1.735532595343173
13,2022-07-06,2.097922179,1.7434546411305059
14,2022-07-06,2.51860294,2.5473695884369887
15,2022-07-06,2.517344268,2.556651270215693
88,2022-08-03,4.370941203,4.071098943017625
89,2022-08-03,4.368763355,4.061956899075737
90,2022-08-03,4.201980296,5.933272893227846
91,2022-08-03,4.278554882,6.066082348801795
92,2022-08-03,3.908210472,3.648055523141267
93,2022-08-03,3.997033437,3.588958173299526
94,2022-08-03,5.184525929,4.859542849644126
95,2022-08-03,5.097676234,4.974861336354074
96,2022-08-03,4.66320803,4.210961915853305
97,2022-08-03,4.753563942,4.406473323530846
98,2022-08-03,4.255927401,4.181332535023847
99,2022-08-03,4.357613312,4.190088499553518
100,2022-08-03,5.076250965,4.362038987834715
101,2022-08-03,5.162731786,4.386171165032061
102,2022-08-03,1.783013546,2.5903560238418435
103,2022-08-03,1.690486959,2.5830536622675067
104,2022-08-03,2.230373848,3.0603977451035713
105,2022-08-03,2.223709384,3.237483817914771
106,2022-08-24,5.003295388,1.773632119693433
107,2022-08-24,4.916400454,1.700296425550012
108,2022-08-24,5.826622929,1.32525821547154
109,2022-08-24,6.002912647,1.2885968561523127
110,2022-08-24,5.088650711,1.890390365248929
111,2022-08-24,5.014366771,1.8141073958089668
112,2022-08-24,5.082901022,1.627180614267715
113,2022-08-24,4.993727319,1.5800835741168013
114,2022-08-24,2.62865625,-1.665375912824203
115,2022-08-24,2.623412048,-1.783500645739096
116,2022-08-24,2.143874757,-1.597688087595654
117,2022-08-24,2.320215403,-1.634634066395896
118,2022-11-03,11.28527577,8.231342925467475
