Date,y_true,y_pred
2022-04-06,55.82073211669922,55.456263014523095
2022-04-06,54.38994598388672,55.694778255035494
2022-04-06,54.5346565246582,56.82053607280145
2022-04-06,53.78200912475586,56.79063879845395
2022-04-06,60.28727340698242,56.18558105006098
2022-04-06,60.672447204589844,56.553686859224264
2022-04-06,58.8105583190918,56.13381083379788
2022-04-06,57.32815170288086,56.410644253857356
2022-04-06,56.37384796142578,58.52791073648535
2022-04-06,57.11351013183594,57.92383518588545
2022-04-06,59.92512130737305,57.227646948128125
2022-04-06,60.0188102722168,58.3372170029734
2022-04-06,53.65869140625,54.58942124311419
2022-04-06,53.860965728759766,56.206049509308315
2022-04-06,48.65361404418945,49.84886584912623
2022-04-06,50.590938568115234,51.759896019711164
2022-04-06,53.16082000732422,55.18519001817386
2022-04-06,55.701412200927734,56.86392272918926
2022-04-06,42.252349853515625,47.405733504619924
2022-04-06,42.33528518676758,45.62384306433087
2022-04-20,58.71076965332031,56.019754616462514
2022-04-20,61.04520034790039,55.88699512138466
2022-04-20,60.18924331665039,56.20906262864072
2022-04-20,59.31672668457031,56.51400466607746
2022-04-20,52.631431579589844,55.89767836589132
2022-04-20,52.44791793823242,53.97550991428718
2022-04-20,54.63749694824219,56.50329883361402
2022-04-20,55.23320388793945,56.4264992804944
2022-04-20,44.98223114013672,49.57235404678884
2022-04-20,45.535980224609375,49.133981088905315
2022-04-20,48.651004791259766,50.78884514248887
2022-04-20,51.62994384765625,50.847247069577556
2022-05-18,55.91948318481445,54.76889395504143
2022-05-18,53.31943893432617,54.23791281007825
2022-05-18,50.143253326416016,51.66249159004045
2022-05-18,54.00406265258789,54.723208536675145
2022-05-18,54.000762939453125,51.757554623952366
2022-05-18,56.2033805847168,51.93653071677338
2022-05-18,51.0929069519043,54.168165166053846
2022-05-18,54.50627136230469,55.332871204797456
2022-05-18,51.26057052612305,48.98739809637146
2022-05-18,50.9617919921875,46.384953482900656
2022-05-18,46.73774719238281,45.47339412198715
2022-05-18,46.90717697143555,48.80946460987668
2022-06-02,52.1617317199707,52.385773847179564
2022-06-02,51.9189453125,53.70709600540916
2022-06-02,52.2999153137207,52.93803381505132
2022-06-02,51.92080307006836,52.832759152923295
2022-06-02,56.890193939208984,53.51762951269357
2022-06-02,52.934810638427734,53.55992823074121
2022-06-02,57.950382232666016,55.78969283789173
2022-06-02,58.01814270019531,54.818700874505666
2022-06-02,56.78438949584961,54.32685268569183
2022-06-02,54.910682678222656,56.526276561739934
2022-06-02,56.80856704711914,54.24991712897051
2022-06-02,56.97572708129883,51.11872524602648
2022-06-02,47.063514709472656,48.1485066342325
2022-06-02,47.145599365234375,48.36022704725935
2022-06-02,44.46955871582031,48.50835155030164
2022-06-02,43.7481803894043,45.601991628804655
2022-06-22,49.44313430786133,50.53480007140496
2022-06-22,47.84132385253906,49.05844103965492
2022-06-22,51.221561431884766,51.28689341805663
2022-06-22,51.47087860107422,49.75644837411866
2022-06-22,56.648651123046875,52.53620553404836
2022-06-22,54.67441177368164,52.72759939856884
2022-06-22,47.81167221069336,51.010454677239444
2022-06-22,47.9019775390625,52.781310057686646
2022-06-22,53.908302307128906,46.23715811861836
2022-06-22,50.531890869140625,46.4364558732828
2022-06-22,44.35558319091797,44.118214342148356
2022-06-22,48.455013275146484,46.18990613156102
2022-07-06,47.998958587646484,47.29475209406853
2022-07-06,52.44721984863281,52.31121332669398
2022-07-06,49.69773864746094,47.551738560608605
2022-07-06,50.621158599853516,52.249638009655335
2022-07-06,47.1203727722168,52.18177913675288
2022-07-06,54.54078674316406,52.9887358082703
2022-07-06,51.823970794677734,52.99837891758435
2022-07-06,44.130313873291016,52.42236643225522
2022-07-06,50.043609619140625,53.43904972775404
2022-07-06,47.45754623413086,48.33090640678568
2022-07-06,49.96751403808594,52.70097615476757
2022-07-06,51.150115966796875,53.02304254513618
2022-07-06,39.71977996826172,43.52172741159543
2022-07-06,39.942161560058594,44.03403693454877
2022-07-06,44.99006652832031,44.18845037631238
2022-07-06,45.63890075683594,46.1928709648263
2022-08-03,53.45224380493164,50.91758163549853
2022-08-03,53.196754455566406,51.2582385155878
2022-08-03,52.30018997192383,52.314530925148034
2022-08-03,52.86402893066406,52.00562428519483
