Date,y_true,y_pred,fold
2022-04-06,55.82073211669922,53.44406509399414,1
2022-04-06,54.38994598388672,54.40631866455078,1
2022-04-06,54.5346565246582,56.45164489746094,1
2022-04-06,53.78200912475586,55.48051452636719,1
2022-04-06,60.28727340698242,54.37618637084961,1
2022-04-06,60.672447204589844,52.157020568847656,1
2022-04-06,58.8105583190918,49.923919677734375,1
2022-04-06,57.32815170288086,50.07572937011719,1
2022-04-06,56.37384796142578,54.91320037841797,1
2022-04-06,57.11351013183594,53.72605895996094,1
2022-04-06,59.92512130737305,58.34355926513672,1
2022-04-06,60.0188102722168,57.777381896972656,1
2022-04-06,53.65869140625,51.615684509277344,1
2022-04-06,53.860965728759766,53.413272857666016,1
2022-04-06,48.65361404418945,47.277992248535156,1
2022-04-06,50.590938568115234,49.18185043334961,1
2022-04-06,53.16082000732422,53.37662124633789,1
2022-04-06,55.701412200927734,53.15449523925781,1
2022-04-06,42.252349853515625,42.19024658203125,1
2022-04-06,42.33528518676758,42.058311462402344,1
2022-04-20,58.71076965332031,54.825382232666016,2
2022-04-20,61.04520034790039,55.964168548583984,2
2022-04-20,60.18924331665039,58.33638381958008,2
2022-04-20,59.31672668457031,58.64210891723633,2
2022-04-20,52.631431579589844,51.8752326965332,2
2022-04-20,52.44791793823242,47.89265441894531,2
2022-04-20,54.63749694824219,58.009586334228516,2
2022-04-20,55.23320388793945,59.60232925415039,2
2022-04-20,44.98223114013672,49.78516387939453,2
2022-04-20,45.535980224609375,49.315391540527344,2
2022-04-20,48.651004791259766,49.59086227416992,2
2022-04-20,51.62994384765625,50.834083557128906,2
2022-05-18,55.91948318481445,53.12699508666992,3
2022-05-18,53.31943893432617,46.78535461425781,3
2022-05-18,50.143253326416016,46.76784896850586,3
2022-05-18,54.00406265258789,50.39402770996094,3
2022-05-18,54.000762939453125,45.84303283691406,3
2022-05-18,56.2033805847168,49.82222366333008,3
2022-05-18,51.0929069519043,54.36171340942383,3
2022-05-18,54.50627136230469,52.52794647216797,3
2022-05-18,51.26057052612305,46.277835845947266,3
2022-05-18,50.9617919921875,46.153202056884766,3
2022-05-18,46.73774719238281,45.937957763671875,3
2022-05-18,46.90717697143555,47.6721305847168,3
2022-06-02,52.1617317199707,53.01154708862305,4
