Date,target,pred
2022-11-29,6.779123609,7.135232455830611
2022-11-29,7.425362234,6.960012151802963
2022-11-29,7.432772775,7.05634186685481
2022-11-29,6.26078705,6.551659308398422
2022-11-29,6.43966668,6.779713807366673
2022-11-29,7.34375275,6.951502603642237
2022-11-29,7.358432916,7.087240224077243
2022-11-29,3.901457377,3.171590500244175
2022-11-29,3.818504215,3.224177714427779
2022-11-29,3.54200336,2.988292623247884
2022-11-29,3.366581448,2.999515098561087
2022-12-14,5.53921984,6.0295092029098045
2022-12-14,5.533699939,6.036874687692014
2022-12-14,6.422165559,6.5945371172813845
2022-12-14,6.5981153,6.5717758295140705
2022-12-14,5.448168805,5.6875571204738025
2022-12-14,5.536042496,5.682514454976898
2022-12-14,6.765042953,6.67086891089769
2022-12-14,6.765042953,6.765525387125089
2022-12-14,3.872089847,3.424214894408316
2022-12-14,3.862433763,3.555681692676942
2022-12-14,2.70729826,2.2541407004596534
2022-12-14,2.798811954,2.300912169907996
2023-01-13,12.84745318,1.0357260467071345
2023-01-13,12.94077772,1.0736714128582108
2023-01-13,14.97255333,0.8725835082654667
2023-01-13,15.28227408,0.7178287474242149
2023-01-13,11.62889458,4.17305883218327
2023-01-13,11.85469836,4.3566573728069
2023-01-13,11.21134007,4.037650586025234
2023-01-13,11.44126471,4.084668186732502
2023-01-13,11.29850205,0.1815407804717708
2023-01-13,11.50150353,0.16911956929816618
2023-01-13,9.346861909,0.11470284931534902
2023-01-13,9.562553545,0.3900464797128693
2023-01-13,11.24260347,1.7839722685744346
2023-01-13,11.46745554,1.6635224410765779
2023-01-13,5.35946659,0.49031195981707576
2023-01-13,5.585560738,0.4477518333789128
2023-03-01,5.148421938,9.729079790821133
2023-03-01,5.37226637,9.811128174808909
2023-03-01,9.042283413,9.630728639836622
2023-03-01,9.260928448,9.671605517547807
2023-03-01,7.726366136,8.512841826176238
2023-03-01,7.938423038,8.534008059971306
2023-03-01,7.692826263,9.33002145491309
2023-03-01,7.922138114,9.369763970232857
2023-03-01,7.958123502,5.479341236743877
2023-03-01,8.190470116,5.4809750705203095
2023-03-01,2.941602021,5.604729913852209
2023-03-01,3.167879099,5.612701345787519
