heldout_date,r2,rmse,mae
2022-04-06,0.40590897641290613,1.5349670145691785,0.9722642268362783
2022-04-20,-0.017769693233973483,1.7303032445802642,1.34576551752767
2022-05-18,0.012263648222147872,1.129445295136497,1.024913691153249
2022-06-02,-5.49247890327564,6.652519046962091,6.2793892521212005
2022-06-22,0.13062338669068896,1.1701136399499272,1.006271688478649
2022-07-06,0.6123915101392601,0.8343095669643594,0.7785742871399908
2022-08-03,-0.7870809435061452,2.7658037546275933,2.5017759768545
2022-08-24,0.8567511256873213,0.5380840720844344,0.41141853098765263
2022-11-03,0.6336348924117217,0.9752924449925643,0.925037234803923
2022-11-29,0.36254265334161084,1.0933673735706917,1.001216109175427
2022-12-14,-1.2356271600853912,1.7960933327979398,1.4031210310824138
2023-01-13,-0.5022604255330481,1.5657424741850328,1.3516785546695997
2023-03-01,0.5384977082975185,1.1217510346537574,0.8952130126478505
__mean__,-0.3448156326485401,1.7621378688518718,1.5305107010368002
