base,target,model_from_name,with_climate,source,orig_date_col,fold_date,model,r2,rmse,mae,heldout_date,date
D5,TDN,linear,1,exp01_D5_TDN_linear_clim.csv,fold_date,2023-01-13,linear,-18.36722794921964,14.48757489067143,11.074964940907655,2023-01-13,
D5,TDN,linear,1,exp01_D5_TDN_linear_clim.csv,fold_date,2023-03-01,linear,-0.6034013876225219,7.371221109122965,5.447910149357512,2023-03-01,
D5,TDN,linear,1,exp01_D5_TDN_linear_clim.csv,fold_date,__mean__,linear,-4.796296093302372,7.82618363131802,6.072798100716815,__mean__,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.0468853040595775,5.229449219349986,4.08582094758333,2022-04-06,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.0056286688386575,5.267173001904712,4.437844450833334,2022-04-20,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.1780441731632021,3.2636977814438985,2.577068453472224,2022-05-18,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.0250344033174132,4.682652273617961,3.836797854479168,2022-06-02,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.8180128295241,4.474630385918259,3.861629023750005,2022-06-22,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-1.734943258907948,6.781477386069809,5.549221361979175,2022-07-06,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.0472711625190618,3.725463130068203,2.5893559617592605,2022-08-03,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-1.5525090619543955,6.495065040919366,5.110888581527785,2022-08-24,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.3165194510557638,4.882104493739182,4.408173496666663,2022-11-03,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.5167628181506896,7.575548302986013,6.820213090555551,2022-11-29,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.0038015848000463,4.194667117929842,3.563816544722219,2022-12-14,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.5093369421763851,4.044408950440724,3.682501108749994,2023-01-13,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.1628892705147899,6.277511150367683,4.101361564166667,2023-03-01,
D5,TDN,naive,0,exp01_D5_TDN_naive.csv,heldout_date,,naive-last,-0.4552029945370792,5.145680633442741,4.201899418480414,__mean__,
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,0.2438945934863651,4.444240678778888,3.564716182619769,2022-04-06,2022-04-06
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,0.3685644778481434,4.173719565067615,3.459157070595911,2022-04-20,2022-04-20
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,0.0102888606483084,2.991461223181592,2.3248492375557777,2022-05-18,2022-05-18
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,0.2141184846892077,4.1001639696833925,3.4388006429923093,2022-06-02,2022-06-02
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-18.308367296631573,14.582482753726673,11.99578978325367,2022-06-22,2022-06-22
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-0.653778679216267,5.273377379140914,4.147289903345096,2022-07-06,2022-07-06
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-0.7328179399434813,4.792114264296061,4.221554890141662,2022-08-03,2022-08-03
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-4.926070450233903,9.896537239194105,8.372936558885714,2022-08-24,2022-08-24
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-0.2308510743118788,4.720588946004889,3.982799299237483,2022-11-03,2022-11-03
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-2.057522321785956,10.75573399425362,9.181314260669003,2022-11-29,2022-11-29
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,0.1261968341797379,3.91363545709165,3.042790060170736,2022-12-14,2022-12-14
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-5.343018164619657,8.291057736298335,7.306384875096947,2023-01-13,2023-01-13
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-0.1263422131954859,6.178079485749949,4.448125470138459,2023-03-01,2023-03-01
D5,TDN,ridge,0,exp01_D5_TDN_ridge.csv,date,,ridge,-2.41659268377588,6.470245591728282,5.345116018054043,__mean__,__mean__
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-1.0979360095437722,7.402910811832697,6.507373595723919,2022-04-06,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-0.8610334235470569,7.165324225550924,6.071540167698113,2022-04-20,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-0.1917031566142963,3.2825639326911378,2.952714692786913,2022-05-18,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-1.8748642069162624,7.84208158014061,7.007625936819425,2022-06-02,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-27.71481630847429,17.78327386938218,16.163317802365707,2022-06-22,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,0.123526502512711,3.839012726863054,2.898473100069962,2022-07-06,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-1.3842386072446855,5.621154926411788,4.763026710097143,2022-08-03,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-2.760607944128078,7.883678181227883,6.653874469978649,2022-08-24,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-1.1783490630659017,6.279964188368271,5.699347346006421,2022-11-03,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-0.6779844419748504,7.967997692543072,6.8005128186560455,2022-11-29,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-0.6648242799536659,5.402039601815048,4.241764748551819,2022-12-14,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-0.262288222161479,3.698632886701199,3.3962495354951656,2023-01-13,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-0.6227807887317725,7.415633195932561,4.0894486327087405,2023-03-01,
D5,TDN,ridge,1,exp01_D5_TDN_ridge_clim.csv,heldout_date,,ridge,-3.0129153807571845,7.044943678420032,5.941943812073695,__mean__,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-04-06,xgb,0.2555577931668175,4.409830454662462,3.4824800809404293,2022-04-06,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-04-20,xgb,0.5860572463574589,3.3793167609700143,3.0651155484830728,2022-04-20,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-05-18,xgb,-1.9628135743962392,5.175845586913095,4.197944344804688,2022-05-18,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-06-02,xgb,0.202805125303912,4.129570995995544,3.5337152037109374,2022-06-02,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-06-22,xgb,-2.4753338440624155,6.186670132939688,4.292358203774415,2022-06-22,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-07-06,xgb,-1.8753914644136584,6.9534229584257385,6.080339922260743,2022-07-06,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-08-03,xgb,-1.2370279350832285,5.444856029852303,4.643250660684136,2022-08-03,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-08-24,xgb,-0.7649613457642817,5.400916429275744,4.332074547224935,2022-08-24,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-11-03,xgb,-1.8192247454052295,7.144276919674687,5.670151570038087,2022-11-03,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-11-29,xgb,-1.4859756021635535,9.698479804558248,8.774899336499024,2022-11-29,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2022-12-14,xgb,0.0443377653612391,4.092849498798984,3.013544265782878,2022-12-14,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2023-01-13,xgb,-0.5761094706967633,4.132902417662758,3.8170196761303714,2023-01-13,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,2023-03-01,xgb,0.2524558152622403,5.033113738938897,3.417065657888998,2023-03-01,
D5,TDN,xgb,0,exp01_D5_TDN_xgb.csv,fold_date,__mean__,xgb,-0.8350480181949002,5.475542440666781,4.48615069370944,__mean__,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,0.0994678690822741,4.850159322971892,3.676923942937501,2022-04-06,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,0.5828685202103259,3.392307739817926,2.909854190857747,2022-04-20,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-0.768974561980388,3.99935487737226,2.911281015249024,2022-05-18,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-0.0780941942703696,4.8023194027556295,4.296881577486571,2022-06-02,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-2.228800348172145,5.963198845615855,4.552207273141277,2022-06-22,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-3.093914904344853,8.296970829293533,7.543128504108887,2022-07-06,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-0.4060356934313041,4.316670208320259,3.763307024955512,2022-08-03,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-0.6222104346081021,5.1778975522633095,3.926658822224936,2022-08-24,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-1.0892942302033806,6.1502565617814,4.657395448964843,2022-11-03,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-1.241206189459564,9.208653702284735,8.291883004508463,2022-11-29,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,0.151259317879583,3.8571015471223737,3.195414755572916,2022-12-14,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-0.0887562975373046,3.435004433416289,2.9046202243396,2023-01-13,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,0.1343610113844163,5.41610051370108,4.689356269811198,2023-03-01,
D5,TDN,xgb,1,exp01_D5_TDN_xgb_clim.csv,heldout_date,,xgb,-0.6653330873423701,5.297384272055118,4.409147081089114,__mean__,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-04-06,gb,-0.9018736922512278,2.3653112666005587,2.0691121925393525,2022-04-06,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-04-20,gb,0.8054070940055493,0.7284052203930542,0.6374442674164638,2022-04-20,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-05-05,gb,-0.2330750403557513,1.730315719323545,1.4183336608937058,2022-05-05,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-05-18,gb,-1.386913416576537,1.9736314287945984,1.616377763988151,2022-05-18,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-06-02,gb,0.3185080604670928,1.1062695151067274,0.9725927708882238,2022-06-02,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-06-22,gb,-1.0886256955758484,1.7360391725681372,1.5138760986543824,2022-06-22,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-07-06,gb,-0.9095757690725148,1.734173369949365,1.083236937083118,2022-07-06,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-08-03,gb,-1.3856452337758158,1.7552848818524485,1.1909967702004955,2022-08-03,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-08-24,gb,-0.3658636982833771,1.6004577955963888,1.1840516832978636,2022-08-24,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-11-03,gb,-0.3867597494607266,2.3451637141795096,1.7843762097460871,2022-11-03,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-11-16,gb,-1.3404081164495945,3.658561149842868,2.9746228751422463,2022-11-16,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-11-29,gb,-2.1467611233756245,2.8583124141808565,2.66072592864118,2022-11-29,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2022-12-14,gb,-0.178977132794879,1.543679790569988,1.3795056370649714,2022-12-14,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2023-01-13,gb,-5.9489269450226665,6.882397086834146,6.455261727645826,2023-01-13,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,2023-03-01,gb,-0.7614972588696516,2.7459348933924197,2.4451923782480187,2023-03-01,
D7,CP,gb,0,exp01_D7_CP_gb.csv,fold_date,__mean__,gb,-1.0607325144927715,2.317595827945641,1.9590471267633391,__mean__,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.7866960884507457,2.292571072586299,1.9097558586118375,2022-04-06,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,0.6272019416293684,1.008199246871214,0.8114972507660984,2022-04-20,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.8059733588172819,2.094046250007368,1.6301724227438998,2022-05-05,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.6178311122775493,1.6248538773904428,1.319605665269609,2022-05-18,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.0945708837237253,1.4020145763870622,1.2769552429239583,2022-06-02,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-1.7392396901653182,1.9881274885390632,1.5177479030910568,2022-06-22,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.5010374652708773,1.5375166637114055,1.3640056543678778,2022-07-06,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.553279744542517,1.416346525034185,0.921507360547909,2022-08-03,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.0089492996019557,1.375546310964587,1.0894138832014568,2022-08-24,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.5855010392820834,2.507585890409028,2.0314219016871204,2022-11-03,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.8674100028308482,3.2680174054651947,2.662158106244847,2022-11-16,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-2.134954705805049,2.852945285625607,2.6564452284419016,2022-11-29,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-2.323934792930027,2.5919748032430827,2.1372991771573084,2022-12-14,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-4.923355161066312,6.354256470651797,5.771394910226363,2023-01-13,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-0.1788981746235807,2.246401588739571,2.1669186008369734,2023-03-01,
D7,CP,gb,1,exp01_D7_CP_gb_clim.csv,heldout_date,,gb,-1.032961971850567,2.3040268970417275,1.951086611074548,__mean__,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-04-06,linear,-0.576066183134426,2.153201582168672,1.790073367704354,2022-04-06,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-04-20,linear,0.7899098119185153,0.7568545615054142,0.6230847470749803,2022-04-20,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-05-05,linear,0.24302973915469,1.3557200175879218,1.1738939139614752,2022-05-05,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-05-18,linear,-1.5977996214134906,2.0589724906966405,1.797944850713739,2022-05-18,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-06-02,linear,0.6720376174454731,0.7674367628709088,0.5525325290740626,2022-06-02,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-06-22,linear,-14.3746793076977,4.710122963864871,4.102536430887072,2022-06-22,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-07-06,linear,0.4973572426048237,0.889720874159737,0.8635518356757602,2022-07-06,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-08-03,linear,-0.9737803241599964,1.5965925174636897,1.289555138798185,2022-08-03,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-08-24,linear,-14.240602973838485,5.346155907293821,4.264444043162565,2022-08-24,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-11-03,linear,-0.5006746317749711,2.439584259128179,1.8475265843869637,2022-11-03,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-11-16,linear,0.2429792710170512,2.0807428279575384,1.75313122262307,2022-11-16,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-11-29,linear,-4.840725787026368,3.894136907978524,3.1694517123987325,2022-11-29,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2022-12-14,linear,-0.5549145805235511,1.7727920508118358,1.46548082477464,2022-12-14,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2023-01-13,linear,-4.955910719007893,6.371694467882916,5.704798499759155,2023-01-13,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,2023-03-01,linear,-0.3975432585127048,2.445861606157307,1.9835884169478348,2023-03-01,
D7,CP,linear,0,exp01_D7_CP_linear.csv,fold_date,__mean__,linear,-2.704492246996602,2.5759726531685323,2.158772941196172,__mean__,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-04-06,linear,-0.576066183134426,2.153201582168672,1.790073367704354,2022-04-06,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-04-20,linear,0.7899098119185153,0.7568545615054142,0.6230847470749803,2022-04-20,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-05-05,linear,0.24302973915469,1.3557200175879218,1.1738939139614752,2022-05-05,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-05-18,linear,-1.5977996214134906,2.0589724906966405,1.797944850713739,2022-05-18,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-06-02,linear,0.6720376174454731,0.7674367628709088,0.5525325290740626,2022-06-02,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-06-22,linear,-14.3746793076977,4.710122963864871,4.102536430887072,2022-06-22,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-07-06,linear,0.4973572426048237,0.889720874159737,0.8635518356757602,2022-07-06,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-08-03,linear,-0.9737803241599964,1.5965925174636897,1.289555138798185,2022-08-03,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-08-24,linear,-14.240602973838485,5.346155907293821,4.264444043162565,2022-08-24,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-11-03,linear,-0.5006746317749711,2.439584259128179,1.8475265843869637,2022-11-03,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-11-16,linear,0.2429792710170512,2.0807428279575384,1.75313122262307,2022-11-16,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-11-29,linear,-4.840725787026368,3.894136907978524,3.1694517123987325,2022-11-29,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2022-12-14,linear,-0.5549145805235511,1.7727920508118358,1.46548082477464,2022-12-14,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2023-01-13,linear,-4.955910719007893,6.371694467882916,5.704798499759155,2023-01-13,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,2023-03-01,linear,-0.3975432585127048,2.445861606157307,1.9835884169478348,2023-03-01,
D7,CP,linear,1,exp01_D7_CP_linear_clim.csv,fold_date,__mean__,linear,-2.704492246996602,2.5759726531685323,2.158772941196172,__mean__,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-0.0802462320958821,1.7826202883137598,1.5968010335499996,2022-04-06,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-0.5504368994548821,2.0560638422443747,1.5092047010833334,2022-04-20,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-0.5093883792606753,1.914393013933788,1.3295873417500002,2022-05-05,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-3.639053292297578,2.7514549117803044,2.436923676333333,2022-05-18,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-2.6599125732977638,2.563692534973658,2.1855677032500003,2022-06-02,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-5.251893422696227,3.003550892899784,2.7528792630833334,2022-06-22,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-3.886671441461279,2.7741544415014223,2.47407567825,2022-07-06,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-6.446686236436698,3.1011745382990394,2.8854459836666666,2022-08-03,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-3.4938586073437365,2.903021463768023,2.559724396583334,2022-08-24,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-0.0049817909610021,1.9964187887350573,1.47430981435,2022-11-03,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-0.028553560533884,2.4253698610145467,1.8842383873333333,2022-11-16,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-0.3794567212000803,1.892482391366427,1.3436334753333334,2022-11-29,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-1.445812856429522,2.223392515880832,1.7094663990833336,2022-12-14,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-2.6286722452530973,4.973415282931404,4.580748768,2023-01-13,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-4.186004067029193,4.711570310831258,4.233007841125003,2023-03-01,
D7,CP,naive,0,exp01_D7_CP_naive.csv,heldout_date,,naive-last,-2.3461085550501,2.738185005231579,2.330374297518333,__mean__,
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-0.0631573720126528,1.7684640771075246,1.478068197382486,2022-04-06,2022-04-06
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,0.7262422651657667,0.8639582322043768,0.7000843869725252,2022-04-20,2022-04-20
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,0.2032043476443501,1.3909261675787847,1.1190490994995257,2022-05-05,2022-05-05
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-1.453138283016258,2.0008232926154053,1.725390528647038,2022-05-18,2022-05-18
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,0.4761352914137805,0.9699294683459712,0.6707102876442816,2022-06-02,2022-06-02
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-17.17654537304512,5.121355041348912,4.704890069355619,2022-06-22,2022-06-22
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,0.5744968337614422,0.8186070175502911,0.5513785337920413,2022-07-06,2022-07-06
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,0.0868485653335373,1.08596564107801,1.0239099384106352,2022-08-03,2022-08-03
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-8.90720460261772,4.31038547880874,3.62414391319322,2022-08-24,2022-08-24
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-0.4946156344529742,2.4346543481254623,1.9710813898570825,2022-11-03,2022-11-03
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,0.1983274300032503,2.1412285852406736,1.7767293752356386,2022-11-16,2022-11-16
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-1.5210654631956553,2.5584083802747264,2.252393090691483,2022-11-29,2022-11-29
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-0.5215932473555147,1.7536939907349824,1.4612380170720722,2022-12-14,2022-12-14
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-11.356751598380072,9.17768211957812,8.553651620866843,2023-01-13,2023-01-13
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-0.1727186798150921,2.240506310373751,2.008744247520934,2023-03-01,2023-03-01
D7,CP,ridge,0,exp01_D7_CP_ridge.csv,date,,ridge,-2.626769034704595,2.575772543397716,2.2414308464094286,__mean__,__mean__
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-0.4476877653743374,2.063644655100274,1.7759904442604928,2022-04-06,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,0.6631224945514085,0.9583972393148718,0.8028713086885944,2022-04-20,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-0.0681306587460173,1.6104334780383938,1.3373157907341195,2022-05-05,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-0.0116635043369464,1.284889443937721,0.8883590895367991,2022-05-18,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-1.251536683727379,2.0108056496945146,1.8099623818023105,2022-06-02,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-140.982473699107,14.313524357892122,14.069416796718498,2022-06-22,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-0.3147978789010606,1.4389760400242342,1.303617290164123,2022-07-06,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-7.0212589882852665,3.218592177181194,3.0575185361422954,2022-08-03,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-17.994120369185417,5.968293029498011,5.708919638099274,2022-08-24,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-0.5285372644062358,2.462127661830112,2.1375653221338853,2022-11-03,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-0.5741755962084991,3.0004825698227524,2.760737538788605,2022-11-16,
D7,CP,ridge,1,exp01_D7_CP_ridge_clim.csv,heldout_date,,ridge,-0.4903374624712655,1.9670713667350896,1.6195224800950767,2022-11-29,
